depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.3,4,9,608.0,162.0,0.2182,-0.1293,0.1602,1,1,1,0.0001,0.4605,0.8218,0.821758,-0.032722,0.192131,-0.586651,-0.026146,-0.601594,0.137208
0.3,5,0,32.0,198.0,0.2248,0.1409,0.14,1,1,1,7e-05,0.871,0.705,0.124149,0.084395,0.704953,-0.176208,-0.02231,-0.149157,0.436178
0.3,5,1,96.0,198.0,0.2398,0.1209,0.1338,1,1,1,6e-05,0.8586,0.6491,0.158981,0.074617,0.649077,-0.188564,-0.007173,-0.159197,0.421409
0.3,5,2,160.0,198.0,0.2546,0.0943,0.1277,1,1,1,6e-05,0.8371,0.5834,0.204586,0.061338,0.583359,-0.210136,0.008412,-0.17705,0.402509
0.3,5,3,224.0,198.0,0.2671,0.0606,0.1225,1,1,1,6e-05,0.8031,0.5096,0.264131,0.044501,0.509557,-0.244075,0.022257,-0.205659,0.377646
0.3,5,4,288.0,198.0,0.2744,0.021,0.1194,1,1,1,7e-05,0.7555,0.4324,0.339818,0.025625,0.432369,-0.291703,0.031089,-0.246888,0.344638
0.3,5,5,352.0,198.0,0.2744,-0.021,0.1194,1,1,1,7e-05,0.6969,0.4306,0.430629,0.007941,0.358671,-0.350254,0.031823,-0.299805,0.302337
0.3,5,6,416.0,198.0,0.2671,-0.0606,0.1225,1,1,1,9e-05,0.6343,0.5312,0.531164,-0.005222,0.294704,-0.412855,0.023584,-0.360368,0.252507
0.3,5,7,480.0,198.0,0.2546,-0.0943,0.1277,1,1,1,4e-05,0.5752,0.6341,0.634067,-0.012533,0.243456,-0.471986,0.008355,-0.423619,0.199788
0.3,5,8,544.0,198.0,0.2398,-0.1209,0.1338,1,1,1,5e-05,0.5249,0.7319,0.73191,-0.014242,0.204404,-0.522301,-0.010547,-0.485035,0.148869
0.3,5,9,608.0,198.0,0.2248,-0.1409,0.14,1,1,1,8e-05,0.4849,0.821,0.820997,-0.011842,0.175365,-0.562293,-0.030221,-0.54253,0.10284
0.3,6,0,32.0,234.0,0.2304,0.1524,0.1171,1,1,1,7e-05,0.9377,0.7139,0.115393,0.118371,0.713943,-0.10954,-0.029924,-0.092966,0.409255
0.3,6,1,96.0,234.0,0.247,0.1316,0.1079,1,1,1,7e-05,0.9307,0.6538,0.147437,0.110025,0.653786,-0.116471,-0.013442,-0.097428,0.392447
0.3,6,2,160.0,234.0,0.2637,0.1034,0.0987,1,1,1,7e-05,0.9133,0.5824,0.189821,0.096824,0.58241,-0.133932,0.004188,-0.109891,0.372237
0.3,6,3,224.0,234.0,0.278,0.0669,0.0909,1,1,1,7e-05,0.8807,0.502,0.246434,0.078163,0.502027,-0.166524,0.020673,-0.134031,0.347205
0.3,6,4,288.0,234.0,0.2864,0.0232,0.0862,1,1,1,7e-05,0.8303,0.4184,0.320612,0.055737,0.418406,-0.216892,0.032178,-0.172508,0.314989
0.3,6,5,352.0,234.0,0.2864,-0.0232,0.0862,1,1,1,7e-05,0.7647,0.4121,0.41213,0.033948,0.339758,-0.282454,0.034676,-0.224838,0.273429
0.3,6,6,416.0,234.0,0.278,-0.0669,0.0909,1,1,1,8e-05,0.6923,0.5153,0.515293,0.017485,0.273226,-0.354904,0.026594,-0.286773,0.223298
0.3,6,7,480.0,234.0,0.2637,-0.1034,0.0987,1,1,1,0.0001,0.6228,0.6213,0.621256,0.008309,0.221751,-0.424406,0.01002,-0.352421,0.169195
0.3,6,8,544.0,234.0,0.247,-0.1316,0.1079,1,1,1,4e-05,0.5627,0.7229,0.722868,0.005445,0.184226,-0.484515,-0.011033,-0.417272,0.116809
0.3,6,9,608.0,234.0,0.2304,-0.1524,0.1171,1,1,1,6e-05,0.5146,0.815,0.814952,0.007243,0.157488,-0.532623,-0.032992,-0.478152,0.06966
0.3,7,0,32.0,270.0,0.2343,0.1632,0.0919,1,1,1,9e-05,1.0099,0.7212,0.108878,0.154952,0.721215,-0.037322,-0.039303,-0.036936,0.377574
0.3,7,1,96.0,270.0,0.2522,0.1417,0.0794,1,1,1,9e-05,1.0092,0.6564,0.13751,0.148006,0.656368,-0.038011,-0.021822,-0.036073,0.3581
0.3,7,2,160.0,270.0,0.2703,0.1118,0.0668,1,1,1,8e-05,0.9966,0.5791,0.175673,0.134381,0.579103,-0.05061,-0.00243,-0.043403,0.33637
0.3,7,3,224.0,270.0,0.2857,0.0725,0.056,1,1,1,8e-05,0.9659,0.4923,0.228138,0.112815,0.492265,-0.081276,0.016652,-0.063158,0.311788
0.3,7,4,288.0,270.0,0.2948,0.0252,0.0496,1,1,1,7e-05,0.9131,0.4027,0.299644,0.085371,0.402676,-0.134061,0.031214,-0.098562,0.282016
0.3,7,5,352.0,270.0,0.2948,-0.0252,0.0496,1,1,1,7e-05,0.8406,0.3909,0.390918,0.058081,0.319604,-0.206641,0.036294,-0.149509,0.243485
0.3,7,6,416.0,270.0,0.2857,-0.0725,0.056,1,1,1,7e-05,0.7579,0.496,0.495978,0.0374,0.250809,-0.289319,0.029359,-0.211784,0.195136
0.3,7,7,480.0,270.0,0.2703,-0.1118,0.0668,1,1,1,9e-05,0.6772,0.6049,0.604881,0.025884,0.199219,-0.370028,0.012291,-0.279152,0.141015
0.3,7,8,544.0,270.0,0.2522,-0.1417,0.0794,1,1,1,4e-05,0.6066,0.7095,0.709457,0.022085,0.163177,-0.440576,-0.01035,-0.346538,0.087559
0.3,7,9,608.0,270.0,0.2343,-0.1632,0.0919,1,1,1,5e-05,0.5496,0.8043,0.804273,0.023557,0.138765,-0.497613,-0.034287,-0.410417,0.039258
0.3,8,0,32.0,306.0,0.2363,0.1729,0.0651,1,1,1,4e-05,1.0866,0.7262,0.104889,0.19359,0.72616,0.03939,-0.050331,0.017186,0.34139
0.3,8,1,96.0,306.0,0.2549,0.1504,0.0492,1,1,1,4e-05,1.0926,0.6563,0.129404,0.187828,0.656306,0.045422,-0.032297,0.022596,0.318718
0.3,8,2,160.0,306.0,0.2735,0.1189,0.0331,1,1,1,3e-05,1.0852,0.5732,0.162373,0.173051,0.573238,0.038023,-0.011579,0.019529,0.2954
0.3,8,3,224.0,306.0,0.2893,0.0771,0.0195,1,1,1,9e-05,1.0569,0.4806,0.209486,0.147505,0.480573,0.009706,0.009828,0.003634,0.271941
0.3,8,4,288.0,306.0,0.2986,0.0269,0.0114,1,1,1,8e-05,1.0018,0.3861,0.277622,0.113601,0.386122,-0.045367,0.027665,-0.028814,0.246409
0.3,8,5,352.0,306.0,0.2986,-0.0269,0.0114,1,1,1,7e-05,0.9224,0.3681,0.368085,0.079574,0.299589,-0.124796,0.036085,-0.077696,0.213361
0.3,8,6,416.0,306.0,0.2893,-0.0771,0.0195,1,1,1,7e-05,0.8296,0.4745,0.474469,0.053846,0.228921,-0.217634,0.031378,-0.139049,0.169131
0.3,8,7,480.0,306.0,0.2735,-0.1189,0.0331,1,1,1,8e-05,0.7375,0.5858,0.585759,0.039646,0.177074,-0.309734,0.01484,-0.20676,0.116523
0.3,8,8,544.0,306.0,0.2549,-0.1504,0.0492,1,1,1,0.0001,0.6562,0.6925,0.692489,0.035029,0.142065,-0.39096,-0.008634,-0.275344,0.062526
0.3,8,9,608.0,306.0,0.2363,-0.1729,0.0651,1,1,1,4e-05,0.5896,0.79,0.790017,0.036433,0.11973,-0.457607,-0.034118,-0.341575,0.013056
0.3,9,0,32.0,342.0,0.2362,0.1811,0.0374,1,1,1,5e-05,1.1675,0.728,0.102652,0.234355,0.728013,0.120288,-0.062907,0.068339,0.300906
0.3,9,1,96.0,342.0,0.2547,0.1575,0.0182,1,1,1,5e-05,1.1804,0.6529,0.12213,0.229282,0.652945,0.133201,-0.044781,0.07712,0.27473
0.3,9,2,160.0,342.0,0.273,0.1243,-0.0009,1,1,1,5e-05,1.1781,0.5645,0.148977,0.212322,0.56453,0.130899,-0.023215,0.077002,0.250031
0.3,9,3,224.0,342.0,0.2885,0.0805,-0.017,1,1,1,4e-05,1.1514,0.4674,0.190771,0.18118,0.467407,0.104169,0.000263,0.063518,0.228836
0.3,9,4,288.0,342.0,0.2975,0.028,-0.0264,1,1,1,9e-05,1.0941,0.3697,0.255179,0.139871,0.369665,0.046937,0.021391,0.033725,0.20907
0.3,9,5,352.0,342.0,0.2975,-0.028,-0.0264,1,1,1,8e-05,1.0081,0.3448,0.344754,0.098309,0.280978,-0.039118,0.033753,-0.012635,0.183696
0.3,9,6,416.0,342.0,0.2885,-0.0805,-0.017,1,1,1,7e-05,0.9055,0.4521,0.452077,0.066927,0.208934,-0.141678,0.032299,-0.071795,0.145841
0.3,9,7,480.0,342.0,0.273,-0.1243,-0.0009,1,1,1,8e-05,0.8023,0.5652,0.565215,0.04965,0.156587,-0.244881,0.017372,-0.13824,0.096426
0.3,9,8,544.0,342.0,0.2547,-0.1575,0.0182,1,1,1,9e-05,0.7102,0.674,0.673995,0.044051,0.122088,-0.336953,-0.006113,-0.206736,0.042742
0.3,9,9,608.0,342.0,0.2362,-0.1811,0.0374,1,1,1,4e-05,0.634,0.7734,0.773389,0.045645,0.101117,-0.41324,-0.032605,-0.273877,-0.007942
0.35,0,0,32.0,18.0,0.2389,0.1287,0.2211,1,1,1,4e-05,0.7972,0.6596,-0.069383,0.104734,0.659552,-0.249978,-0.058773,-0.203221,0.369707
0.35,0,1,96.0,18.0,0.2485,0.1062,0.2224,1,1,1,5e-05,0.7666,0.6073,-0.031038,0.081779,0.607277,-0.280583,-0.042866,-0.234001,0.364573
0.35,0,2,160.0,18.0,0.2572,0.0798,0.2235,1,1,1,5e-05,0.7313,0.5492,0.016386,0.057699,0.549177,-0.315914,-0.027894,-0.270917,0.354842
0.35,0,3,224.0,18.0,0.264,0.0497,0.2244,1,1,1,5e-05,0.6916,0.4862,0.073757,0.033719,0.486247,-0.355565,-0.015268,-0.314018,0.338666
0.35,0,4,288.0,18.0,0.2676,0.0169,0.2249,1,1,1,6e-05,0.649,0.4205,0.140874,0.011613,0.420486,-0.398195,-0.00646,-0.362358,0.314487
0.35,0,5,352.0,18.0,0.2676,-0.0169,0.2249,1,1,1,7e-05,0.6057,0.4415,0.215996,-0.0066,0.354751,-0.441522,-0.002521,-0.413885,0.281815
0.35,0,6,416.0,18.0,0.264,-0.0497,0.2244,1,1,1,9e-05,0.5644,0.4828,0.295891,-0.019251,0.292151,-0.482836,-0.003656,-0.465878,0.241764
0.35,0,7,480.0,18.0,0.2572,-0.0798,0.2235,1,1,1,4e-05,0.5273,0.5199,0.377028,-0.025729,0.235263,-0.519948,-0.009198,-0.516026,0.196882
0.35,0,8,544.0,18.0,0.2485,-0.1062,0.2224,1,1,1,5e-05,0.4959,0.5621,0.454996,-0.026022,0.185534,-0.551259,-0.018014,-0.562067,0.149988
0.35,0,9,608.0,18.0,0.2389,-0.1287,0.2211,1,1,1,7e-05,0.4706,0.6033,0.527475,-0.021262,0.143332,-0.576591,-0.028871,-0.603334,0.103677
0.35,1,0,32.0,54.0,0.2461,0.1392,0.2064,1,1,1,5e-05,0.844,0.6693,-0.077693,0.127374,0.669294,-0.203224,-0.063526,-0.161479,0.355953
0.35,1,1,96.0,54.0,0.2575,0.1157,0.2068,1,1,1,5e-05,0.8139,0.614,-0.039923,0.103537,0.614018,-0.233275,-0.045826,-0.190169,0.351241
0.35,1,2,160.0,54.0,0.2681,0.0876,0.2072,1,1,1,5e-05,0.778,0.552,0.007677,0.077933,0.551999,-0.269184,-0.028798,-0.225732,0.341982
0.35,1,3,224.0,54.0,0.2764,0.0549,0.2076,1,1,1,5e-05,0.7363,0.4844,0.066332,0.05185,0.484391,-0.310875,-0.014177,-0.268568,0.325972
0.35,1,4,288.0,54.0,0.2811,0.0187,0.2077,1,1,1,6e-05,0.6901,0.4137,0.13603,0.027346,0.41365,-0.357072,-0.003917,-0.317878,0.301181
0.35,1,5,352.0,54.0,0.2811,-0.0187,0.2077,1,1,1,7e-05,0.6421,0.4051,0.214835,0.006888,0.343313,-0.40512,0.00052,-0.371379,0.266812
0.35,1,6,416.0,54.0,0.2764,-0.0549,0.2076,1,1,1,8e-05,0.5956,0.4516,0.298912,-0.007453,0.27713,-0.451599,-0.001168,-0.425809,0.224132
0.35,1,7,480.0,54.0,0.2681,-0.0876,0.2072,1,1,1,3e-05,0.5536,0.4936,0.383927,-0.014893,0.218011,-0.493608,-0.00806,-0.478268,0.176254
0.35,1,8,544.0,54.0,0.2575,-0.1157,0.2068,1,1,1,4e-05,0.5181,0.5291,0.465031,-0.0156,0.167317,-0.529143,-0.018588,-0.526253,0.126634
0.35,1,9,608.0,54.0,0.2461,-0.1392,0.2064,1,1,1,6e-05,0.4893,0.569,0.539684,-0.010914,0.125127,-0.557917,-0.031157,-0.569015,0.078249
0.35,2,0,32.0,90.0,0.2532,0.1504,0.1892,1,1,1,5e-05,0.8975,0.679,-0.086216,0.153381,0.678999,-0.149654,-0.069577,-0.116003,0.338764
0.35,2,1,96.0,90.0,0.2667,0.1261,0.1883,1,1,1,5e-05,0.8689,0.6204,-0.049602,0.128759,0.620423,-0.178307,-0.050011,-0.141743,0.334273
0.35,2,2,160.0,90.0,0.2794,0.0962,0.1875,1,1,1,5e-05,0.8331,0.5541,-0.002484,0.101502,0.554056,-0.214095,-0.030692,-0.175044,0.325506
0.35,2,3,224.0,90.0,0.2896,0.0607,0.1869,1,1,1,5e-05,0.7897,0.4812,0.056837,0.072907,0.48125,-0.257473,-0.0137,-0.216802,0.309946
0.35,2,4,288.0,90.0,0.2954,0.0208,0.1865,1,1,1,5e-05,0.7398,0.405,0.128676,0.045351,0.405033,-0.307394,-0.001571,-0.266529,0.28501
0.35,2,5,352.0,90.0,0.2954,-0.0208,0.1865,1,1,1,6e-05,0.6864,0.3608,0.210972,0.021904,0.329785,-0.360842,0.003668,-0.321798,0.249425
0.35,2,6,416.0,90.0,0.2896,-0.0607,0.1869,1,1,1,7e-05,0.6337,0.4135,0.299221,0.005208,0.259997,-0.413493,0.001534,-0.378757,0.204496
0.35,2,7,480.0,90.0,0.2794,-0.0962,0.1875,1,1,1,9e-05,0.5858,0.4614,0.387829,-0.003614,0.198835,-0.461354,-0.006745,-0.433607,0.153856
0.35,2,8,544.0,90.0,0.2667,-0.1261,0.1883,1,1,1,4e-05,0.545,0.5022,0.472437,-0.005195,0.147575,-0.502215,-0.019078,-0.484103,0.101844
0.35,2,9,608.0,90.0,0.2532,-0.1504,0.1892,1,1,1,5e-05,0.5119,0.5493,0.549279,-0.000858,0.105768,-0.535254,-0.033428,-0.528774,0.051675
0.35,3,0,32.0,126.0,0.26,0.1621,0.1692,1,1,1,5e-05,0.9587,0.6883,-0.094885,0.183202,0.688276,-0.088486,-0.077153,-0.067075,0.317466
0.35,3,1,96.0,126.0,0.2757,0.137,0.1665,1,1,1,5e-05,0.9325,0.6261,-0.060153,0.157907,0.626073,-0.114707,-0.05575,-0.088989,0.312821
0.35,3,2,160.0,126.0,0.2907,0.1054,0.1639,1,1,1,5e-05,0.8977,0.5549,-0.014382,0.128802,0.554928,-0.149474,-0.033994,-0.119056,0.304466
0.35,3,3,224.0,126.0,0.303,0.0669,0.1618,1,1,1,5e-05,0.8532,0.4764,0.044752,0.097109,0.476442,-0.194007,-0.014277,-0.158799,0.28971
0.35,3,4,288.0,126.0,0.3101,0.023,0.1606,1,1,1,5e-05,0.7995,0.3943,0.118093,0.065586,0.394345,-0.247729,0.000204,-0.208236,0.265386
0.35,3,5,352.0,126.0,0.3101,-0.023,0.1606,1,1,1,5e-05,0.7399,0.314,0.203576,0.038128,0.314011,-0.307309,0.006679,-0.26494,0.229499
0.35,3,6,416.0,126.0,0.303,-0.0669,0.1618,1,1,1,6e-05,0.6799,0.3673,0.295972,0.01821,0.240741,-0.367301,0.004354,-0.324465,0.183121
0.35,3,7,480.0,126.0,0.2907,-0.1054,0.1639,1,1,1,8e-05,0.6248,0.4224,0.388665,0.00728,0.177908,-0.422424,-0.005231,-0.382239,0.130382
0.35,3,8,544.0,126.0,0.2757,-0.137,0.1665,1,1,1,3e-05,0.5775,0.4765,0.476514,0.00455,0.126464,-0.469651,-0.019373,-0.435452,0.076355
0.35,3,9,608.0,126.0,0.26,-0.1621,0.1692,1,1,1,4e-05,0.5393,0.5557,0.555663,0.00829,0.085417,-0.507933,-0.035515,-0.482532,0.024746
0.35,4,0,32.0,162.0,0.2661,0.174,0.1464,1,1,1,6e-05,1.0282,0.6965,-0.103729,0.21728,0.696536,-0.018963,-0.086436,-0.01526,0.291399
0.35,4,1,96.0,162.0,0.2838,0.1483,0.1413,1,1,1,5e-05,1.0056,0.6304,-0.071782,0.191403,0.630357,-0.041576,-0.063372,-0.032588,0.286024
0.35,4,2,160.0,162.0,0.3012,0.1149,0.1363,1,1,1,5e-05,0.9729,0.5541,-0.028436,0.160127,0.554059,-0.074279,-0.039182,-0.058541,0.277874
0.35,4,3,224.0,162.0,0.3157,0.0735,0.1321,1,1,1,5e-05,0.9279,0.4696,0.029451,0.124502,0.46957,-0.119325,-0.016481,-0.09536,0.26435
0.35,4,4,288.0,162.0,0.3241,0.0254,0.1297,1,1,1,5e-05,0.8703,0.3814,0.103521,0.08777,0.381429,-0.176872,0.00086,-0.143734,0.241759
0.35,4,5,352.0,162.0,0.3241,-0.0254,0.1297,1,1,1,5e-05,0.8038,0.2961,0.19186,0.054988,0.296091,-0.243357,0.009157,-0.201406,0.20705
0.35,4,6,416.0,162.0,0.3157,-0.0735,0.1321,1,1,1,6e-05,0.7352,0.312,0.288439,0.030804,0.219644,-0.311986,0.007099,-0.263405,0.160573
0.35,4,7,480.0,162.0,0.3012,-0.1149,0.1363,1,1,1,7e-05,0.6714,0.3854,0.385421,0.017111,0.155565,-0.375817,-0.003531,-0.324318,0.106697
0.35,4,8,544.0,162.0,0.2838,-0.1483,0.1413,1,1,1,9e-05,0.6166,0.4764,0.476428,0.012919,0.104281,-0.430607,-0.01934,-0.380478,0.051199
0.35,4,9,608.0,162.0,0.2661,-0.174,0.1464,1,1,1,4e-05,0.5718,0.5584,0.558439,0.015853,0.064394,-0.47537,-0.037235,-0.430651,-0.001455
0.35,5,0,32.0,198.0,0.2709,0.1857,0.1209,1,1,1,6e-05,1.1069,0.7029,-0.113017,0.256019,0.702918,0.059675,-0.097533,0.038582,0.260009
0.35,5,1,96.0,198.0,0.2905,0.1593,0.1127,1,1,1,6e-05,1.0891,0.6324,-0.084977,0.229566,0.632405,0.041924,-0.073148,0.02633,0.253146
0.35,5,2,160.0,198.0,0.31,0.1243,0.1047,1,1,1,5e-05,1.0595,0.5507,-0.045338,0.195582,0.550734,0.012343,-0.04673,0.005075,0.244879
0.35,5,3,224.0,198.0,0.3264,0.0799,0.0979,1,1,1,5e-05,1.0146,0.4603,0.010158,0.154871,0.460263,-0.032612,-0.020951,-0.028157,0.233099
0.35,5,4,288.0,198.0,0.336,0.0277,0.0939,1,1,1,5e-05,0.9531,0.3664,0.084244,0.111368,0.366368,-0.094069,-0.000275,-0.074786,0.213744
0.35,5,5,352.0,198.0,0.336,-0.0277,0.0939,1,1,1,5e-05,0.8789,0.2765,0.175248,0.07173,0.276499,-0.168288,0.010572,-0.132857,0.182311
0.35,5,6,416.0,198.0,0.3264,-0.0799,0.0979,1,1,1,5e-05,0.8003,0.2762,0.276191,0.042154,0.197394,-0.246914,0.009488,-0.197016,0.137689
0.35,5,7,480.0,198.0,0.31,-0.1243,0.1047,1,1,1,6e-05,0.7262,0.3778,0.377794,0.025072,0.132518,-0.320978,-0.00169,-0.261052,0.084015
0.35,5,8,544.0,198.0,0.2905,-0.1593,0.1127,1,1,1,8e-05,0.6623,0.4727,0.472688,0.019093,0.08179,-0.384874,-0.018906,-0.320602,0.027825
0.35,5,9,608.0,198.0,0.2709,-0.1857,0.1209,1,1,1,3e-05,0.61,0.5575,0.557496,0.021218,0.043203,-0.437165,-0.038396,-0.374002,-0.025636
0.35,6,0,32.0,234.0,0.2741,0.1967,0.093,1,1,1,5e-05,1.1955,0.7062,-0.123502,0.299723,0.706203,0.148293,-0.110427,0.09332,0.222958
0.35,6,1,96.0,234.0,0.2952,0.1696,0.0814,1,1,1,5e-05,1.1839,0.631,-0.100802,0.272506,0.63103,0.136677,-0.085217,0.086239,0.213768
0.35,6,2,160.0,234.0,0.3162,0.133,0.0698,1,1,1,5e-05,1.1583,0.5441,-0.066296,0.234957,0.544071,0.111149,-0.056987,0.069794,0.205039
0.35,6,3,224.0,234.0,0.334,0.0858,0.06,1,1,1,5e-05,1.1138,0.4482,-0.014169,0.187674,0.448223,0.066616,-0.02825,0.040356,0.195619
0.35,6,4,288.0,234.0,0.3445,0.0298,0.0542,1,1,1,5e-05,1.0481,0.3495,0.059633,0.135657,0.349539,0.000885,-0.003866,-0.004123,0.181301
0.35,6,5,352.0,234.0,0.3445,-0.0298,0.0542,1,1,1,5e-05,0.9652,0.2561,0.153502,0.087624,0.256113,-0.082034,0.010358,-0.062,0.155723
0.35,6,6,416.0,234.0,0.334,-0.0858,0.06,1,1,1,5e-05,0.8752,0.2592,0.259216,0.051603,0.175062,-0.17202,0.011201,-0.127718,0.115416
0.35,6,7,480.0,234.0,0.3162,-0.133,0.0698,1,1,1,5e-05,0.7894,0.3659,0.365874,0.030588,0.109787,-0.257807,0.00023,-0.194475,0.063621
0.35,6,8,544.0,234.0,0.2952,-0.1696,0.0814,1,1,1,7e-05,0.715,0.465,0.465049,0.022646,0.059781,-0.332193,-0.017936,-0.257266,0.007565
0.35,6,9,608.0,234.0,0.2741,-0.1967,0.093,1,1,1,9e-05,0.6542,0.5527,0.552691,0.023968,0.022431,-0.393045,-0.038774,-0.313782,-0.046505
0.35,7,0,32.0,270.0,0.2753,0.2066,0.0632,0,0,0,,,,,,,,,,
0.35,7,1,96.0,270.0,0.2971,0.1786,0.048,1,1,1,9e-05,1.2685,0.6248,-0.120983,0.319662,0.624778,0.243455,-0.099448,0.145046,0.168179
0.35,7,2,160.0,270.0,0.3189,0.1404,0.0327,1,1,1,4e-05,1.2702,0.5331,-0.093331,0.277471,0.533062,0.222984,-0.070002,0.133173,0.158732
0.35,7,3,224.0,270.0,0.3374,0.0908,0.0197,1,1,1,4e-05,1.2261,0.4333,-0.04512,0.222019,0.433253,0.17887,-0.038647,0.107356,0.152353
0.35,7,4,288.0,270.0,0.3484,0.0315,0.0121,1,1,1,9e-05,1.1552,0.3315,0.028833,0.159924,0.331494,0.108012,-0.010365,0.065133,0.144844
0.35,7,5,352.0,270.0,0.3484,-0.0315,0.0121,1,1,1,4e-05,1.0621,0.236,0.126729,0.102208,0.236042,0.014862,0.008069,0.007807,0.127858
0.35,7,6,416.0,270.0,0.3374,-0.0908,0.0197,1,1,1,5e-05,0.9594,0.2379,0.237899,0.058934,0.153893,-0.087837,0.011959,-0.058615,0.094551
0.35,7,7,480.0,270.0,0.3189,-0.1404,0.0327,1,1,1,5e-05,0.8605,0.3501,0.350096,0.033538,0.088511,-0.186697,0.00218,-0.127238,0.046552
0.35,7,8,544.0,270.0,0.2971,-0.1786,0.048,1,1,1,6e-05,0.7744,0.4539,0.453927,0.023478,0.039195,-0.272824,-0.016306,-0.192643,-0.008426
0.35,7,9,608.0,270.0,0.2753,-0.2066,0.0632,1,1,1,8e-05,0.7037,0.5451,0.545089,0.024017,0.003007,-0.343451,-0.038215,-0.252117,-0.062837
0.35,8,0,32.0,306.0,0.2743,0.2149,0.0324,0,0,0,,,,,,,,,,
0.35,8,1,96.0,306.0,0.2962,0.186,0.0135,1,1,1,6e-05,1.2171,0.6115,-0.150945,0.371074,0.61153,0.36631,-0.115584,0.201583,0.117144
0.35,8,2,160.0,306.0,0.318,0.1462,-0.0053,1,1,1,5e-05,1.2662,0.5167,-0.130656,0.322016,0.516701,0.350571,-0.085394,0.193115,0.107563
0.35,8,3,224.0,306.0,0.3363,0.0945,-0.0211,1,1,1,5e-05,1.3318,0.4155,-0.084663,0.256444,0.415464,0.30485,-0.051816,0.169862,0.105136
0.35,8,4,288.0,306.0,0.3471,0.0328,-0.0304,1,1,1,5e-05,1.2733,0.3132,-0.007721,0.183131,0.313236,0.22612,-0.019663,0.129243,0.105874
0.35,8,5,352.0,306.0,0.3471,-0.0328,-0.0304,1,1,1,7e-05,1.1689,0.2173,0.094994,0.115424,0.21727,0.121651,0.003517,0.073327,0.0993
0.35,8,6,416.0,306.0,0.3363,-0.0945,-0.0211,1,1,1,4e-05,1.0518,0.2129,0.212856,0.06444,0.134963,0.004619,0.011584,0.007049,0.07552
0.35,8,7,480.0,306.0,0.318,-0.1462,-0.0053,1,1,1,5e-05,0.9387,0.3311,0.331079,0.034298,0.069664,-0.108461,0.00412,-0.062213,0.033326
0.35,8,8,544.0,306.0,0.2962,-0.186,0.0135,1,1,1,6e-05,0.8398,0.4399,0.439873,0.021909,0.020846,-0.207363,-0.013907,-0.129138,-0.019476
0.35,8,9,608.0,306.0,0.2743,-0.2149,0.0324,1,1,1,7e-05,0.7585,0.5348,0.534806,0.021613,-0.014504,-0.288673,-0.036492,-0.190757,-0.073927
0.35,9,0,32.0,342.0,0.2711,0.2214,0.0012,0,0,0,,,,,,,,,,
0.35,9,1,96.0,342.0,0.2923,0.1914,-0.0209,1,1,1,8e-05,1.1641,0.5896,-0.19777,0.42412,0.589575,0.509685,-0.132531,0.252532,0.064115
0.35,9,2,160.0,342.0,0.3132,0.1502,-0.0427,1,1,1,7e-05,1.222,0.4989,-0.185049,0.366224,0.494239,0.498869,-0.101918,0.246802,0.05559
0.35,9,3,224.0,342.0,0.3308,0.0969,-0.061,1,1,1,9e-05,1.2987,0.4482,-0.137485,0.289513,0.394896,0.448213,-0.066718,0.225821,0.057342
0.35,9,4,288.0,342.0,0.341,0.0336,-0.0716,1,1,1,5e-05,1.3832,0.3573,-0.05313,0.205033,0.294921,0.357262,-0.031246,0.186712,0.066039
0.35,9,5,352.0,342.0,0.341,-0.0336,-0.0716,1,1,1,5e-05,1.2837,0.2365,0.059471,0.127348,0.200694,0.236523,-0.003082,0.131371,0.070971
0.35,9,6,416.0,342.0,0.3308,-0.0969,-0.061,1,1,1,0.0001,1.1516,0.1844,0.184387,0.068763,0.118855,0.10435,0.009995,0.06665,0.058268
0.35,9,7,480.0,342.0,0.3132,-0.1502,-0.0427,1,1,1,5e-05,1.023,0.3095,0.309463,0.033589,0.053845,-0.024177,0.005987,-0.00204,0.023838
0.35,9,8,544.0,342.0,0.2923,-0.1914,-0.0209,1,1,1,6e-05,0.9106,0.4234,0.423444,0.018561,0.00526,-0.136626,-0.010693,-0.069066,-0.025522
0.35,9,9,608.0,342.0,0.2711,-0.2214,0.0012,1,1,1,7e-05,0.8179,0.5223,0.522327,0.017249,-0.029652,-0.22932,-0.033461,-0.131647,-0.079526
0.4,0,0,32.0,18.0,0.2845,0.1657,0.2271,1,1,1,5e-05,0.9759,0.6382,-0.30971,0.240984,0.638154,-0.071261,-0.114227,-0.023494,0.22285
0.4,0,1,96.0,18.0,0.2979,0.1373,0.2289,1,1,1,7e-05,0.9352,0.5772,-0.272959,0.202818,0.577185,-0.111962,-0.089067,-0.057872,0.226391
0.4,0,2,160.0,18.0,0.3101,0.1035,0.2305,1,1,1,9e-05,0.8892,0.5091,-0.226363,0.162813,0.509094,-0.157959,-0.064173,-0.099144,0.226028
0.4,0,3,224.0,18.0,0.3195,0.0647,0.2318,1,1,1,3e-05,0.8384,0.435,-0.168939,0.122577,0.435038,-0.20885,-0.041595,-0.147382,0.219131
0.4,0,4,288.0,18.0,0.3248,0.022,0.2325,1,1,1,3e-05,0.7846,0.3572,-0.101822,0.084911,0.357157,-0.262553,-0.023677,-0.200835,0.20281
