depth,row,col,tx,ty,tz,ik_err_m,isaac_tip_x,isaac_tip_y,isaac_tip_z,isaac_vs_target_m,joint_deviation_rad,self_collision,penetration_m,pocket_hit,pocket_pts,collision_pairs
0.35,8,4,0.3471,0.0328,-0.0304,5e-05,0.3521,-0.0025,-0.0263,0.0359,0.14977,1,0.0,1,68,right_shoulder_yaw_link|torso_link
0.35,8,5,0.3471,-0.0328,-0.0304,7e-05,0.3483,-0.0466,-0.0251,0.0149,0.07003,1,1e-05,0,0,right_shoulder_yaw_link|torso_link
0.35,8,6,0.3363,-0.0945,-0.0211,4e-05,0.3361,-0.0961,-0.0217,0.0018,0.00849,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,8,7,0.318,-0.1462,-0.0053,5e-05,0.318,-0.1462,-0.0053,0.0,0.0,0,0.0,0,0,
0.35,8,8,0.2962,-0.186,0.0135,6e-05,0.2963,-0.186,0.0135,0.0001,0.0,0,0.0,0,0,
0.35,8,9,0.2743,-0.2149,0.0324,7e-05,0.2744,-0.2149,0.0323,0.0001,0.0,0,0.0,0,0,
0.35,9,1,0.2923,0.1914,-0.0209,8e-05,0.355,0.0968,-0.0303,0.1139,0.3539,1,3e-05,1,166,right_shoulder_yaw_link|torso_link
0.35,9,2,0.3132,0.1502,-0.0427,7e-05,0.3659,0.068,-0.0271,0.0989,0.30443,1,3e-05,1,168,right_shoulder_yaw_link|torso_link
0.35,9,3,0.3308,0.0969,-0.061,9e-05,0.3696,0.0331,-0.024,0.0834,0.29635,1,2e-05,1,134,right_shoulder_yaw_link|torso_link
0.35,9,4,0.341,0.0336,-0.0716,5e-05,0.37,-0.0103,-0.0232,0.0715,0.27486,1,0.0,1,2,right_shoulder_yaw_link|torso_link
0.35,9,5,0.341,-0.0336,-0.0716,5e-05,0.3563,-0.0538,-0.0206,0.057,0.264,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,9,6,0.3308,-0.0969,-0.061,0.0001,0.3413,-0.1032,-0.0211,0.0417,0.17936,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,9,7,0.3132,-0.1502,-0.0427,5e-05,0.3177,-0.1519,-0.0243,0.019,0.07804,0,0.0,0,0,
0.35,9,8,0.2923,-0.1914,-0.0209,6e-05,0.2924,-0.1914,-0.021,0.0001,0.0,0,0.0,0,0,
0.35,9,9,0.2711,-0.2214,0.0012,7e-05,0.2711,-0.2214,0.0011,0.0001,0.0,0,0.0,0,0,
0.4,0,0,0.2845,0.1657,0.2271,5e-05,0.297,0.1537,0.2107,0.0239,0.15893,1,1e-05,1,86,right_shoulder_yaw_link|torso_link
0.4,0,1,0.2979,0.1373,0.2289,7e-05,0.3086,0.1214,0.1942,0.0396,0.14618,1,0.0,1,72,right_shoulder_yaw_link|torso_link
0.4,0,2,0.3101,0.1035,0.2305,9e-05,0.3162,0.0931,0.2062,0.0272,0.11402,1,0.0,1,72,right_shoulder_yaw_link|torso_link
0.4,0,3,0.3195,0.0647,0.2318,3e-05,0.3223,0.0588,0.2165,0.0166,0.08276,1,0.0,1,84,right_shoulder_yaw_link|torso_link
0.4,0,4,0.3248,0.022,0.2325,3e-05,0.3257,0.0194,0.2241,0.0088,0.05527,1,0.0,1,54,right_shoulder_yaw_link|torso_link
0.4,0,5,0.3248,-0.022,0.2325,4e-05,0.3248,-0.0224,0.2305,0.0021,0.0173,1,0.0,1,24,right_shoulder_yaw_link|torso_link
0.4,0,6,0.3195,-0.0647,0.2318,4e-05,0.3196,-0.0647,0.2318,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,0,7,0.3101,-0.1035,0.2305,6e-05,0.3101,-0.1035,0.2306,0.0001,0.0,0,0.0,0,0,
0.4,0,8,0.2979,-0.1373,0.2289,7e-05,0.298,-0.1373,0.2289,0.0001,0.0,0,0.0,0,0,
0.4,0,9,0.2845,-0.1657,0.2271,9e-05,0.2846,-0.1657,0.2272,0.0001,0.0,0,0.0,0,0,
0.4,1,0,0.2918,0.1775,0.2081,5e-05,0.3112,0.1528,0.1715,0.0482,0.19353,1,0.0,1,94,right_shoulder_yaw_link|torso_link
0.4,1,1,0.3074,0.1482,0.2087,5e-05,0.3208,0.1251,0.1682,0.0485,0.16952,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.4,1,2,0.3218,0.1126,0.2093,7e-05,0.3297,0.0964,0.1803,0.0342,0.13363,1,0.0,1,94,right_shoulder_yaw_link|torso_link
0.4,1,3,0.3332,0.0707,0.2097,9e-05,0.3369,0.0611,0.1916,0.0208,0.09748,1,0.0,1,104,right_shoulder_yaw_link|torso_link
0.4,1,4,0.3396,0.0242,0.21,3e-05,0.3408,0.0194,0.2001,0.0111,0.06513,1,0.0,1,84,right_shoulder_yaw_link|torso_link
0.4,1,5,0.3396,-0.0242,0.21,3e-05,0.3397,-0.0253,0.2072,0.003,0.02475,1,0.0,1,26,right_shoulder_yaw_link|torso_link
0.4,1,6,0.3332,-0.0707,0.2097,4e-05,0.3332,-0.0707,0.2097,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,1,7,0.3218,-0.1126,0.2093,5e-05,0.3218,-0.1126,0.2093,0.0,0.0,0,0.0,0,0,
0.4,1,8,0.3074,-0.1482,0.2087,6e-05,0.3074,-0.1482,0.2088,0.0001,0.0,0,0.0,0,0,
0.4,1,9,0.2918,-0.1775,0.2081,8e-05,0.2919,-0.1775,0.2082,0.0001,0.0,0,0.0,0,0,
0.4,2,0,0.2987,0.1899,0.1863,5e-05,0.3195,0.1644,0.1691,0.0371,0.20767,1,8e-05,1,94,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.4,2,1,0.3165,0.1597,0.1852,5e-05,0.3376,0.1285,0.1548,0.0484,0.18745,1,8e-05,1,82,left_hand_base_link|right_hand_Link2_2;right_shoulder_yaw_link|torso_link
0.4,2,2,0.3334,0.1222,0.1841,4e-05,0.3437,0.098,0.1498,0.0432,0.15623,1,0.0,1,84,right_shoulder_yaw_link|torso_link
0.4,2,3,0.347,0.0773,0.1833,7e-05,0.3519,0.062,0.1618,0.0268,0.11416,1,0.0,1,116,right_shoulder_yaw_link|torso_link
0.4,2,4,0.3548,0.0265,0.1828,9e-05,0.3564,0.0185,0.1715,0.0139,0.07526,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.4,2,5,0.3548,-0.0265,0.1828,3e-05,0.355,-0.029,0.1792,0.0044,0.03273,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.4,2,6,0.347,-0.0773,0.1833,4e-05,0.3471,-0.0773,0.1833,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,2,7,0.3334,-0.1222,0.1841,4e-05,0.3334,-0.1222,0.1841,0.0001,0.0,0,0.0,0,0,
0.4,2,8,0.3165,-0.1597,0.1852,5e-05,0.3166,-0.1597,0.1852,0.0001,0.0,0,0.0,0,0,
0.4,2,9,0.2987,-0.1899,0.1863,7e-05,0.2988,-0.1899,0.1863,0.0001,0.0,0,0.0,0,0,
0.4,3,1,0.3249,0.1715,0.1581,4e-05,0.3525,0.1411,0.1529,0.0414,0.19564,1,0.00074,1,100,left_hand_base_link|right_hand_Link2_2;right_shoulder_yaw_link|torso_link
0.4,3,2,0.3443,0.1322,0.1548,4e-05,0.3578,0.0967,0.1148,0.0552,0.18194,1,0.0,1,80,right_shoulder_yaw_link|torso_link
0.4,3,3,0.3603,0.0841,0.152,6e-05,0.3669,0.061,0.1272,0.0345,0.1323,1,0.0,1,102,right_shoulder_yaw_link|torso_link
0.4,3,4,0.3695,0.029,0.1505,6e-05,0.3717,0.0165,0.1378,0.0179,0.08523,1,0.0,1,104,right_shoulder_yaw_link|torso_link
0.4,3,5,0.3695,-0.029,0.1505,8e-05,0.3698,-0.0335,0.1461,0.0063,0.04108,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.4,3,6,0.3603,-0.0841,0.152,3e-05,0.3603,-0.0841,0.152,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,3,7,0.3443,-0.1322,0.1548,4e-05,0.3444,-0.1322,0.1548,0.0001,0.0,0,0.0,0,0,
0.4,3,8,0.3249,-0.1715,0.1581,5e-05,0.325,-0.1715,0.1581,0.0001,0.0,0,0.0,0,0,
0.4,3,9,0.3048,-0.2024,0.1615,6e-05,0.3049,-0.2025,0.1615,0.0001,0.0,0,0.0,0,0,
0.4,4,1,0.3319,0.1832,0.1274,7e-05,0.3003,0.1935,0.1248,0.0333,0.44445,1,0.00033,1,54,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;left_hand_base_link|right_hand_base_link;right_shoulder_yaw_link|torso_link
0.4,4,2,0.3537,0.1422,0.1212,9e-05,0.3772,0.1028,0.1043,0.0489,0.19444,1,0.0,1,66,right_shoulder_yaw_link|torso_link
0.4,4,3,0.3719,0.091,0.1159,9e-05,0.3806,0.0571,0.0881,0.0447,0.15145,1,0.0,1,90,right_shoulder_yaw_link|torso_link
0.4,4,4,0.3825,0.0314,0.1129,4e-05,0.3853,0.0131,0.0993,0.023,0.09439,1,0.0,1,96,right_shoulder_yaw_link|torso_link
0.4,4,5,0.3825,-0.0314,0.1129,5e-05,0.3829,-0.039,0.1081,0.009,0.04838,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,4,6,0.3719,-0.091,0.1159,8e-05,0.3719,-0.091,0.1159,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,4,7,0.3537,-0.1422,0.1212,3e-05,0.3537,-0.1422,0.1212,0.0001,0.0,0,0.0,0,0,
0.4,4,8,0.3319,-0.1832,0.1274,4e-05,0.332,-0.1833,0.1274,0.0001,0.0,0,0.0,0,0,
0.4,4,9,0.3097,-0.2148,0.1338,5e-05,0.3098,-0.2149,0.1338,0.0001,0.0,0,0.0,0,0,
0.4,5,1,0.3369,0.1943,0.0935,7e-05,0.2861,0.1994,0.0821,0.0523,0.67034,1,0.00113,1,30,left_hand_base_link|right_hand_Link1_2;left_hand_base_link|right_hand_Link1_3;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;left_hand_base_link|right_hand_base_link;right_shoulder_yaw_link|torso_link
0.4,5,2,0.3606,0.1516,0.0837,8e-05,0.3951,0.0957,0.0712,0.0669,0.21533,1,0.00218,1,96,left_hand_Link1_2|right_hand_Link2_2;right_shoulder_yaw_link|torso_link
0.4,5,3,0.3805,0.0974,0.0755,7e-05,0.393,0.0504,0.0464,0.0567,0.17009,1,0.0,1,80,right_shoulder_yaw_link|torso_link
0.4,5,4,0.3923,0.0337,0.0706,6e-05,0.3962,0.0083,0.0566,0.0292,0.10198,1,0.0,1,80,right_shoulder_yaw_link|torso_link
0.4,5,5,0.3923,-0.0337,0.0706,4e-05,0.3928,-0.0439,0.0661,0.0111,0.04865,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,5,6,0.3805,-0.0974,0.0755,5e-05,0.3806,-0.0974,0.0754,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,5,7,0.3606,-0.1516,0.0837,9e-05,0.3606,-0.1516,0.0837,0.0001,0.0,0,0.0,0,0,
0.4,5,8,0.3369,-0.1943,0.0935,4e-05,0.3369,-0.1943,0.0935,0.0001,0.0,0,0.0,0,0,
0.4,5,9,0.313,-0.2266,0.1035,5e-05,0.313,-0.2266,0.1035,0.0001,0.0,0,0.0,0,0,
0.4,6,2,0.3641,0.1599,0.0434,7e-05,0.3568,0.1405,0.0227,0.0293,0.4029,1,0.01986,1,88,left_hand_Link1_2|right_hand_Link1_2;left_hand_Link1_2|right_hand_Link1_3;left_hand_Link1_2|right_hand_Link2_2;left_hand_Link1_2|right_hand_Link2_3;left_hand_Link1_3|right_hand_Link1_2;left_hand_Link1_3|right_hand_Link1_3;left_hand_Link2_1|right_hand_Link2_2;left_hand_Link2_1|right_hand_Link2_3;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.4,6,3,0.3852,0.1031,0.0317,8e-05,0.4046,0.0436,0.0086,0.0668,0.18112,1,4e-05,1,68,right_shoulder_yaw_link|torso_link
0.4,6,4,0.3976,0.0358,0.0249,5e-05,0.4031,0.0026,0.0112,0.0364,0.10698,1,0.0,1,90,right_shoulder_yaw_link|torso_link
0.4,6,5,0.3976,-0.0358,0.0249,6e-05,0.3985,-0.0482,0.021,0.0131,0.04676,1,2e-05,0,0,right_shoulder_yaw_link|torso_link
0.4,6,6,0.3852,-0.1031,0.0317,2e-05,0.3852,-0.1031,0.0318,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,6,7,0.3641,-0.1599,0.0434,7e-05,0.3641,-0.1599,0.0434,0.0,0.0,0,0.0,0,0,
0.4,6,8,0.3391,-0.2043,0.0571,3e-05,0.3392,-0.2043,0.0571,0.0001,0.0,0,0.0,0,0,
0.4,6,9,0.3141,-0.2373,0.0709,4e-05,0.3142,-0.2373,0.0709,0.0001,0.0,0,0.0,0,0,
0.4,7,2,0.3636,0.1667,0.0014,0.0001,0.4112,0.0602,-0.0319,0.1213,0.26651,1,0.0,1,74,right_shoulder_yaw_link|torso_link
0.4,7,3,0.385,0.1075,-0.0136,9e-05,0.412,0.0382,-0.0297,0.0761,0.17914,1,4e-05,1,100,right_shoulder_yaw_link|torso_link
0.4,7,4,0.3976,0.0373,-0.0224,7e-05,0.4051,-0.0028,-0.0347,0.0426,0.10706,1,0.0,1,50,right_shoulder_yaw_link|torso_link
0.4,7,5,0.3976,-0.0373,-0.0224,5e-05,0.3987,-0.0509,-0.0255,0.014,0.04141,1,0.0,1,2,right_shoulder_yaw_link|torso_link
0.4,7,6,0.385,-0.1075,-0.0136,4e-05,0.385,-0.1075,-0.0136,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,7,7,0.3636,-0.1667,0.0014,0.0001,0.3637,-0.1667,0.0014,0.0001,0.0,0,0.0,0,0,
0.4,7,8,0.3383,-0.2125,0.0191,0.0001,0.3384,-0.2125,0.0191,0.0001,0.0,0,0.0,0,0,
0.4,7,9,0.3129,-0.2464,0.0369,4e-05,0.313,-0.2464,0.0369,0.0001,0.0,0,0.0,0,0,
0.4,8,2,0.3591,0.1715,-0.0407,9e-05,0.4182,0.0903,-0.0313,0.1009,0.26965,1,0.00012,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,8,3,0.3799,0.1106,-0.0587,9e-05,0.4267,0.0563,-0.0345,0.0757,0.15856,1,0.0,1,20,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,8,4,0.3921,0.0384,-0.0692,9e-05,0.418,0.0169,-0.0377,0.0461,0.1371,1,1e-05,1,104,right_shoulder_yaw_link|torso_link
0.4,8,5,0.3921,-0.0384,-0.0692,7e-05,0.4092,-0.0475,-0.0306,0.0432,0.17626,1,0.0,1,18,right_shoulder_yaw_link|torso_link
0.4,8,6,0.3799,-0.1106,-0.0587,7e-05,0.3896,-0.1106,-0.0272,0.0329,0.13782,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,8,7,0.3591,-0.1715,-0.0407,9e-05,0.3629,-0.1716,-0.026,0.0152,0.0605,0,0.0,0,0,
0.4,8,8,0.3343,-0.2188,-0.0194,8e-05,0.3344,-0.2188,-0.0194,0.0001,0.0,0,0.0,0,0,
0.4,8,9,0.3093,-0.2536,0.0022,4e-05,0.3094,-0.2536,0.0022,0.0001,0.0,0,0.0,0,0,
0.4,9,2,0.3507,0.1743,-0.0817,0.01391,0.4316,0.0745,-0.033,0.1373,0.29072,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,9,3,0.3702,0.1121,-0.102,0.00675,0.4329,0.0645,-0.0311,0.1059,0.38246,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,9,4,0.3815,0.0388,-0.1138,0.0001,0.4325,0.0396,-0.0339,0.0948,0.37875,1,0.0,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.4,9,5,0.3815,-0.0388,-0.1138,8e-05,0.4196,-0.0321,-0.0258,0.0962,0.41779,1,5e-05,1,72,right_shoulder_yaw_link|torso_link
0.4,9,6,0.3702,-0.1121,-0.102,7e-05,0.398,-0.108,-0.0218,0.085,0.36612,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.4,9,7,0.3507,-0.1743,-0.0817,8e-05,0.3687,-0.1709,-0.0207,0.0637,0.27278,0,0.0,0,0,
0.4,9,8,0.3272,-0.2228,-0.0573,5e-05,0.3367,-0.2224,-0.0212,0.0373,0.15771,0,0.0,0,0,
0.4,9,9,0.3033,-0.2588,-0.0324,4e-05,0.3054,-0.2598,-0.0226,0.01,0.03651,0,0.0,0,0,
0.45,0,1,0.3453,0.1671,0.2352,7e-05,0.3718,0.1322,0.2021,0.0549,0.18034,1,0.00038,1,56,right_shoulder_yaw_link|torso_link
0.45,0,2,0.3609,0.1264,0.2373,8e-05,0.3715,0.1128,0.2391,0.0173,0.11147,1,0.0,1,50,right_shoulder_yaw_link|torso_link
0.45,0,3,0.3731,0.0791,0.2389,0.0001,0.378,0.071,0.2372,0.0096,0.06811,1,0.0,1,82,right_shoulder_yaw_link|torso_link
0.45,0,4,0.3798,0.027,0.2398,7e-05,0.3814,0.0232,0.2363,0.0054,0.02937,1,2e-05,1,38,right_shoulder_yaw_link|torso_link
0.45,0,5,0.3798,-0.027,0.2398,6e-05,0.3799,-0.027,0.2398,0.0001,0.0,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.45,0,6,0.3731,-0.0791,0.2389,5e-05,0.3731,-0.0791,0.2389,0.0,0.0,0,0.0,0,0,
0.45,0,7,0.3609,-0.1264,0.2373,7e-05,0.3609,-0.1264,0.2373,0.0,0.0,0,0.0,0,0,
0.45,0,8,0.3453,-0.1671,0.2352,9e-05,0.3454,-0.1672,0.2352,0.0001,0.0,0,0.0,0,0,
0.45,0,9,0.3283,-0.2011,0.233,3e-05,0.3283,-0.2011,0.233,0.0001,0.0,0,0.0,0,0,
0.45,1,1,0.355,0.1793,0.2106,7e-05,0.3872,0.1364,0.1847,0.0596,0.19885,1,0.00011,1,32,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,1,2,0.3731,0.1365,0.2113,7e-05,0.3891,0.1156,0.2127,0.0264,0.12928,1,0.0,1,38,right_shoulder_yaw_link|torso_link
0.45,1,3,0.3876,0.0859,0.2118,7e-05,0.395,0.0724,0.2064,0.0163,0.08003,1,0.0,1,84,right_shoulder_yaw_link|torso_link
0.45,1,4,0.3958,0.0294,0.2121,8e-05,0.3978,0.0238,0.2082,0.0071,0.03408,1,3e-05,1,64,right_shoulder_yaw_link|torso_link
0.45,1,5,0.3958,-0.0294,0.2121,4e-05,0.3957,-0.0294,0.2121,0.0001,0.0,1,0.0,1,14,right_shoulder_yaw_link|torso_link
0.45,1,6,0.3876,-0.0859,0.2118,0.0001,0.3877,-0.0859,0.2118,0.0001,0.0,0,0.0,0,0,
0.45,1,7,0.3731,-0.1365,0.2113,6e-05,0.3732,-0.1365,0.2113,0.0001,0.0,0,0.0,0,0,
0.45,1,8,0.355,-0.1793,0.2106,8e-05,0.3551,-0.1793,0.2106,0.0001,0.0,0,0.0,0,0,
0.45,1,9,0.3356,-0.2142,0.2098,3e-05,0.3356,-0.2142,0.2098,0.0,0.0,0,0.0,0,0,
0.45,2,1,0.364,0.1918,0.1822,0.0001,0.4059,0.1281,0.1422,0.0861,0.23199,1,0.0001,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,2,2,0.3849,0.147,0.1809,8e-05,0.4078,0.1153,0.1801,0.0391,0.14951,1,0.0,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,2,3,0.4018,0.0931,0.1799,7e-05,0.4118,0.0751,0.1772,0.0208,0.08855,1,2e-05,1,76,right_shoulder_yaw_link|torso_link
0.45,2,4,0.4115,0.032,0.1793,7e-05,0.414,0.0241,0.175,0.0093,0.03776,1,3e-05,1,86,right_shoulder_yaw_link|torso_link
0.45,2,5,0.4115,-0.032,0.1793,6e-05,0.4115,-0.032,0.1792,0.0001,0.0,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.45,2,6,0.4018,-0.0931,0.1799,1e-05,0.4019,-0.0931,0.1799,0.0001,0.0,0,0.0,0,0,
0.45,2,7,0.3849,-0.147,0.1809,4e-05,0.3849,-0.147,0.1809,0.0001,0.0,0,0.0,0,0,
0.45,2,8,0.364,-0.1918,0.1822,7e-05,0.3641,-0.1918,0.1822,0.0001,0.0,0,0.0,0,0,
0.45,2,9,0.3421,-0.2275,0.1836,0.0001,0.3422,-0.2275,0.1836,0.0001,0.0,0,0.0,0,0,
0.45,3,2,0.3953,0.1577,0.146,7e-05,0.4268,0.1098,0.1391,0.0577,0.17221,1,0.0,1,26,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,3,3,0.4148,0.1005,0.1427,9e-05,0.4282,0.0772,0.1434,0.0269,0.09384,1,0.0,1,36,right_shoulder_yaw_link|torso_link
0.45,3,4,0.426,0.0346,0.1408,7e-05,0.429,0.0245,0.1366,0.0114,0.03895,1,0.0,1,78,right_shoulder_yaw_link|torso_link
0.45,3,5,0.426,-0.0346,0.1408,6e-05,0.4259,-0.0346,0.1408,0.0001,0.0,1,0.0,1,26,right_shoulder_yaw_link|torso_link
0.45,3,6,0.4148,-0.1005,0.1427,5e-05,0.4147,-0.1005,0.1427,0.0001,0.0,0,0.0,0,0,
0.45,3,7,0.3953,-0.1577,0.146,5e-05,0.3954,-0.1577,0.146,0.0001,0.0,0,0.0,0,0,
0.45,3,8,0.3718,-0.2043,0.1501,6e-05,0.3718,-0.2043,0.1501,0.0001,0.0,0,0.0,0,0,
0.45,3,9,0.3475,-0.2408,0.1542,9e-05,0.3475,-0.2408,0.1542,0.0001,0.0,0,0.0,0,0,
0.45,4,2,0.4035,0.1681,0.1068,7e-05,0.4419,0.0948,0.0803,0.0869,0.19685,1,0.0,1,2,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,4,3,0.4252,0.1076,0.1006,6e-05,0.4431,0.0767,0.1024,0.0358,0.09996,1,0.0,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,4,4,0.4379,0.0372,0.0969,0.0001,0.4412,0.0252,0.0932,0.013,0.03721,1,0.0,1,84,right_shoulder_yaw_link|torso_link
0.45,4,5,0.4379,-0.0372,0.0969,6e-05,0.4378,-0.0372,0.0969,0.0001,0.0,1,0.0,1,28,right_shoulder_yaw_link|torso_link
0.45,4,6,0.4252,-0.1076,0.1006,5e-05,0.4252,-0.1076,0.1006,0.0001,0.0,0,0.0,0,0,
0.45,4,7,0.4035,-0.1681,0.1068,7e-05,0.4035,-0.1681,0.1068,0.0,0.0,0,0.0,0,0,
0.45,4,8,0.3776,-0.2165,0.1143,4e-05,0.3776,-0.2165,0.1143,0.0001,0.0,0,0.0,0,0,
0.45,4,9,0.3512,-0.2536,0.1219,8e-05,0.3513,-0.2536,0.1219,0.0001,0.0,0,0.0,0,0,
0.45,5,2,0.4085,0.1775,0.0639,9e-05,0.4584,0.0873,0.0456,0.1047,0.20827,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,5,3,0.4319,0.1141,0.0542,8e-05,0.451,0.0696,0.0437,0.0495,0.10579,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,5,4,0.4456,0.0395,0.0485,9e-05,0.449,0.0281,0.0461,0.0121,0.02911,1,0.0,1,42,right_shoulder_yaw_link|torso_link
0.45,5,5,0.4456,-0.0395,0.0485,0.0001,0.4455,-0.0395,0.0485,0.0001,0.0,0,0.0,1,44,
0.45,5,6,0.4319,-0.1141,0.0542,5e-05,0.4319,-0.1141,0.0542,0.0,0.0,0,0.0,0,0,
0.45,5,7,0.4085,-0.1775,0.0639,9e-05,0.4085,-0.1775,0.0639,0.0001,0.0,0,0.0,0,0,
0.45,5,8,0.3808,-0.2276,0.0753,3e-05,0.3809,-0.2276,0.0753,0.0001,0.0,0,0.0,0,0,
0.45,5,9,0.3529,-0.2654,0.0869,7e-05,0.3529,-0.2654,0.0869,0.0,0.0,0,0.0,0,0,
0.45,6,2,0.4096,0.1855,0.0183,0.00763,0.3891,0.159,0.0632,0.056,0.6798,1,0.01634,0,0,left_hand_Link1_1|right_hand_Link2_2;left_hand_Link1_2|right_hand_Link1_1;left_hand_Link1_2|right_hand_Link2_1;left_hand_Link1_2|right_hand_Link2_2;left_hand_Link1_2|right_hand_base_link;left_hand_Link1_3|right_hand_Link2_2;left_hand_Link1_3|right_hand_base_link;left_hand_Link2_2|right_hand_Link2_2;left_hand_Link2_2|right_hand_Link2_3;left_hand_Link2_3|right_hand_Link2_2;left_hand_Link2_3|right_hand_Link2_3;left_hand_base_link|right_hand_Link2_2;right_shoulder_roll_link|torso_link
0.45,6,3,0.4338,0.1195,0.0049,0.0001,0.4649,0.0551,0.0009,0.0717,0.13329,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,6,4,0.4481,0.0414,-0.0029,8e-05,0.4494,0.0373,-0.0034,0.0043,0.00893,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,6,5,0.4481,-0.0414,-0.0029,0.0001,0.448,-0.0415,-0.0029,0.0001,0.0,0,0.0,1,42,
0.45,6,6,0.4338,-0.1195,0.0049,8e-05,0.4337,-0.1195,0.005,0.0001,0.0,0,0.0,0,0,
0.45,6,7,0.4096,-0.1855,0.0183,9e-05,0.4095,-0.1855,0.0183,0.0001,0.0,0,0.0,0,0,
0.45,6,8,0.3809,-0.2372,0.0341,4e-05,0.3809,-0.2372,0.0341,0.0001,0.0,0,0.0,0,0,
0.45,6,9,0.3521,-0.2757,0.05,5e-05,0.3521,-0.2758,0.05,0.0001,0.0,0,0.0,0,0,
0.45,7,2,0.4062,0.1916,-0.0284,0.03054,0.4642,0.0359,-0.0216,0.1663,0.29344,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,7,3,0.4303,0.1235,-0.0453,0.0205,0.4582,0.0335,-0.0327,0.095,0.16804,1,0.0,0,0,right_shoulder_roll_link|torso_link
0.45,7,4,0.4445,0.0428,-0.0552,0.00436,0.451,0.044,-0.0362,0.0202,0.08333,1,0.00016,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.45,7,5,0.4445,-0.0428,-0.0552,0.0001,0.4507,-0.0317,-0.0391,0.0205,0.07387,0,2e-05,1,22,
0.45,7,6,0.4303,-0.1235,-0.0453,7e-05,0.4332,-0.1225,-0.0382,0.0078,0.02396,0,0.0,0,0,
0.45,7,7,0.4062,-0.1916,-0.0284,5e-05,0.4061,-0.1916,-0.0283,0.0001,0.0,0,0.0,0,0,
0.45,7,8,0.3775,-0.2448,-0.0083,5e-05,0.3775,-0.2447,-0.0083,0.0001,0.0,0,0.0,0,0,
0.45,7,9,0.3487,-0.2842,0.0119,6e-05,0.3488,-0.2842,0.0118,0.0001,0.0,0,0.0,0,0,
0.45,8,3,0.4215,0.1259,-0.0946,0.04321,0.4502,0.0385,-0.0364,0.1089,0.19427,1,0.0,0,0,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
