depth,row,col,tx,ty,tz,ik_err_m,isaac_tip_x,isaac_tip_y,isaac_tip_z,isaac_vs_target_m,joint_deviation_rad,self_collision,penetration_m,pocket_hit,pocket_pts,collision_pairs
0.25,6,8,0.254,-0.1371,0.1041,4e-05,0.254,-0.1371,0.1041,0.0,0.0,0,0.0,0,0,
0.25,6,9,0.254,-0.1763,0.1041,4e-05,0.254,-0.1763,0.1041,0.0,0.0,0,0.0,0,0,
0.25,7,0,0.254,0.184,0.0782,0.0001,0.2394,0.1604,0.1159,0.0468,0.34024,1,0.01265,1,498,left_hand_base_link|right_hand_Link1_2;left_hand_base_link|right_hand_Link1_3;left_wrist_pitch_link|right_hand_Link2_1;left_wrist_pitch_link|right_hand_Link2_2;left_wrist_pitch_link|right_hand_base_link;left_wrist_yaw_link|right_hand_Link2_2;left_wrist_yaw_link|right_hand_Link2_3;right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.25,7,1,0.254,0.1431,0.0782,9e-05,0.2629,0.114,0.0537,0.0391,0.19883,1,0.00898,1,590,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;left_wrist_yaw_link|right_hand_Link2_2;left_wrist_yaw_link|right_hand_Link2_3;right_elbow_link|torso_link
0.25,7,2,0.254,0.1022,0.0782,8e-05,0.2646,0.0662,0.0478,0.0483,0.12664,1,1e-05,1,464,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,3,0.254,0.0613,0.0782,7e-05,0.267,0.0284,0.0618,0.039,0.09611,1,5e-05,1,413,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,4,0.254,0.0204,0.0782,8e-05,0.2644,-0.0073,0.0694,0.0309,0.0874,1,0.0,1,204,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,5,0.254,-0.0204,0.0782,8e-05,0.2555,-0.0279,0.0751,0.0082,0.02388,1,0.0,1,147,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,6,0.254,-0.0613,0.0782,9e-05,0.2541,-0.0613,0.0782,0.0001,0.0,1,0.0,1,19,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,7,7,0.254,-0.1022,0.0782,3e-05,0.254,-0.1022,0.0782,0.0,0.0,0,0.0,0,0,
0.25,7,8,0.254,-0.1431,0.0782,3e-05,0.254,-0.1431,0.0782,0.0,0.0,0,0.0,0,0,
0.25,7,9,0.254,-0.184,0.0782,3e-05,0.254,-0.184,0.0782,0.0,0.0,0,0.0,0,0,
0.25,8,0,0.254,0.1924,0.0499,4e-05,0.2131,0.1792,0.046,0.0432,0.33618,1,0.03221,1,594,left_hand_base_link|right_hand_Link1_1;left_hand_base_link|right_hand_Link1_2;left_hand_base_link|right_hand_Link2_1;left_hand_base_link|right_hand_base_link;left_wrist_pitch_link|right_hand_Link1_1;left_wrist_pitch_link|right_hand_Link2_1;left_wrist_pitch_link|right_hand_Link2_2;left_wrist_pitch_link|right_hand_Link2_3;left_wrist_pitch_link|right_hand_base_link;left_wrist_roll_link|right_hand_Link1_1;left_wrist_roll_link|right_hand_Link2_2;left_wrist_roll_link|right_hand_Link2_3;left_wrist_roll_link|right_hand_base_link;left_wrist_yaw_link|right_hand_Link1_1;left_wrist_yaw_link|right_hand_Link1_2;left_wrist_yaw_link|right_hand_Link1_3;left_wrist_yaw_link|right_hand_Link2_1;left_wrist_yaw_link|right_hand_Link2_2;left_wrist_yaw_link|right_hand_Link2_3;left_wrist_yaw_link|right_hand_base_link;right_shoulder_yaw_link|torso_link
0.25,8,1,0.254,0.1496,0.0499,3e-05,0.2639,0.1201,0.0452,0.0315,0.21026,1,0.00955,1,592,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;left_wrist_pitch_link|right_hand_Link2_2;left_wrist_yaw_link|right_hand_Link2_2;left_wrist_yaw_link|right_hand_Link2_3;right_elbow_link|torso_link
0.25,8,2,0.254,0.1069,0.0499,9e-05,0.2572,0.0885,0.0307,0.0268,0.16675,1,9e-05,1,520,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,3,0.254,0.0641,0.0499,8e-05,0.2646,0.0308,0.0318,0.0393,0.08536,1,0.0,1,357,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,4,0.254,0.0214,0.0499,8e-05,0.2653,-0.0115,0.0399,0.0362,0.0992,1,0.0,1,160,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,5,0.254,-0.0214,0.0499,8e-05,0.2553,-0.0297,0.0465,0.0091,0.02484,1,0.0,1,139,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,6,0.254,-0.0641,0.0499,9e-05,0.254,-0.0641,0.0499,0.0,0.0,1,0.0,1,13,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,8,7,0.254,-0.1069,0.0499,0.0001,0.2541,-0.1069,0.0499,0.0001,0.0,0,0.0,0,0,
0.25,8,8,0.254,-0.1496,0.0499,3e-05,0.254,-0.1496,0.0499,0.0001,0.0,0,0.0,0,0,
0.25,8,9,0.254,-0.1924,0.0499,0.0001,0.2541,-0.1924,0.0499,0.0001,0.0,0,0.0,0,0,
0.25,9,1,0.254,0.1568,0.019,5e-05,0.2647,0.1082,-0.025,0.0664,0.24172,1,0.0,1,488,right_elbow_link|torso_link
0.25,9,2,0.254,0.112,0.019,4e-05,0.2575,0.0843,-0.0064,0.0377,0.18562,1,8e-05,1,446,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,3,0.254,0.0672,0.019,9e-05,0.2587,0.0415,0.0017,0.0313,0.11443,1,0.0,1,300,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,4,0.254,0.0224,0.019,8e-05,0.256,-0.0008,0.0057,0.0268,0.05551,1,0.0,1,159,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,5,0.254,-0.0224,0.019,8e-05,0.2541,-0.0298,0.0152,0.0083,0.01882,1,0.0,1,110,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,6,0.254,-0.0672,0.019,9e-05,0.254,-0.0672,0.0189,0.0001,0.0,1,0.0,1,3,right_elbow_link|torso_link;right_wrist_roll_link|torso_link
0.25,9,7,0.254,-0.112,0.019,9e-05,0.254,-0.112,0.0189,0.0001,0.0,0,0.0,0,0,
0.25,9,8,0.254,-0.1568,0.019,9e-05,0.254,-0.1568,0.0189,0.0001,0.0,0,0.0,0,0,
0.25,9,9,0.254,-0.2016,0.019,9e-05,0.254,-0.2016,0.0189,0.0001,0.0,0,0.0,0,0,
0.3,0,0,0.304,0.1814,0.2297,4e-05,0.3257,0.159,0.2077,0.0381,0.18545,1,0.00045,1,82,right_shoulder_yaw_link|torso_link
0.3,0,1,0.304,0.1411,0.2297,5e-05,0.3164,0.1229,0.1938,0.0421,0.15299,1,0.0,1,54,right_shoulder_yaw_link|torso_link
0.3,0,2,0.304,0.1008,0.2297,3e-05,0.3091,0.0916,0.2059,0.0261,0.1106,1,0.0,1,104,right_shoulder_yaw_link|torso_link
0.3,0,3,0.304,0.0605,0.2297,4e-05,0.3055,0.0566,0.2154,0.0149,0.07502,1,0.0,1,108,right_shoulder_yaw_link|torso_link
0.3,0,4,0.304,0.0202,0.2297,4e-05,0.3041,0.0194,0.2242,0.0056,0.03462,1,0.0,1,98,right_shoulder_yaw_link|torso_link
0.3,0,5,0.304,-0.0202,0.2297,5e-05,0.304,-0.0201,0.2297,0.0001,0.0,1,0.0,1,52,right_shoulder_yaw_link|torso_link
0.3,0,6,0.304,-0.0605,0.2297,6e-05,0.304,-0.0605,0.2297,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,0,7,0.304,-0.1008,0.2297,6e-05,0.304,-0.1008,0.2297,0.0001,0.0,0,0.0,0,0,
0.3,0,8,0.304,-0.1411,0.2297,6e-05,0.304,-0.1411,0.2297,0.0001,0.0,0,0.0,0,0,
0.3,0,9,0.304,-0.1814,0.2297,6e-05,0.304,-0.1814,0.2297,0.0001,0.0,0,0.0,0,0,
0.3,1,0,0.304,0.1877,0.2086,4e-05,0.3293,0.159,0.1797,0.0479,0.20555,1,0.00022,1,92,right_shoulder_yaw_link|torso_link
0.3,1,1,0.304,0.146,0.2086,6e-05,0.3163,0.1244,0.1689,0.0468,0.16542,1,0.0,1,108,right_shoulder_yaw_link|torso_link
0.3,1,2,0.304,0.1043,0.2086,3e-05,0.3086,0.0927,0.181,0.0302,0.12364,1,0.0,1,158,right_shoulder_yaw_link|torso_link
0.3,1,3,0.304,0.0626,0.2086,4e-05,0.3048,0.0581,0.1935,0.0158,0.07695,1,0.0,1,146,right_shoulder_yaw_link|torso_link
0.3,1,4,0.304,0.0209,0.2086,5e-05,0.3038,0.0201,0.2039,0.0048,0.0282,1,0.0,1,124,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,1,5,0.304,-0.0209,0.2086,5e-05,0.304,-0.0208,0.2086,0.0001,0.0,1,0.0,1,80,right_shoulder_yaw_link|torso_link
0.3,1,6,0.304,-0.0626,0.2086,6e-05,0.304,-0.0626,0.2086,0.0001,0.0,0,0.0,0,0,
0.3,1,7,0.304,-0.1043,0.2086,6e-05,0.304,-0.1043,0.2086,0.0,0.0,0,0.0,0,0,
0.3,1,8,0.304,-0.146,0.2086,7e-05,0.304,-0.146,0.2086,0.0,0.0,0,0.0,0,0,
0.3,1,9,0.304,-0.1877,0.2086,6e-05,0.304,-0.1877,0.2086,0.0,0.0,0,0.0,0,0,
0.3,2,0,0.304,0.1944,0.186,5e-05,0.3278,0.1658,0.1731,0.0394,0.21375,1,2e-05,1,96,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,2,1,0.304,0.1512,0.186,8e-05,0.3098,0.1351,0.1543,0.036,0.17142,1,0.00047,1,132,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,2,2,0.304,0.108,0.186,4e-05,0.3077,0.0941,0.1556,0.0337,0.13149,1,0.0,1,194,right_shoulder_yaw_link|torso_link
0.3,2,3,0.304,0.0648,0.186,4e-05,0.304,0.0598,0.1708,0.016,0.07469,1,0.0,1,182,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,2,4,0.304,0.0216,0.186,5e-05,0.3036,0.0208,0.1816,0.0045,0.02527,1,0.0,1,184,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,2,5,0.304,-0.0216,0.186,5e-05,0.304,-0.0216,0.186,0.0,0.0,1,0.0,1,104,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,2,6,0.304,-0.0648,0.186,6e-05,0.304,-0.0648,0.186,0.0,0.0,0,0.0,0,0,
0.3,2,7,0.304,-0.108,0.186,7e-05,0.304,-0.108,0.186,0.0,0.0,0,0.0,0,0,
0.3,2,8,0.304,-0.1512,0.186,7e-05,0.304,-0.1512,0.186,0.0,0.0,0,0.0,0,0,
0.3,2,9,0.304,-0.1944,0.186,6e-05,0.304,-0.1944,0.186,0.0,0.0,0,0.0,0,0,
0.3,3,1,0.304,0.1568,0.1617,9e-05,0.2953,0.1404,0.1352,0.0324,0.19295,1,6e-05,1,188,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,3,2,0.304,0.112,0.1617,4e-05,0.3069,0.0946,0.1277,0.0383,0.14438,1,0.0,1,246,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,3,3,0.304,0.0672,0.1617,5e-05,0.3033,0.061,0.1454,0.0175,0.07854,1,1e-05,1,250,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,3,4,0.304,0.0224,0.1617,5e-05,0.3033,0.0212,0.1568,0.0051,0.02864,1,0.0,1,246,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,3,5,0.304,-0.0224,0.1617,6e-05,0.304,-0.0224,0.1617,0.0,0.0,1,0.0,1,146,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,3,6,0.304,-0.0672,0.1617,6e-05,0.304,-0.0672,0.1617,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,3,7,0.304,-0.112,0.1617,7e-05,0.304,-0.112,0.1617,0.0,0.0,0,0.0,0,0,
0.3,3,8,0.304,-0.1568,0.1617,7e-05,0.304,-0.1568,0.1617,0.0001,0.0,0,0.0,0,0,
0.3,3,9,0.304,-0.2016,0.1617,6e-05,0.304,-0.2017,0.1617,0.0001,0.0,0,0.0,0,0,
0.3,4,1,0.304,0.1629,0.1355,9e-05,0.3317,0.1111,0.0898,0.0744,0.21696,1,0.00199,1,242,left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,4,2,0.304,0.1164,0.1355,5e-05,0.3063,0.0948,0.0993,0.0422,0.15754,1,0.0,1,298,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,4,3,0.304,0.0698,0.1355,5e-05,0.3024,0.0611,0.1163,0.0211,0.09113,1,0.0,1,290,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,4,4,0.304,0.0233,0.1355,5e-05,0.3026,0.0209,0.1283,0.0077,0.04158,1,0.0,1,220,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,4,5,0.304,-0.0233,0.1355,6e-05,0.304,-0.0233,0.1355,0.0001,0.0,1,0.0,1,156,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,4,6,0.304,-0.0698,0.1355,6e-05,0.304,-0.0698,0.1355,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,4,7,0.304,-0.1164,0.1355,7e-05,0.304,-0.1164,0.1355,0.0001,0.0,0,0.0,0,0,
0.3,4,8,0.304,-0.1629,0.1355,7e-05,0.304,-0.1629,0.1355,0.0,0.0,0,0.0,0,0,
0.3,4,9,0.304,-0.2094,0.1355,6e-05,0.304,-0.2094,0.1355,0.0001,0.0,0,0.0,0,0,
0.3,5,1,0.304,0.1694,0.1072,7e-05,0.3406,0.1063,0.0952,0.074,0.23314,1,0.01377,1,250,left_hand_Link1_1|right_hand_Link2_2;left_hand_Link1_1|right_hand_Link2_3;left_hand_Link1_2|right_hand_Link2_2;left_hand_Link1_2|right_hand_Link2_3;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,5,2,0.304,0.121,0.1072,6e-05,0.3052,0.0944,0.0673,0.048,0.16667,1,0.0,1,356,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,5,3,0.304,0.0726,0.1072,6e-05,0.3013,0.0606,0.0849,0.0255,0.10421,1,0.0,1,364,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,5,4,0.304,0.0242,0.1072,6e-05,0.3018,0.0203,0.0979,0.0103,0.05353,1,0.0,1,226,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,5,5,0.304,-0.0242,0.1072,6e-05,0.3037,-0.0244,0.1063,0.001,0.00577,1,0.0,1,138,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,5,6,0.304,-0.0726,0.1072,6e-05,0.304,-0.0726,0.1072,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,5,7,0.304,-0.121,0.1072,6e-05,0.304,-0.121,0.1072,0.0,0.0,0,0.0,0,0,
0.3,5,8,0.304,-0.1694,0.1072,6e-05,0.304,-0.1694,0.1072,0.0001,0.0,0,0.0,0,0,
0.3,5,9,0.304,-0.2178,0.1072,6e-05,0.304,-0.2179,0.1072,0.0001,0.0,0,0.0,0,0,
0.3,6,1,0.304,0.1765,0.0765,5e-05,0.3416,0.1073,0.0981,0.0817,0.26324,1,0.00988,1,254,left_hand_Link1_1|right_hand_Link2_2;left_hand_Link1_1|right_hand_Link2_3;left_hand_Link1_2|right_hand_Link2_2;left_hand_Link1_2|right_hand_Link2_3;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,6,2,0.304,0.1261,0.0765,7e-05,0.3044,0.0904,0.0305,0.0582,0.1873,1,0.0,1,440,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,6,3,0.304,0.0757,0.0765,7e-05,0.3002,0.059,0.0511,0.0306,0.11779,1,0.0,1,424,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,6,4,0.304,0.0252,0.0765,6e-05,0.3018,0.0195,0.0671,0.0112,0.06352,1,0.0,1,282,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,6,5,0.304,-0.0252,0.0765,6e-05,0.3031,-0.0263,0.0741,0.0028,0.01724,1,0.0,1,182,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,6,6,0.304,-0.0757,0.0765,6e-05,0.304,-0.0756,0.0765,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,6,7,0.304,-0.1261,0.0765,6e-05,0.304,-0.1261,0.0765,0.0,0.0,0,0.0,0,0,
0.3,6,8,0.304,-0.1765,0.0765,6e-05,0.304,-0.1765,0.0765,0.0,0.0,0,0.0,0,0,
0.3,6,9,0.304,-0.227,0.0765,5e-05,0.304,-0.227,0.0765,0.0,0.0,0,0.0,0,0,
0.3,7,1,0.304,0.1842,0.0432,6e-05,0.2674,0.1709,0.0434,0.039,0.48576,1,0.03063,1,166,left_hand_Link1_1|right_hand_Link1_2;left_hand_Link1_1|right_hand_Link1_3;left_hand_Link1_2|right_hand_Link1_2;left_hand_Link2_1|right_hand_Link1_2;left_hand_Link2_1|right_hand_Link1_3;left_hand_base_link|right_hand_Link1_2;left_hand_base_link|right_hand_Link1_3;left_hand_base_link|right_hand_Link2_2;left_hand_base_link|right_hand_Link2_3;left_wrist_pitch_link|right_hand_Link2_2;left_wrist_pitch_link|right_hand_Link2_3;left_wrist_yaw_link|right_hand_Link2_2;left_wrist_yaw_link|right_hand_Link2_3;right_shoulder_yaw_link|torso_link
0.3,7,2,0.304,0.1316,0.0432,7e-05,0.3041,0.0819,-0.0106,0.0732,0.21705,1,0.0,1,406,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,7,3,0.304,0.079,0.0432,8e-05,0.2994,0.0561,0.0147,0.0368,0.13143,1,0.0,1,346,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,7,4,0.304,0.0263,0.0432,7e-05,0.3011,0.0174,0.0318,0.0147,0.07345,1,0.0,1,250,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,7,5,0.304,-0.0263,0.0432,6e-05,0.3022,-0.0292,0.0389,0.0055,0.0311,1,0.0,1,86,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,7,6,0.304,-0.079,0.0432,6e-05,0.304,-0.079,0.0432,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,7,7,0.304,-0.1316,0.0432,6e-05,0.304,-0.1316,0.0432,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,7,8,0.304,-0.1842,0.0432,6e-05,0.304,-0.1842,0.0432,0.0001,0.0,0,0.0,0,0,
0.3,7,9,0.304,-0.2369,0.0432,5e-05,0.304,-0.2369,0.0432,0.0,0.0,0,0.0,0,0,
0.3,8,1,0.304,0.1926,0.0068,8e-05,0.3395,0.1364,-0.0118,0.069,0.31017,1,0.0,1,96,left_hand_base_link|right_hand_base_link;left_wrist_yaw_link|right_hand_base_link;right_shoulder_yaw_link|torso_link
0.3,8,2,0.304,0.1376,0.0068,4e-05,0.3239,0.0734,-0.0307,0.0769,0.25639,1,0.0,1,330,right_shoulder_yaw_link|torso_link
0.3,8,3,0.304,0.0826,0.0068,9e-05,0.2993,0.0487,-0.0252,0.0468,0.15614,1,0.0,1,256,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,8,4,0.304,0.0275,0.0068,8e-05,0.2992,0.0131,-0.0085,0.0215,0.08615,1,0.0,1,188,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,8,5,0.304,-0.0275,0.0068,7e-05,0.3013,-0.0336,0.0006,0.0092,0.04655,1,0.0,1,30,right_shoulder_yaw_link|torso_link
0.3,8,6,0.304,-0.0826,0.0068,6e-05,0.3034,-0.0837,0.0058,0.0016,0.01067,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,8,7,0.304,-0.1376,0.0068,6e-05,0.304,-0.1376,0.0068,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,8,8,0.304,-0.1926,0.0068,5e-05,0.304,-0.1927,0.0068,0.0001,0.0,0,0.0,0,0,
0.3,8,9,0.304,-0.2477,0.0068,5e-05,0.304,-0.2477,0.0068,0.0,0.0,0,0.0,0,0,
0.3,9,2,0.304,0.1442,-0.0331,6e-05,0.3448,0.0689,-0.0255,0.086,0.29665,1,0.0,1,218,right_shoulder_yaw_link|torso_link
0.3,9,3,0.304,0.0865,-0.0331,8e-05,0.3105,0.0425,-0.0208,0.0461,0.23554,1,3e-05,1,184,right_shoulder_yaw_link|torso_link
0.3,9,4,0.304,0.0288,-0.0331,9e-05,0.3034,0.0106,-0.0197,0.0226,0.13853,1,0.0,1,100,right_elbow_link|torso_link;right_shoulder_yaw_link|torso_link
0.3,9,5,0.304,-0.0288,-0.0331,8e-05,0.3044,-0.0379,-0.0207,0.0154,0.08518,1,1e-05,0,0,right_shoulder_yaw_link|torso_link
0.3,9,6,0.304,-0.0865,-0.0331,7e-05,0.3058,-0.0903,-0.0228,0.0111,0.04978,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,9,7,0.304,-0.1442,-0.0331,6e-05,0.3059,-0.1449,-0.0252,0.0081,0.02904,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.3,9,8,0.304,-0.2019,-0.0331,5e-05,0.306,-0.2028,-0.0244,0.009,0.03259,0,0.0,0,0,
0.3,9,9,0.304,-0.2595,-0.0331,4e-05,0.3063,-0.2605,-0.0226,0.0108,0.04025,0,0.0,0,0,
0.35,0,1,0.354,0.1726,0.2364,5e-05,0.3838,0.1335,0.2057,0.058,0.1842,1,0.00035,1,30,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,0,2,0.354,0.1233,0.2364,5e-05,0.3637,0.1111,0.237,0.0156,0.11103,1,0.0,1,66,right_shoulder_yaw_link|torso_link
0.35,0,3,0.354,0.074,0.2364,7e-05,0.3586,0.0668,0.2321,0.0096,0.07898,1,0.0,1,54,right_shoulder_yaw_link|torso_link
0.35,0,4,0.354,0.0247,0.2364,6e-05,0.3556,0.0208,0.2304,0.0073,0.04367,1,0.0,1,16,right_shoulder_yaw_link|torso_link
0.35,0,5,0.354,-0.0247,0.2364,8e-05,0.3542,-0.0252,0.2355,0.001,0.00834,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.35,0,6,0.354,-0.074,0.2364,9e-05,0.354,-0.074,0.2364,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,0,7,0.354,-0.1233,0.2364,9e-05,0.354,-0.1233,0.2364,0.0,0.0,0,0.0,0,0,
0.35,0,8,0.354,-0.1726,0.2364,8e-05,0.354,-0.1726,0.2364,0.0,0.0,0,0.0,0,0,
0.35,0,9,0.354,-0.2219,0.2364,6e-05,0.354,-0.2219,0.2364,0.0,0.0,0,0.0,0,0,
0.35,1,1,0.354,0.1786,0.2105,6e-05,0.3857,0.1365,0.1849,0.0586,0.19796,1,0.00012,1,36,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,1,2,0.354,0.1275,0.2105,5e-05,0.367,0.1096,0.2032,0.0232,0.13163,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.35,1,3,0.354,0.0765,0.2105,8e-05,0.3598,0.0634,0.1931,0.0225,0.09905,1,0.0,1,34,right_shoulder_yaw_link|torso_link
0.35,1,4,0.354,0.0255,0.2105,7e-05,0.3557,0.02,0.2021,0.0102,0.05847,1,0.0,1,60,right_shoulder_yaw_link|torso_link
0.35,1,5,0.354,-0.0255,0.2105,9e-05,0.3543,-0.0272,0.2078,0.0032,0.02597,1,0.0,1,18,right_shoulder_yaw_link|torso_link
0.35,1,6,0.354,-0.0765,0.2105,0.0001,0.3541,-0.0765,0.2106,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,1,7,0.354,-0.1275,0.2105,0.0001,0.3541,-0.1276,0.2106,0.0001,0.0,0,0.0,0,0,
0.35,1,8,0.354,-0.1786,0.2105,9e-05,0.354,-0.1786,0.2106,0.0001,0.0,0,0.0,0,0,
0.35,1,9,0.354,-0.2296,0.2105,7e-05,0.354,-0.2296,0.2105,0.0001,0.0,0,0.0,0,0,
0.35,2,1,0.354,0.185,0.1829,8e-05,0.3898,0.135,0.1548,0.0677,0.21788,1,0.00013,1,38,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,2,2,0.354,0.1321,0.1829,5e-05,0.3698,0.1089,0.1724,0.03,0.15106,1,0.0,1,84,right_shoulder_yaw_link|torso_link
0.35,2,3,0.354,0.0793,0.1829,4e-05,0.3597,0.0626,0.1617,0.0275,0.11444,1,0.0,1,68,right_shoulder_yaw_link|torso_link
0.35,2,4,0.354,0.0264,0.1829,9e-05,0.3556,0.0185,0.1715,0.014,0.0757,1,0.0,1,92,right_shoulder_yaw_link|torso_link
0.35,2,5,0.354,-0.0264,0.1829,3e-05,0.3541,-0.0288,0.1793,0.0043,0.03227,1,0.0,1,10,right_shoulder_yaw_link|torso_link
0.35,2,6,0.354,-0.0793,0.1829,3e-05,0.354,-0.0793,0.1829,0.0001,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,2,7,0.354,-0.1321,0.1829,3e-05,0.354,-0.1321,0.1829,0.0,0.0,0,0.0,0,0,
0.35,2,8,0.354,-0.185,0.1829,9e-05,0.354,-0.185,0.1829,0.0001,0.0,0,0.0,0,0,
0.35,2,9,0.354,-0.2378,0.1829,7e-05,0.354,-0.2378,0.1829,0.0001,0.0,0,0.0,0,0,
0.35,3,1,0.354,0.1918,0.1531,7e-05,0.3954,0.1384,0.1393,0.0689,0.23082,1,2e-05,1,32,right_shoulder_roll_link|torso_link;right_shoulder_yaw_link|torso_link
0.35,3,2,0.354,0.137,0.1531,6e-05,0.3732,0.1048,0.1354,0.0415,0.17668,1,7e-05,1,66,right_shoulder_yaw_link|torso_link
0.35,3,3,0.354,0.0822,0.1531,5e-05,0.3596,0.0606,0.1279,0.0336,0.13225,1,0.0,1,142,right_shoulder_yaw_link|torso_link
0.35,3,4,0.354,0.0274,0.1531,0.0001,0.3551,0.0172,0.1398,0.0167,0.08481,1,0.0,1,110,right_shoulder_yaw_link|torso_link
0.35,3,5,0.354,-0.0274,0.1531,3e-05,0.3539,-0.0301,0.1494,0.0046,0.03189,1,0.0,1,34,right_shoulder_yaw_link|torso_link
0.35,3,6,0.354,-0.0822,0.1531,3e-05,0.354,-0.0822,0.1531,0.0,0.0,1,0.0,0,0,right_shoulder_yaw_link|torso_link
0.35,3,7,0.354,-0.137,0.1531,3e-05,0.354,-0.137,0.1531,0.0,0.0,0,0.0,0,0,
0.35,3,8,0.354,-0.1918,0.1531,9e-05,0.3541,-0.1919,0.1531,0.0001,0.0,0,0.0,0,0,
