depth,row,col,tx,ty,tz,state,final_ok
0.4,6,3,0.404,0.1094,0.0214,hits pocket,0
0.4,6,4,0.404,0.0365,0.0214,hits pocket,0
0.4,6,5,0.404,-0.0365,0.0214,hits pocket,0
0.4,6,6,0.404,-0.1094,0.0214,reachable,1
0.4,6,7,0.404,-0.1824,0.0214,reachable,1
0.4,6,8,0.404,-0.2553,0.0214,reachable,1
0.4,6,9,0.404,-0.3283,0.0214,reachable,1
0.4,7,0,0.404,0.3426,-0.0268,outside workspace box,0
0.4,7,1,0.404,0.2665,-0.0268,outside workspace box,0
0.4,7,2,0.404,0.1904,-0.0268,model / self-contact,0
0.4,7,3,0.404,0.1142,-0.0268,model / self-contact,0
0.4,7,4,0.404,0.0381,-0.0268,hits pocket,0
0.4,7,5,0.404,-0.0381,-0.0268,hits pocket,0
0.4,7,6,0.404,-0.1142,-0.0268,reachable,1
0.4,7,7,0.404,-0.1904,-0.0268,reachable,1
0.4,7,8,0.404,-0.2665,-0.0268,reachable,1
0.4,7,9,0.404,-0.3426,-0.0268,reachable,1
0.4,8,0,0.404,0.3583,-0.0795,outside workspace box,0
0.4,8,1,0.404,0.2787,-0.0795,outside workspace box,0
0.4,8,2,0.404,0.199,-0.0795,IK fails,0
0.4,8,3,0.404,0.1194,-0.0795,model / self-contact,0
0.4,8,4,0.404,0.0398,-0.0795,hits pocket,0
0.4,8,5,0.404,-0.0398,-0.0795,hits pocket,0
0.4,8,6,0.404,-0.1194,-0.0795,model / self-contact,0
0.4,8,7,0.404,-0.199,-0.0795,model / self-contact,0
0.4,8,8,0.404,-0.2787,-0.0795,model / self-contact,0
0.4,8,9,0.404,-0.3583,-0.0795,model / self-contact,0
0.4,9,0,0.404,0.3754,-0.1371,outside workspace box,0
0.4,9,1,0.404,0.292,-0.1371,outside workspace box,0
0.4,9,2,0.404,0.2086,-0.1371,outside workspace box,0
0.4,9,3,0.404,0.1251,-0.1371,IK fails,0
0.4,9,4,0.404,0.0417,-0.1371,hits pocket,0
0.4,9,5,0.404,-0.0417,-0.1371,model / self-contact,0
0.4,9,6,0.404,-0.1251,-0.1371,model / self-contact,0
0.4,9,7,0.404,-0.2086,-0.1371,model / self-contact,0
0.4,9,8,0.404,-0.292,-0.1371,model / self-contact,0
0.4,9,9,0.404,-0.3754,-0.1371,model / self-contact,0
0.45,0,0,0.454,0.3029,0.2496,outside workspace box,0
0.45,0,1,0.454,0.2356,0.2496,outside workspace box,0
0.45,0,2,0.454,0.1683,0.2496,model / self-contact,0
0.45,0,3,0.454,0.101,0.2496,model / self-contact,0
0.45,0,4,0.454,0.0337,0.2496,model / self-contact,0
0.45,0,5,0.454,-0.0337,0.2496,hits pocket,0
0.45,0,6,0.454,-0.101,0.2496,reachable,1
0.45,0,7,0.454,-0.1683,0.2496,reachable,1
0.45,0,8,0.454,-0.2356,0.2496,reachable,1
0.45,0,9,0.454,-0.3029,0.2496,reachable,1
0.45,1,0,0.454,0.3134,0.2144,outside workspace box,0
0.45,1,1,0.454,0.2438,0.2144,outside workspace box,0
0.45,1,2,0.454,0.1741,0.2144,model / self-contact,0
0.45,1,3,0.454,0.1045,0.2144,model / self-contact,0
0.45,1,4,0.454,0.0348,0.2144,model / self-contact,0
0.45,1,5,0.454,-0.0348,0.2144,hits pocket,0
0.45,1,6,0.454,-0.1045,0.2144,reachable,1
0.45,1,7,0.454,-0.1741,0.2144,reachable,1
0.45,1,8,0.454,-0.2438,0.2144,reachable,1
0.45,1,9,0.454,-0.3134,0.2144,reachable,1
0.45,2,0,0.454,0.3246,0.1766,outside workspace box,0
0.45,2,1,0.454,0.2525,0.1766,outside workspace box,0
0.45,2,2,0.454,0.1803,0.1766,model / self-contact,0
0.45,2,3,0.454,0.1082,0.1766,model / self-contact,0
0.45,2,4,0.454,0.0361,0.1766,hits pocket,0
0.45,2,5,0.454,-0.0361,0.1766,hits pocket,0
0.45,2,6,0.454,-0.1082,0.1766,reachable,1
0.45,2,7,0.454,-0.1803,0.1766,reachable,1
0.45,2,8,0.454,-0.2525,0.1766,reachable,1
0.45,2,9,0.454,-0.3246,0.1766,reachable,1
0.45,3,0,0.454,0.3367,0.136,outside workspace box,0
0.45,3,1,0.454,0.2619,0.136,outside workspace box,0
0.45,3,2,0.454,0.1871,0.136,model / self-contact,0
0.45,3,3,0.454,0.1122,0.136,model / self-contact,0
0.45,3,4,0.454,0.0374,0.136,hits pocket,0
0.45,3,5,0.454,-0.0374,0.136,hits pocket,0
0.45,3,6,0.454,-0.1122,0.136,reachable,1
0.45,3,7,0.454,-0.1871,0.136,reachable,1
0.45,3,8,0.454,-0.2619,0.136,reachable,1
0.45,3,9,0.454,-0.3367,0.136,reachable,1
0.45,4,0,0.454,0.3497,0.0923,outside workspace box,0
0.45,4,1,0.454,0.272,0.0923,outside workspace box,0
0.45,4,2,0.454,0.1943,0.0923,model / self-contact,0
0.45,4,3,0.454,0.1166,0.0923,model / self-contact,0
0.45,4,4,0.454,0.0389,0.0923,hits pocket,0
0.45,4,5,0.454,-0.0389,0.0923,hits pocket,0
0.45,4,6,0.454,-0.1166,0.0923,reachable,1
0.45,4,7,0.454,-0.1943,0.0923,reachable,1
0.45,4,8,0.454,-0.272,0.0923,reachable,1
0.45,4,9,0.454,-0.3497,0.0923,reachable,1
0.45,5,0,0.454,0.3637,0.045,outside workspace box,0
0.45,5,1,0.454,0.2829,0.045,outside workspace box,0
0.45,5,2,0.454,0.2021,0.045,outside workspace box,0
0.45,5,3,0.454,0.1212,0.045,model / self-contact,0
0.45,5,4,0.454,0.0404,0.045,hits pocket,0
0.45,5,5,0.454,-0.0404,0.045,hits pocket,0
0.45,5,6,0.454,-0.1212,0.045,reachable,1
0.45,5,7,0.454,-0.2021,0.045,reachable,1
0.45,5,8,0.454,-0.2829,0.045,reachable,1
0.45,5,9,0.454,-0.3637,0.045,reachable,1
0.45,6,0,0.454,0.379,-0.0062,outside workspace box,0
0.45,6,1,0.454,0.2948,-0.0062,outside workspace box,0
0.45,6,2,0.454,0.2105,-0.0062,outside workspace box,0
0.45,6,3,0.454,0.1263,-0.0062,model / self-contact,0
0.45,6,4,0.454,0.0421,-0.0062,model / self-contact,0
0.45,6,5,0.454,-0.0421,-0.0062,hits pocket,0
0.45,6,6,0.454,-0.1263,-0.0062,reachable,1
0.45,6,7,0.454,-0.2105,-0.0062,reachable,1
0.45,6,8,0.454,-0.2948,-0.0062,reachable,1
0.45,6,9,0.454,-0.379,-0.0062,model / self-contact,0
0.45,7,0,0.454,0.3955,-0.0618,outside workspace box,0
0.45,7,1,0.454,0.3076,-0.0618,outside workspace box,0
0.45,7,2,0.454,0.2197,-0.0618,outside workspace box,0
0.45,7,3,0.454,0.1318,-0.0618,IK fails,0
0.45,7,4,0.454,0.0439,-0.0618,model / self-contact,0
0.45,7,5,0.454,-0.0439,-0.0618,model / self-contact,0
0.45,7,6,0.454,-0.1318,-0.0618,model / self-contact,0
0.45,7,7,0.454,-0.2197,-0.0618,model / self-contact,0
0.45,7,8,0.454,-0.3076,-0.0618,model / self-contact,0
0.45,7,9,0.454,-0.3955,-0.0618,model / self-contact,0
0.45,8,0,0.454,0.4136,-0.1226,outside workspace box,0
0.45,8,1,0.454,0.3217,-0.1226,outside workspace box,0
0.45,8,2,0.454,0.2298,-0.1226,outside workspace box,0
0.45,8,3,0.454,0.1379,-0.1226,IK fails,0
0.45,8,4,0.454,0.046,-0.1226,IK fails,0
0.45,8,5,0.454,-0.046,-0.1226,model / self-contact,0
0.45,8,6,0.454,-0.1379,-0.1226,model / self-contact,0
0.45,8,7,0.454,-0.2298,-0.1226,model / self-contact,0
0.45,8,8,0.454,-0.3217,-0.1226,IK fails,0
0.45,8,9,0.454,-0.4136,-0.1226,IK fails,0
0.45,9,0,0.454,0.4334,-0.1892,outside workspace box,0
0.45,9,1,0.454,0.3371,-0.1892,outside workspace box,0
0.45,9,2,0.454,0.2408,-0.1892,outside workspace box,0
0.45,9,3,0.454,0.1445,-0.1892,IK fails,0
0.45,9,4,0.454,0.0482,-0.1892,IK fails,0
0.45,9,5,0.454,-0.0482,-0.1892,IK fails,0
0.45,9,6,0.454,-0.1445,-0.1892,IK fails,0
0.45,9,7,0.454,-0.2408,-0.1892,IK fails,0
0.45,9,8,0.454,-0.3371,-0.1892,IK fails,0
0.45,9,9,0.454,-0.4334,-0.1892,IK fails,0
0.5,0,0,0.504,0.3434,0.2563,outside workspace box,0
0.5,0,1,0.504,0.2671,0.2563,outside workspace box,0
0.5,0,2,0.504,0.1908,0.2563,IK fails,0
0.5,0,3,0.504,0.1145,0.2563,model / self-contact,0
0.5,0,4,0.504,0.0382,0.2563,model / self-contact,0
0.5,0,5,0.504,-0.0382,0.2563,reachable,1
0.5,0,6,0.504,-0.1145,0.2563,reachable,1
0.5,0,7,0.504,-0.1908,0.2563,reachable,1
0.5,0,8,0.504,-0.2671,0.2563,reachable,1
0.5,0,9,0.504,-0.3434,0.2563,reachable,1
0.5,1,0,0.504,0.3553,0.2163,outside workspace box,0
0.5,1,1,0.504,0.2763,0.2163,outside workspace box,0
0.5,1,2,0.504,0.1974,0.2163,IK fails,0
0.5,1,3,0.504,0.1184,0.2163,model / self-contact,0
0.5,1,4,0.504,0.0395,0.2163,model / self-contact,0
0.5,1,5,0.504,-0.0395,0.2163,reachable,1
0.5,1,6,0.504,-0.1184,0.2163,reachable,1
0.5,1,7,0.504,-0.1974,0.2163,reachable,1
0.5,1,8,0.504,-0.2763,0.2163,reachable,1
0.5,1,9,0.504,-0.3553,0.2163,reachable,1
0.5,2,0,0.504,0.368,0.1735,outside workspace box,0
0.5,2,1,0.504,0.2862,0.1735,outside workspace box,0
0.5,2,2,0.504,0.2045,0.1735,outside workspace box,0
0.5,2,3,0.504,0.1227,0.1735,model / self-contact,0
0.5,2,4,0.504,0.0409,0.1735,model / self-contact,0
0.5,2,5,0.504,-0.0409,0.1735,reachable,1
0.5,2,6,0.504,-0.1227,0.1735,reachable,1
0.5,2,7,0.504,-0.2045,0.1735,reachable,1
0.5,2,8,0.504,-0.2862,0.1735,reachable,1
0.5,2,9,0.504,-0.368,0.1735,reachable,1
0.5,3,0,0.504,0.3817,0.1274,outside workspace box,0
0.5,3,1,0.504,0.2969,0.1274,outside workspace box,0
0.5,3,2,0.504,0.2121,0.1274,outside workspace box,0
0.5,3,3,0.504,0.1272,0.1274,model / self-contact,0
0.5,3,4,0.504,0.0424,0.1274,model / self-contact,0
0.5,3,5,0.504,-0.0424,0.1274,reachable,1
0.5,3,6,0.504,-0.1272,0.1274,reachable,1
0.5,3,7,0.504,-0.2121,0.1274,reachable,1
0.5,3,8,0.504,-0.2969,0.1274,reachable,1
0.5,3,9,0.504,-0.3817,0.1274,model / self-contact,0
0.5,4,0,0.504,0.3965,0.0779,outside workspace box,0
0.5,4,1,0.504,0.3084,0.0779,outside workspace box,0
0.5,4,2,0.504,0.2203,0.0779,outside workspace box,0
0.5,4,3,0.504,0.1322,0.0779,model / self-contact,0
0.5,4,4,0.504,0.0441,0.0779,model / self-contact,0
0.5,4,5,0.504,-0.0441,0.0779,reachable,1
0.5,4,6,0.504,-0.1322,0.0779,reachable,1
0.5,4,7,0.504,-0.2203,0.0779,reachable,1
0.5,4,8,0.504,-0.3084,0.0779,reachable,1
0.5,4,9,0.504,-0.3965,0.0779,model / self-contact,0
0.5,5,0,0.504,0.4124,0.0243,outside workspace box,0
0.5,5,1,0.504,0.3207,0.0243,outside workspace box,0
0.5,5,2,0.504,0.2291,0.0243,outside workspace box,0
0.5,5,3,0.504,0.1375,0.0243,IK fails,0
0.5,5,4,0.504,0.0458,0.0243,model / self-contact,0
0.5,5,5,0.504,-0.0458,0.0243,reachable,1
0.5,5,6,0.504,-0.1375,0.0243,reachable,1
0.5,5,7,0.504,-0.2291,0.0243,reachable,1
0.5,5,8,0.504,-0.3207,0.0243,model / self-contact,0
0.5,5,9,0.504,-0.4124,0.0243,IK fails,0
0.5,6,0,0.504,0.4296,-0.0337,outside workspace box,0
0.5,6,1,0.504,0.3342,-0.0337,outside workspace box,0
0.5,6,2,0.504,0.2387,-0.0337,outside workspace box,0
0.5,6,3,0.504,0.1432,-0.0337,IK fails,0
0.5,6,4,0.504,0.0477,-0.0337,model / self-contact,0
0.5,6,5,0.504,-0.0477,-0.0337,model / self-contact,0
0.5,6,6,0.504,-0.1432,-0.0337,model / self-contact,0
0.5,6,7,0.504,-0.2387,-0.0337,model / self-contact,0
0.5,6,8,0.504,-0.3342,-0.0337,model / self-contact,0
0.5,6,9,0.504,-0.4296,-0.0337,IK fails,0
0.5,7,0,0.504,0.4484,-0.0968,outside workspace box,0
0.5,7,1,0.504,0.3488,-0.0968,outside workspace box,0
0.5,7,2,0.504,0.2491,-0.0968,outside workspace box,0
0.5,7,3,0.504,0.1495,-0.0968,IK fails,0
0.5,7,4,0.504,0.0498,-0.0968,IK fails,0
0.5,7,5,0.504,-0.0498,-0.0968,IK fails,0
0.5,7,6,0.504,-0.1495,-0.0968,model / self-contact,0
0.5,7,7,0.504,-0.2491,-0.0968,IK fails,0
0.5,7,8,0.504,-0.3488,-0.0968,IK fails,0
0.5,7,9,0.504,-0.4484,-0.0968,IK fails,0
0.5,8,0,0.504,0.4689,-0.1657,outside workspace box,0
0.5,8,1,0.504,0.3647,-0.1657,outside workspace box,0
0.5,8,2,0.504,0.2605,-0.1657,outside workspace box,0
0.5,8,3,0.504,0.1563,-0.1657,IK fails,0
0.5,8,4,0.504,0.0521,-0.1657,IK fails,0
0.5,8,5,0.504,-0.0521,-0.1657,IK fails,0
0.5,8,6,0.504,-0.1563,-0.1657,IK fails,0
0.5,8,7,0.504,-0.2605,-0.1657,IK fails,0
0.5,8,8,0.504,-0.3647,-0.1657,IK fails,0
0.5,8,9,0.504,-0.4689,-0.1657,IK fails,0
0.5,9,0,0.504,0.4913,-0.2412,outside workspace box,0
0.5,9,1,0.504,0.3821,-0.2412,outside workspace box,0
0.5,9,2,0.504,0.273,-0.2412,outside workspace box,0
0.5,9,3,0.504,0.1638,-0.2412,IK fails,0
0.5,9,4,0.504,0.0546,-0.2412,IK fails,0
0.5,9,5,0.504,-0.0546,-0.2412,IK fails,0
0.5,9,6,0.504,-0.1638,-0.2412,IK fails,0
0.5,9,7,0.504,-0.273,-0.2412,IK fails,0
0.5,9,8,0.504,-0.3821,-0.2412,IK fails,0
0.5,9,9,0.504,-0.4913,-0.2412,IK fails,0
0.55,0,0,0.554,0.3839,0.2629,outside workspace box,0
0.55,0,1,0.554,0.2986,0.2629,outside workspace box,0
0.55,0,2,0.554,0.2133,0.2629,outside workspace box,0
0.55,0,3,0.554,0.128,0.2629,IK fails,0
0.55,0,4,0.554,0.0427,0.2629,IK fails,0
0.55,0,5,0.554,-0.0427,0.2629,reachable,1
0.55,0,6,0.554,-0.128,0.2629,reachable,1
0.55,0,7,0.554,-0.2133,0.2629,reachable,1
0.55,0,8,0.554,-0.2986,0.2629,model / self-contact,0
0.55,0,9,0.554,-0.3839,0.2629,model / self-contact,0
0.55,1,0,0.554,0.3972,0.2182,outside workspace box,0
0.55,1,1,0.554,0.3089,0.2182,outside workspace box,0
0.55,1,2,0.554,0.2207,0.2182,outside workspace box,0
0.55,1,3,0.554,0.1324,0.2182,model / self-contact,0
0.55,1,4,0.554,0.0441,0.2182,model / self-contact,0
0.55,1,5,0.554,-0.0441,0.2182,reachable,1
0.55,1,6,0.554,-0.1324,0.2182,reachable,1
0.55,1,7,0.554,-0.2207,0.2182,reachable,1
0.55,1,8,0.554,-0.3089,0.2182,model / self-contact,0
0.55,1,9,0.554,-0.3972,0.2182,model / self-contact,0
0.55,2,0,0.554,0.4114,0.1703,outside workspace box,0
0.55,2,1,0.554,0.32,0.1703,outside workspace box,0
0.55,2,2,0.554,0.2286,0.1703,outside workspace box,0
0.55,2,3,0.554,0.1371,0.1703,IK fails,0
0.55,2,4,0.554,0.0457,0.1703,model / self-contact,0
0.55,2,5,0.554,-0.0457,0.1703,reachable,1
0.55,2,6,0.554,-0.1371,0.1703,reachable,1
0.55,2,7,0.554,-0.2286,0.1703,reachable,1
0.55,2,8,0.554,-0.32,0.1703,model / self-contact,0
0.55,2,9,0.554,-0.4114,0.1703,IK fails,0
0.55,3,0,0.554,0.4267,0.1189,outside workspace box,0
0.55,3,1,0.554,0.3319,0.1189,outside workspace box,0
0.55,3,2,0.554,0.2371,0.1189,outside workspace box,0
0.55,3,3,0.554,0.1422,0.1189,IK fails,0
0.55,3,4,0.554,0.0474,0.1189,model / self-contact,0
0.55,3,5,0.554,-0.0474,0.1189,model / self-contact,0
0.55,3,6,0.554,-0.1422,0.1189,reachable,1
0.55,3,7,0.554,-0.2371,0.1189,model / self-contact,0
0.55,3,8,0.554,-0.3319,0.1189,model / self-contact,0
0.55,3,9,0.554,-0.4267,0.1189,IK fails,0
0.55,4,0,0.554,0.4432,0.0635,outside workspace box,0
0.55,4,1,0.554,0.3447,0.0635,outside workspace box,0
0.55,4,2,0.554,0.2462,0.0635,outside workspace box,0
0.55,4,3,0.554,0.1477,0.0635,IK fails,0
0.55,4,4,0.554,0.0492,0.0635,model / self-contact,0
0.55,4,5,0.554,-0.0492,0.0635,model / self-contact,0
0.55,4,6,0.554,-0.1477,0.0635,model / self-contact,0
0.55,4,7,0.554,-0.2462,0.0635,model / self-contact,0
0.55,4,8,0.554,-0.3447,0.0635,IK fails,0
0.55,4,9,0.554,-0.4432,0.0635,IK fails,0
0.55,5,0,0.554,0.461,0.0036,outside workspace box,0
0.55,5,1,0.554,0.3586,0.0036,outside workspace box,0
0.55,5,2,0.554,0.2561,0.0036,outside workspace box,0
0.55,5,3,0.554,0.1537,0.0036,IK fails,0
0.55,5,4,0.554,0.0512,0.0036,IK fails,0
0.55,5,5,0.554,-0.0512,0.0036,model / self-contact,0
0.55,5,6,0.554,-0.1537,0.0036,model / self-contact,0
0.55,5,7,0.554,-0.2561,0.0036,IK fails,0
0.55,5,8,0.554,-0.3586,0.0036,IK fails,0
0.55,5,9,0.554,-0.461,0.0036,IK fails,0
0.55,6,0,0.554,0.4803,-0.0613,outside workspace box,0
0.55,6,1,0.554,0.3736,-0.0613,outside workspace box,0
0.55,6,2,0.554,0.2668,-0.0613,outside workspace box,0
0.55,6,3,0.554,0.1601,-0.0613,IK fails,0
0.55,6,4,0.554,0.0534,-0.0613,IK fails,0
0.55,6,5,0.554,-0.0534,-0.0613,IK fails,0
0.55,6,6,0.554,-0.1601,-0.0613,IK fails,0
0.55,6,7,0.554,-0.2668,-0.0613,IK fails,0
0.55,6,8,0.554,-0.3736,-0.0613,IK fails,0
0.55,6,9,0.554,-0.4803,-0.0613,IK fails,0
0.55,7,0,0.554,0.5013,-0.1319,outside workspace box,0
0.55,7,1,0.554,0.3899,-0.1319,outside workspace box,0
0.55,7,2,0.554,0.2785,-0.1319,outside workspace box,0
0.55,7,3,0.554,0.1671,-0.1319,IK fails,0
0.55,7,4,0.554,0.0557,-0.1319,IK fails,0
0.55,7,5,0.554,-0.0557,-0.1319,IK fails,0
0.55,7,6,0.554,-0.1671,-0.1319,IK fails,0
0.55,7,7,0.554,-0.2785,-0.1319,IK fails,0
0.55,7,8,0.554,-0.3899,-0.1319,IK fails,0
0.55,7,9,0.554,-0.5013,-0.1319,IK fails,0
0.55,8,0,0.554,0.5242,-0.2089,outside workspace box,0
0.55,8,1,0.554,0.4077,-0.2089,outside workspace box,0
0.55,8,2,0.554,0.2912,-0.2089,outside workspace box,0
0.55,8,3,0.554,0.1747,-0.2089,IK fails,0
0.55,8,4,0.554,0.0582,-0.2089,IK fails,0
0.55,8,5,0.554,-0.0582,-0.2089,IK fails,0
0.55,8,6,0.554,-0.1747,-0.2089,IK fails,0
0.55,8,7,0.554,-0.2912,-0.2089,IK fails,0
0.55,8,8,0.554,-0.4077,-0.2089,IK fails,0
0.55,8,9,0.554,-0.5242,-0.2089,IK fails,0
0.55,9,0,0.554,0.5493,-0.2932,outside workspace box,0
0.55,9,1,0.554,0.4272,-0.2932,outside workspace box,0
0.55,9,2,0.554,0.3051,-0.2932,outside workspace box,0
0.55,9,3,0.554,0.1831,-0.2932,IK fails,0
0.55,9,4,0.554,0.061,-0.2932,IK fails,0
0.55,9,5,0.554,-0.061,-0.2932,IK fails,0
0.55,9,6,0.554,-0.1831,-0.2932,IK fails,0
0.55,9,7,0.554,-0.3051,-0.2932,IK fails,0
0.55,9,8,0.554,-0.4272,-0.2932,IK fails,0
0.55,9,9,0.554,-0.5493,-0.2932,IK fails,0
0.6,0,0,0.604,0.4244,0.2695,outside workspace box,0
0.6,0,1,0.604,0.3301,0.2695,outside workspace box,0
0.6,0,2,0.604,0.2358,0.2695,outside workspace box,0
0.6,0,3,0.604,0.1415,0.2695,IK fails,0
0.6,0,4,0.604,0.0472,0.2695,IK fails,0
0.6,0,5,0.604,-0.0472,0.2695,model / self-contact,0
0.6,0,6,0.604,-0.1415,0.2695,model / self-contact,0
0.6,0,7,0.604,-0.2358,0.2695,model / self-contact,0
0.6,0,8,0.604,-0.3301,0.2695,IK fails,0
0.6,0,9,0.604,-0.4244,0.2695,IK fails,0
0.6,1,0,0.604,0.4391,0.2201,outside workspace box,0
0.6,1,1,0.604,0.3415,0.2201,outside workspace box,0
0.6,1,2,0.604,0.2439,0.2201,outside workspace box,0
0.6,1,3,0.604,0.1464,0.2201,IK fails,0
0.6,1,4,0.604,0.0488,0.2201,IK fails,0
0.6,1,5,0.604,-0.0488,0.2201,model / self-contact,0
0.6,1,6,0.604,-0.1464,0.2201,model / self-contact,0
0.6,1,7,0.604,-0.2439,0.2201,model / self-contact,0
0.6,1,8,0.604,-0.3415,0.2201,IK fails,0
0.6,1,9,0.604,-0.4391,0.2201,IK fails,0
0.6,2,0,0.604,0.4548,0.1672,outside workspace box,0
0.6,2,1,0.604,0.3538,0.1672,outside workspace box,0
0.6,2,2,0.604,0.2527,0.1672,outside workspace box,0
0.6,2,3,0.604,0.1516,0.1672,IK fails,0
0.6,2,4,0.604,0.0505,0.1672,IK fails,0
0.6,2,5,0.604,-0.0505,0.1672,model / self-contact,0
0.6,2,6,0.604,-0.1516,0.1672,model / self-contact,0
0.6,2,7,0.604,-0.2527,0.1672,IK fails,0
0.6,2,8,0.604,-0.3538,0.1672,IK fails,0
0.6,2,9,0.604,-0.4548,0.1672,IK fails,0
0.6,3,0,0.604,0.4718,0.1103,outside workspace box,0
0.6,3,1,0.604,0.3669,0.1103,outside workspace box,0
0.6,3,2,0.604,0.2621,0.1103,outside workspace box,0
0.6,3,3,0.604,0.1573,0.1103,IK fails,0
0.6,3,4,0.604,0.0524,0.1103,IK fails,0
0.6,3,5,0.604,-0.0524,0.1103,IK fails,0
0.6,3,6,0.604,-0.1573,0.1103,IK fails,0
0.6,3,7,0.604,-0.2621,0.1103,IK fails,0
0.6,3,8,0.604,-0.3669,0.1103,IK fails,0
0.6,3,9,0.604,-0.4718,0.1103,IK fails,0
0.6,4,0,0.604,0.49,0.0491,outside workspace box,0
0.6,4,1,0.604,0.3811,0.0491,outside workspace box,0
0.6,4,2,0.604,0.2722,0.0491,outside workspace box,0
0.6,4,3,0.604,0.1633,0.0491,IK fails,0
0.6,4,4,0.604,0.0544,0.0491,IK fails,0
0.6,4,5,0.604,-0.0544,0.0491,IK fails,0
0.6,4,6,0.604,-0.1633,0.0491,IK fails,0
0.6,4,7,0.604,-0.2722,0.0491,IK fails,0
0.6,4,8,0.604,-0.3811,0.0491,IK fails,0
0.6,4,9,0.604,-0.49,0.0491,IK fails,0
0.6,5,0,0.604,0.5096,-0.0171,outside workspace box,0
0.6,5,1,0.604,0.3964,-0.0171,outside workspace box,0
0.6,5,2,0.604,0.2831,-0.0171,outside workspace box,0
0.6,5,3,0.604,0.1699,-0.0171,IK fails,0
0.6,5,4,0.604,0.0566,-0.0171,IK fails,0
0.6,5,5,0.604,-0.0566,-0.0171,IK fails,0
0.6,5,6,0.604,-0.1699,-0.0171,IK fails,0
0.6,5,7,0.604,-0.2831,-0.0171,IK fails,0
0.6,5,8,0.604,-0.3964,-0.0171,IK fails,0
0.6,5,9,0.604,-0.5096,-0.0171,IK fails,0
0.6,6,0,0.604,0.531,-0.0889,outside workspace box,0
0.6,6,1,0.604,0.413,-0.0889,outside workspace box,0
0.6,6,2,0.604,0.295,-0.0889,outside workspace box,0
0.6,6,3,0.604,0.177,-0.0889,IK fails,0
0.6,6,4,0.604,0.059,-0.0889,IK fails,0
0.6,6,5,0.604,-0.059,-0.0889,IK fails,0
0.6,6,6,0.604,-0.177,-0.0889,IK fails,0
0.6,6,7,0.604,-0.295,-0.0889,IK fails,0
0.6,6,8,0.604,-0.413,-0.0889,IK fails,0
0.6,6,9,0.604,-0.531,-0.0889,IK fails,0
0.6,7,0,0.604,0.5542,-0.1669,outside workspace box,0
0.6,7,1,0.604,0.431,-0.1669,outside workspace box,0
0.6,7,2,0.604,0.3079,-0.1669,outside workspace box,0
0.6,7,3,0.604,0.1847,-0.1669,IK fails,0
0.6,7,4,0.604,0.0616,-0.1669,IK fails,0
0.6,7,5,0.604,-0.0616,-0.1669,IK fails,0
0.6,7,6,0.604,-0.1847,-0.1669,IK fails,0
0.6,7,7,0.604,-0.3079,-0.1669,IK fails,0
0.6,7,8,0.604,-0.431,-0.1669,IK fails,0
0.6,7,9,0.604,-0.5542,-0.1669,IK fails,0
0.6,8,0,0.604,0.5795,-0.252,outside workspace box,0
0.6,8,1,0.604,0.4507,-0.252,outside workspace box,0
0.6,8,2,0.604,0.3219,-0.252,outside workspace box,0
0.6,8,3,0.604,0.1932,-0.252,IK fails,0
0.6,8,4,0.604,0.0644,-0.252,IK fails,0
0.6,8,5,0.604,-0.0644,-0.252,IK fails,0
0.6,8,6,0.604,-0.1932,-0.252,IK fails,0
0.6,8,7,0.604,-0.3219,-0.252,IK fails,0
0.6,8,8,0.604,-0.4507,-0.252,IK fails,0
0.6,8,9,0.604,-0.5795,-0.252,IK fails,0
0.6,9,0,0.604,0.6072,-0.3453,outside workspace box,0
0.6,9,1,0.604,0.4723,-0.3453,outside workspace box,0
0.6,9,2,0.604,0.3373,-0.3453,outside workspace box,0
0.6,9,3,0.604,0.2024,-0.3453,outside workspace box,0
0.6,9,4,0.604,0.0675,-0.3453,IK fails,0
0.6,9,5,0.604,-0.0675,-0.3453,IK fails,0
0.6,9,6,0.604,-0.2024,-0.3453,IK fails,0
0.6,9,7,0.604,-0.3373,-0.3453,IK fails,0
0.6,9,8,0.604,-0.4723,-0.3453,IK fails,0
0.6,9,9,0.604,-0.6072,-0.3453,IK fails,0
0.65,0,0,0.654,0.4649,0.2762,outside workspace box,0
0.65,0,1,0.654,0.3616,0.2762,outside workspace box,0
0.65,0,2,0.654,0.2583,0.2762,outside workspace box,0
0.65,0,3,0.654,0.155,0.2762,outside workspace box,0
0.65,0,4,0.654,0.0517,0.2762,outside workspace box,0
0.65,0,5,0.654,-0.0517,0.2762,outside workspace box,0
0.65,0,6,0.654,-0.155,0.2762,outside workspace box,0
0.65,0,7,0.654,-0.2583,0.2762,outside workspace box,0
0.65,0,8,0.654,-0.3616,0.2762,outside workspace box,0
0.65,0,9,0.654,-0.4649,0.2762,outside workspace box,0
0.65,1,0,0.654,0.481,0.2221,outside workspace box,0
0.65,1,1,0.654,0.3741,0.2221,outside workspace box,0
0.65,1,2,0.654,0.2672,0.2221,outside workspace box,0
0.65,1,3,0.654,0.1603,0.2221,outside workspace box,0
0.65,1,4,0.654,0.0534,0.2221,outside workspace box,0
0.65,1,5,0.654,-0.0534,0.2221,outside workspace box,0
0.65,1,6,0.654,-0.1603,0.2221,outside workspace box,0
0.65,1,7,0.654,-0.2672,0.2221,outside workspace box,0
0.65,1,8,0.654,-0.3741,0.2221,outside workspace box,0
