depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.1388,30,0,335.0,2.4,0.1427,-0.0026,0.2108,1,1,1,8e-05,0.4087,0.7512,0.696186,-0.269086,0.446215,-0.638536,0.064233,-0.751249,0.571286
0.2314,31,0,134.3,158.6,0.2353,0.0933,0.157,1,1,1,6e-05,0.7658,0.6074,0.210992,0.025053,0.607413,-0.281407,0.007743,-0.246001,0.443516
0.5958,32,0,392.5,102.8,0.5997,-0.1151,0.1479,1,1,0,0.03903,0.6888,1.4056,-1.325585,-0.136558,-0.385971,1.405636,-0.021053,0.070198,-0.005155
0.1754,33,0,615.6,21.4,0.1794,-0.0829,0.2123,1,1,1,9e-05,0.3955,0.834,0.833989,-0.141143,0.261141,-0.651685,0.004271,-0.802753,0.294555
0.0884,34,0,360.3,277.4,0.0924,-0.0018,0.1909,1,1,1,0.0001,0.3752,0.9091,0.90909,-0.451825,0.409778,-0.672045,0.140934,-0.868089,0.736939
0.4512,35,0,118.3,164.4,0.4552,0.2464,0.0889,0,0,0,,,,,,,,,,
0.5263,36,0,578.1,312.1,0.5302,-0.4498,-0.2015,0,1,0,,,,,,,,,,
0.4188,37,0,33.7,351.6,0.4227,0.3999,-0.1739,0,0,0,,,,,,,,,,
0.4225,38,0,55.1,91.8,0.4264,0.2771,0.1765,0,0,0,,,,,,,,,,
0.5328,39,0,246.8,160.8,0.5367,0.1084,0.0703,0,1,0,,,,,,,,,,
0.5255,40,0,527.4,196.8,0.5294,-0.3144,0.0156,1,1,0,0.03858,0.6953,1.3991,-1.002551,-0.384873,-0.583882,1.399099,0.01272,0.066079,-0.000128
0.4131,41,0,259.8,350.8,0.4171,0.0826,-0.1663,0,1,0,,,,,,,,,,
0.5796,42,0,619.3,15.8,0.5836,-0.4231,0.2696,0,1,0,,,,,,,,,,
0.1656,43,0,358.0,256.9,0.1695,-0.0123,0.1423,1,1,1,0.0001,0.4751,0.859,0.859017,-0.197172,0.435998,-0.572097,0.090321,-0.560987,0.532127
0.1133,44,0,351.2,104.1,0.1172,-0.0035,0.1961,1,1,1,6e-05,0.3892,0.8407,0.84075,-0.361848,0.429499,-0.658046,0.105163,-0.810829,0.652646
0.4525,45,0,2.0,326.5,0.4565,0.472,-0.1621,0,0,0,,,,,,,,,,
0.3294,46,0,131.2,92.8,0.3333,0.1446,0.1821,1,1,1,9e-05,1.0784,0.5367,-0.309475,0.250828,0.536657,0.03123,-0.095051,0.046602,0.165908
0.6307,47,0,523.7,42.3,0.6346,-0.3251,0.2386,0,1,0,,,,,,,,,,
0.4345,48,0,604.1,88.1,0.4384,-0.3063,0.1796,1,1,1,7e-05,1.1749,0.4335,-0.433533,-0.235937,-0.355984,0.127677,0.062879,0.141359,-0.084935
0.1021,49,0,230.5,251.0,0.1061,0.0084,0.1838,1,1,1,5e-05,0.3963,0.8501,0.850143,-0.393752,0.461709,-0.65091,0.125368,-0.767047,0.718795
0.4259,50,0,300.8,211.9,0.4298,0.0231,0.037,1,1,1,8e-05,1.3926,0.4004,-0.400408,0.169976,0.212033,0.365401,-0.049715,0.221792,0.017229
0.1948,51,0,443.4,320.9,0.1987,-0.0573,0.0891,1,1,1,6e-05,0.5222,0.926,0.926041,-0.081065,0.352092,-0.525043,0.068009,-0.428594,0.369081
0.3913,52,0,98.0,140.6,0.3953,0.2221,0.1314,0,0,0,,,,,,,,,,
0.4931,53,0,614.7,255.8,0.497,-0.4437,-0.0668,0,1,0,,,,,,,,,,
0.2057,54,0,622.5,96.4,0.2096,-0.119,0.1895,1,1,1,5e-05,0.4333,0.794,0.794027,-0.055683,0.199002,-0.613891,-0.024468,-0.678766,0.164982
0.4407,55,0,270.4,106.4,0.4446,0.0554,0.1596,1,1,1,5e-05,1.3024,0.5826,-0.582627,0.188812,0.235765,0.255248,-0.068485,0.20683,0.009529
0.3608,56,0,609.1,55.3,0.3647,-0.2398,0.21,1,1,1,4e-05,0.8138,0.2334,-0.091421,-0.081726,-0.201462,-0.233368,0.011383,-0.155036,-0.100832
0.5982,57,0,433.6,177.5,0.6022,-0.196,0.0217,0,1,0,,,,,,,,,,
0.1171,58,0,471.6,317.6,0.121,-0.0242,0.1623,1,1,1,6e-05,0.3893,1.0815,1.081518,-0.357126,0.377395,-0.657938,0.129008,-0.776019,0.618745
0.5476,59,0,125.3,23.7,0.5516,0.2596,0.2558,0,0,0,,,,,,,,,,
0.5236,60,0,616.2,5.0,0.5275,-0.3684,0.2739,1,1,0,0.00646,0.7085,1.3965,-1.396548,-0.622262,-0.611656,1.385931,0.116941,0.079719,-0.011545
0.2122,61,0,465.8,326.9,0.2162,-0.0783,0.0687,1,1,1,4e-05,0.5648,0.8744,0.874357,-0.028875,0.307045,-0.482362,0.049476,-0.363144,0.283828
0.0956,62,0,457.5,85.5,0.0996,-0.0081,0.199,1,1,1,0.0001,0.3739,0.8965,0.896454,-0.426257,0.395332,-0.673334,0.12611,-0.894709,0.692106
0.4698,63,0,476.9,15.2,0.4737,-0.1733,0.255,1,1,1,8e-05,1.1532,0.6525,-0.652526,-0.096019,-0.171275,0.105953,0.035983,0.167437,-0.065165
0.5849,64,0,181.4,175.5,0.5889,0.2323,0.0299,0,0,0,,,,,,,,,,
0.263,65,0,155.8,168.6,0.267,0.1004,0.1419,1,1,1,6e-05,0.8587,0.5794,0.120572,0.087226,0.579432,-0.188509,-0.009154,-0.158401,0.368471
0.159,66,0,121.8,170.5,0.1629,0.0539,0.1737,1,1,1,5e-05,0.5495,0.6132,0.513727,-0.170702,0.594637,-0.497686,0.063729,-0.484618,0.61324
0.2199,67,0,511.4,221.3,0.2238,-0.0954,0.1278,1,1,1,6e-05,0.5062,0.8113,0.811313,-0.044905,0.265652,-0.540962,0.011689,-0.50331,0.234423
0.4528,68,0,622.8,124.3,0.4567,-0.356,0.1375,1,1,1,5e-05,1.3337,0.5763,-0.576325,-0.354693,-0.435947,0.402748,0.089232,0.280683,-0.054061
0.1521,69,0,571.3,344.3,0.1561,-0.0772,0.1199,1,1,1,8e-05,0.3985,1.2085,1.208524,-0.174792,0.3189,-0.648671,0.06389,-0.639485,0.385664
0.4085,70,0,98.3,155.8,0.4125,0.2378,0.1112,0,0,0,,,,,,,,,,
0.6427,71,0,632.9,346.9,0.6467,-0.7182,-0.4041,0,0,0,,,,,,,,,,
0.3115,72,0,157.2,215.6,0.3155,0.1321,0.087,1,1,1,5e-05,1.1227,0.549,-0.07261,0.22385,0.548963,0.075474,-0.056202,0.048226,0.216989
0.1512,73,0,148.1,23.5,0.1552,0.0365,0.2089,1,1,1,8e-05,0.4815,0.5958,0.486907,-0.196449,0.556014,-0.565664,0.045232,-0.595775,0.591488
0.1404,74,0,229.4,31.7,0.1444,0.0166,0.2063,1,1,1,5e-05,0.4367,0.6795,0.616716,-0.25081,0.502717,-0.610521,0.062516,-0.679537,0.601506
0.3456,75,0,28.6,224.2,0.3496,0.2733,0.0617,0,0,0,,,,,,,,,,
0.3047,76,0,155.9,189.5,0.3086,0.1255,0.1123,1,1,1,5e-05,1.0478,0.5558,-0.052314,0.193297,0.555849,0.000602,-0.048221,-0.00266,0.248823
0.262,77,0,421.9,335.8,0.2659,-0.0756,0.0125,1,1,1,8e-05,0.7829,0.5883,0.588254,0.046609,0.252623,-0.264286,0.042488,-0.158925,0.19824
0.6139,78,0,412.9,78.8,0.6179,-0.149,0.1836,0,1,0,,,,,,,,,,
0.2042,79,0,395.3,57.1,0.2082,-0.0282,0.2038,1,1,1,7e-05,0.4825,0.5952,0.563077,-0.112244,0.380853,-0.564674,0.022619,-0.595206,0.388401
0.2341,80,0,101.9,64.5,0.238,0.1013,0.2015,1,1,1,5e-05,0.7499,0.6169,0.068811,0.049819,0.616913,-0.297293,-0.023793,-0.258867,0.408309
0.2163,81,0,526.8,164.5,0.2203,-0.0944,0.1584,1,1,1,8e-05,0.4773,0.7778,0.777843,-0.060789,0.258643,-0.569915,0.00276,-0.575019,0.235666
0.4902,82,0,268.2,96.3,0.4942,0.0651,0.1665,1,1,1,9e-05,1.2505,0.976,-0.976044,0.178762,0.157137,0.628711,-0.079871,0.363977,-0.034144
0.2439,83,0,37.6,104.1,0.2479,0.145,0.1825,1,1,1,5e-05,0.8799,0.6793,-0.040537,0.133351,0.67934,-0.167293,-0.058285,-0.134746,0.361262
0.1581,84,0,116.2,265.7,0.1621,0.0611,0.144,1,1,1,4e-05,0.5905,0.6318,0.568184,-0.163907,0.608149,-0.456719,0.083865,-0.415642,0.631847
0.5034,85,0,192.3,20.3,0.5073,0.1538,0.2542,0,1,0,,,,,,,,,,
0.1803,86,0,232.9,236.1,0.1843,0.0321,0.1416,1,1,1,4e-05,0.572,0.6233,0.623324,-0.141104,0.528885,-0.475201,0.0797,-0.438061,0.559078
0.5174,87,0,14.0,116.1,0.5214,0.418,0.138,0,0,0,,,,,,,,,,
0.5582,88,0,536.0,125.6,0.5621,-0.3254,0.1181,1,1,0,0.03876,0.6971,1.3973,-1.174971,-0.447505,-0.644675,1.397305,0.035386,0.067905,-0.000773
0.2045,89,0,32.2,188.0,0.2084,0.1234,0.1514,1,1,1,7e-05,0.7896,0.6959,0.198079,0.025175,0.69588,-0.257601,-0.000355,-0.222921,0.490929
0.5861,90,0,281.0,79.8,0.5901,0.0593,0.1831,0,1,0,,,,,,,,,,
0.1155,91,0,193.4,340.3,0.1194,0.02,0.1593,1,1,1,6e-05,0.4417,0.8418,0.841786,-0.336081,0.507581,-0.605497,0.128057,-0.629713,0.711979
0.4757,92,0,275.1,159.6,0.4796,0.0581,0.0881,1,1,1,8e-05,1.2647,0.8426,-0.842606,0.192476,0.178024,0.681498,-0.07725,0.349758,-0.024305
0.0923,93,0,220.8,177.3,0.0962,0.0053,0.1945,1,1,1,7e-05,0.3798,0.8397,0.839732,-0.426309,0.44237,-0.667352,0.127357,-0.834302,0.733737
0.1135,94,0,199.1,261.0,0.1175,0.0165,0.1752,1,1,1,8e-05,0.4229,0.8102,0.810151,-0.347107,0.496057,-0.624341,0.117158,-0.687511,0.703701
0.1493,95,0,296.0,85.2,0.1533,0.0053,0.1964,1,1,1,5e-05,0.4388,0.6823,0.682293,-0.241114,0.471412,-0.608364,0.066975,-0.674227,0.5731
0.462,96,0,77.6,293.0,0.466,0.3534,-0.1096,0,0,0,,,,,,,,,,
0.4871,97,0,242.9,141.0,0.491,0.1007,0.1101,1,1,1,0.0001,0.9662,1.2026,-1.202594,0.238102,0.181534,1.128169,-0.092728,0.28145,0.001987
0.6016,98,0,386.5,329.8,0.6056,-0.1385,-0.3142,0,1,0,,,,,,,,,,
0.3768,99,0,308.6,237.3,0.3808,0.0121,0.0303,1,1,1,8e-05,1.1906,0.2666,-0.095495,0.148945,0.26664,0.143369,-0.020096,0.090306,0.09629
0.4827,100,0,198.6,163.3,0.4867,0.1605,0.0811,1,1,0,0.02981,0.6714,1.423,-1.294641,0.351765,0.10743,1.423032,-0.130744,0.071696,-0.004261
0.3422,101,0,353.7,227.7,0.3462,-0.0314,0.0599,1,1,1,4e-05,0.9583,0.2527,0.146137,0.08563,0.252741,-0.088877,0.009453,-0.067516,0.153775
0.1285,102,0,609.9,279.5,0.1324,-0.0565,0.1611,1,1,1,8e-05,0.3776,1.1962,1.196174,-0.296303,0.314962,-0.669552,0.094159,-0.826608,0.493034
0.54,103,0,521.0,330.3,0.544,-0.3696,-0.2552,0,1,0,,,,,,,,,,
0.1959,104,0,219.6,132.4,0.1999,0.0379,0.177,1,1,1,4e-05,0.5782,0.5331,0.45653,-0.103936,0.533054,-0.469042,0.043822,-0.452404,0.510852
0.5603,105,0,35.7,169.9,0.5642,0.4509,0.0474,0,0,0,,,,,,,,,,
0.5583,106,0,492.0,238.4,0.5623,-0.2934,-0.0743,0,1,0,,,,,,,,,,
0.5319,107,0,421.8,80.4,0.5359,-0.1386,0.1841,1,1,1,7e-05,1.2458,0.9435,-0.943482,-0.112264,-0.151809,0.582861,0.020378,0.368665,-0.05168
0.2459,108,0,235.2,320.4,0.2498,0.0563,0.0417,1,1,1,8e-05,0.8795,0.4991,0.420853,0.055559,0.499114,-0.167736,0.055588,-0.114559,0.385942
0.1146,109,0,58.8,262.8,0.1185,0.0367,0.1742,1,1,1,5e-05,0.4563,0.7231,0.699221,-0.314346,0.561992,-0.590881,0.105705,-0.616513,0.723114
0.5181,110,0,556.9,148.3,0.522,-0.3351,0.0928,1,1,0,0.01204,0.693,1.4014,-1.101342,-0.474807,-0.504214,1.40138,0.053146,0.070016,-0.006484
0.4561,111,0,33.6,195.8,0.4601,0.3667,0.0456,0,0,0,,,,,,,,,,
0.1358,112,0,82.9,219.0,0.1398,0.049,0.1705,1,1,1,7e-05,0.5096,0.6742,0.602709,-0.236317,0.593697,-0.537644,0.085174,-0.533555,0.674193
0.4218,113,0,194.6,131.5,0.4257,0.1364,0.1349,1,1,1,7e-05,1.2773,0.7082,-0.708236,0.310854,0.342079,0.453757,-0.121136,0.292172,-0.005642
0.5188,114,0,83.3,66.5,0.5227,0.3087,0.2018,0,0,0,,,,,,,,,,
0.2192,115,0,458.2,163.5,0.2232,-0.0643,0.158,1,1,1,6e-05,0.5035,0.7085,0.708502,-0.07435,0.314538,-0.543676,0.022526,-0.537648,0.308064
0.2369,116,0,443.0,168.4,0.2409,-0.0647,0.1501,1,1,1,4e-05,0.5461,0.6302,0.630187,-0.045522,0.30477,-0.501115,0.019968,-0.47553,0.281498
0.5326,117,0,559.8,72.7,0.5365,-0.3244,0.194,1,1,0,0.0019,0.7869,1.3075,-1.254337,-0.501222,-0.486009,1.307528,0.084314,0.14884,-0.016834
0.4593,118,0,395.4,232.6,0.4633,-0.1015,-0.0091,1,1,1,9e-05,1.3186,0.5674,-0.518041,0.007211,-0.005846,0.567369,-0.015146,0.295792,-0.02278
0.6024,119,0,478.9,317.1,0.6063,-0.3257,-0.2821,0,1,0,,,,,,,,,,
0.5878,120,0,163.5,59.0,0.5918,0.2342,0.2127,0,0,0,,,,,,,,,,
0.5332,121,0,130.5,79.9,0.5371,0.2586,0.1847,0,0,0,,,,,,,,,,
0.36,122,0,618.3,304.0,0.364,-0.3245,-0.0424,1,1,1,7e-05,1.3953,0.3481,-0.105379,-0.225212,-0.296099,0.348057,0.030584,0.182846,-0.045984
0.4916,123,0,240.4,355.9,0.4956,0.1356,-0.2629,0,1,0,,,,,,,,,,
0.1671,124,0,402.6,4.0,0.1711,-0.0209,0.2153,1,1,1,5e-05,0.4245,0.7135,0.65515,-0.193394,0.401592,-0.622707,0.037674,-0.713471,0.467059
0.1919,125,0,8.6,326.5,0.1958,0.1422,0.0885,1,1,1,8e-05,0.8951,0.7324,0.284744,0.048346,0.732405,-0.152123,0.013954,-0.118433,0.498819
0.1719,126,0,109.5,209.7,0.1758,0.069,0.1561,1,1,1,3e-05,0.6153,0.6187,0.467191,-0.122764,0.618724,-0.431934,0.060557,-0.397944,0.593601
0.5683,127,0,349.8,341.9,0.5723,-0.059,-0.3121,0,1,0,,,,,,,,,,
0.2896,128,0,156.9,329.8,0.2936,0.138,-0.009,1,1,1,7e-05,1.2985,0.5475,0.014719,0.276324,0.547454,0.251262,-0.058202,0.141628,0.171349
0.65,129,0,334.7,117.0,0.6539,-0.0262,0.1178,0,0,0,,,,,,,,,,
0.4219,130,0,196.5,265.4,0.4259,0.156,-0.0354,1,1,0,0.0282,0.669,1.4254,-1.026127,0.408555,0.1765,1.425431,-0.13198,0.069552,-0.003525
0.3721,131,0,440.9,37.4,0.376,-0.1025,0.2245,1,1,1,5e-05,0.8154,0.2318,-0.149667,0.022928,0.069333,-0.231799,-0.001885,-0.158505,0.036765
0.1681,132,0,638.1,202.7,0.172,-0.0994,0.1603,1,1,1,0.0001,0.3954,1.0875,1.087539,-0.134507,0.259979,-0.651781,0.009999,-0.747713,0.277431
0.4974,133,0,33.6,118.8,0.5013,0.3744,0.1373,0,0,0,,,,,,,,,,
0.4442,134,0,15.9,17.5,0.4482,0.3148,0.2493,0,0,0,,,,,,,,,,
0.4246,135,0,564.4,157.9,0.4285,-0.2754,0.1043,1,1,1,5e-05,1.1894,0.2829,-0.282942,-0.173584,-0.263819,0.142178,0.031539,0.115752,-0.072341
0.335,136,0,164.6,98.1,0.3389,0.1222,0.1776,1,1,1,5e-05,1.0434,0.5001,-0.26112,0.218177,0.500147,-0.003828,-0.075466,0.017042,0.176523
0.139,137,0,140.2,163.4,0.143,0.0368,0.1816,1,1,1,9e-05,0.4828,0.6497,0.616116,-0.242377,0.559927,-0.564413,0.078996,-0.582497,0.649656
0.1065,138,0,591.3,233.3,0.1105,-0.0291,0.1833,1,1,1,5e-05,0.3776,1.0712,1.071231,-0.399326,0.342642,-0.669592,0.12841,-0.898722,0.622103
0.2734,139,0,123.6,298.5,0.2774,0.1475,0.0366,1,1,1,4e-05,1.1635,0.6131,0.062462,0.227971,0.61305,0.116272,-0.046365,0.067619,0.255312
0.4551,140,0,166.5,8.4,0.4591,0.1622,0.2595,1,1,1,0.0001,1.2233,1.2779,-1.277918,0.300537,0.24045,0.734487,-0.139873,0.391157,-0.031176
0.1518,141,0,365.0,302.5,0.1558,-0.013,0.1358,1,1,1,4e-05,0.4577,0.9401,0.94008,-0.230724,0.433961,-0.589515,0.10736,-0.57553,0.56405
0.5445,142,0,481.5,297.7,0.5484,-0.2874,-0.186,0,1,0,,,,,,,,,,
0.0784,143,0,477.7,159.3,0.0824,-0.0012,0.1993,1,1,1,5e-05,0.3662,0.9194,0.87475,-0.480041,0.400378,-0.681004,0.143805,-0.919433,0.761515
0.1015,144,0,412.3,9.2,0.1055,-0.0066,0.2039,1,1,1,9e-05,0.3756,0.8792,0.850747,-0.399765,0.407916,-0.671594,0.112451,-0.879233,0.671627
0.3212,145,0,261.8,43.5,0.3251,0.0411,0.2163,1,1,1,3e-05,0.822,0.394,-0.09954,0.100225,0.393964,-0.225183,-0.027102,-0.170111,0.217253
0.5289,146,0,544.7,62.7,0.5329,-0.2985,0.2067,1,1,1,9e-05,1.2227,1.1074,-1.10739,-0.401651,-0.418352,0.871679,0.093403,0.380324,-0.043104
0.3039,147,0,638.4,13.4,0.3078,-0.2032,0.2329,1,1,1,5e-05,0.6266,0.4206,0.127856,-0.019017,-0.09331,-0.420581,-0.012415,-0.354852,-0.073229
0.2179,148,0,452.8,263.4,0.2219,-0.0687,0.1046,1,1,1,5e-05,0.5433,0.8073,0.807279,-0.050991,0.318563,-0.503903,0.041323,-0.434065,0.305822
0.1705,149,0,517.8,133.7,0.1744,-0.0588,0.1816,1,1,1,7e-05,0.4115,0.9028,0.902793,-0.180234,0.325719,-0.635698,0.03962,-0.731839,0.393752
0.5526,150,0,331.4,220.5,0.5566,-0.0188,-0.0376,0,1,0,,,,,,,,,,
0.3949,151,0,424.9,29.9,0.3989,-0.0952,0.2326,1,1,1,0.0001,0.8842,0.2734,-0.273373,0.026519,0.0541,-0.162956,-0.001617,-0.084417,0.020122
0.077,152,0,220.3,253.8,0.081,0.0004,0.1994,1,1,1,5e-05,0.3655,0.9158,0.865022,-0.482535,0.405461,-0.681688,0.14409,-0.915824,0.769252
0.5873,153,0,9.8,321.1,0.5912,0.6208,-0.2781,0,0,0,,,,,,,,,,
0.294,154,0,113.0,332.1,0.2979,0.1791,-0.0157,1,1,1,6e-05,1.1987,0.5759,-0.164334,0.389468,0.575883,0.448798,-0.11702,0.231671,0.083226
0.251,155,0,332.2,169.5,0.255,-0.007,0.1451,1,1,1,9e-05,0.6447,0.4482,0.448193,-0.022765,0.401884,-0.402483,0.033288,-0.363465,0.355752
0.6095,156,0,565.9,219.8,0.6134,-0.4541,-0.0646,0,1,0,,,,,,,,,,
0.3591,157,0,398.1,332.9,0.3631,-0.0879,-0.0815,1,1,1,8e-05,1.3588,0.3116,-0.036254,0.070941,0.091929,0.311584,-0.005066,0.165052,0.022661
0.6164,158,0,491.3,50.3,0.6203,-0.2684,0.2262,0,1,0,,,,,,,,,,
0.5112,159,0,28.3,254.9,0.5151,0.4577,-0.0769,0,0,0,,,,,,,,,,
0.5369,160,0,346.6,34.5,0.5409,-0.0351,0.2417,1,1,1,0.0001,1.2104,1.1863,-1.186323,-0.007164,-0.044145,0.717146,-0.01647,0.404045,-0.045394
0.4654,161,0,205.6,103.7,0.4694,0.1361,0.1599,1,1,1,9e-05,1.2452,1.099,-1.099048,0.288563,0.247503,0.800273,-0.119968,0.36924,-0.020779
0.3118,162,0,622.0,34.6,0.3157,-0.2033,0.2212,1,1,1,5e-05,0.6518,0.3954,0.124278,-0.020725,-0.091473,-0.395447,-0.011995,-0.329344,-0.070927
0.605,163,0,430.9,99.7,0.609,-0.1786,0.1518,1,1,0,0.04834,0.6936,1.4008,-1.309878,-0.230036,-0.527268,1.40083,-0.00548,0.069326,-0.003316
0.1429,164,0,385.8,27.2,0.1468,-0.0125,0.2073,1,1,1,9e-05,0.4052,0.7635,0.744845,-0.264033,0.419883,-0.641992,0.064338,-0.763529,0.546336
0.5962,165,0,91.7,164.2,0.6001,0.3865,0.0464,0,0,0,,,,,,,,,,
0.177,166,0,71.9,54.5,0.181,0.073,0.2038,1,1,1,3e-05,0.5924,0.6263,0.297733,-0.091411,0.626329,-0.454776,0.017938,-0.438635,0.546582
0.301,167,0,366.8,154.9,0.3049,-0.0339,0.1406,1,1,1,6e-05,0.734,0.3132,0.278767,0.032098,0.302655,-0.313246,0.012942,-0.269019,0.229761
0.3377,168,0,92.8,296.7,0.3416,0.2257,-0.0144,0,0,0,,,,,,,,,,
0.3246,169,0,554.1,10.8,0.3286,-0.1626,0.2375,1,1,1,4e-05,0.6679,0.3793,0.038911,-0.008572,-0.016799,-0.379326,-0.004971,-0.309169,-0.012927
0.4653,170,0,235.8,302.9,0.4692,0.1254,-0.1301,0,1,0,,,,,,,,,,
0.4596,171,0,333.4,58.0,0.4635,-0.015,0.2105,1,1,1,5e-05,1.2122,0.6221,-0.622131,0.096147,0.106997,0.164952,-0.034922,0.176976,-0.01365
0.6303,172,0,573.4,279.6,0.6342,-0.5219,-0.2113,0,1,0,,,,,,,,,,
0.1826,173,0,378.4,112.9,0.1866,-0.0192,0.1861,1,1,1,0.0001,0.4645,0.6884,0.688388,-0.163143,0.411509,-0.582706,0.047255,-0.620896,0.461291
0.4308,174,0,511.6,292.3,0.4348,-0.2565,-0.0835,1,1,1,0.0001,1.0181,1.0763,-0.668261,-0.24329,-0.240963,1.076325,0.022185,0.29083,-0.013231
0.5609,175,0,500.5,175.0,0.5649,-0.2882,0.0388,0,1,0,,,,,,,,,,
0.4025,176,0,444.6,87.1,0.4065,-0.1223,0.1823,1,1,1,4e-05,0.9327,0.1984,-0.198382,0.007362,0.01544,-0.114521,0.000785,-0.061331,0.005212
0.6115,177,0,419.9,73.0,0.6154,-0.1586,0.1925,1,1,0,0.04797,0.6932,1.4012,-1.383224,-0.217422,-0.517367,1.401176,-0.004503,0.070466,-0.004161
0.1819,178,0,515.6,52.3,0.1859,-0.0602,0.2046,1,1,1,6e-05,0.4175,0.7652,0.765193,-0.150075,0.314571,-0.629726,0.020018,-0.729669,0.355598
0.1546,179,0,1.4,338.2,0.1586,0.1002,0.1198,1,1,1,0.0001,0.6987,0.6951,0.470614,-0.107396,0.695146,-0.348474,0.072169,-0.288384,0.637183
