depth,row,col,tx,ty,tz,state,final_ok
0.7,5,2,0.7277,0.35,-0.0684,outside workspace box,0
0.7,5,3,0.7277,0.21,-0.0684,outside workspace box,0
0.7,5,4,0.7277,0.07,-0.0684,outside workspace box,0
0.7,5,5,0.7277,-0.07,-0.0684,outside workspace box,0
0.7,5,6,0.7277,-0.21,-0.0684,outside workspace box,0
0.7,5,7,0.7277,-0.35,-0.0684,outside workspace box,0
0.7,5,8,0.7277,-0.49,-0.0684,outside workspace box,0
0.7,5,9,0.7277,-0.63,-0.0684,outside workspace box,0
0.7,6,0,0.7017,0.63,-0.1427,outside workspace box,0
0.7,6,1,0.7017,0.49,-0.1427,outside workspace box,0
0.7,6,2,0.7017,0.35,-0.1427,outside workspace box,0
0.7,6,3,0.7017,0.21,-0.1427,outside workspace box,0
0.7,6,4,0.7017,0.07,-0.1427,outside workspace box,0
0.7,6,5,0.7017,-0.07,-0.1427,outside workspace box,0
0.7,6,6,0.7017,-0.21,-0.1427,outside workspace box,0
0.7,6,7,0.7017,-0.35,-0.1427,outside workspace box,0
0.7,6,8,0.7017,-0.49,-0.1427,outside workspace box,0
0.7,6,9,0.7017,-0.63,-0.1427,outside workspace box,0
0.7,7,0,0.6757,0.63,-0.2171,outside workspace box,0
0.7,7,1,0.6757,0.49,-0.2171,outside workspace box,0
0.7,7,2,0.6757,0.35,-0.2171,outside workspace box,0
0.7,7,3,0.6757,0.21,-0.2171,outside workspace box,0
0.7,7,4,0.6757,0.07,-0.2171,outside workspace box,0
0.7,7,5,0.6757,-0.07,-0.2171,outside workspace box,0
0.7,7,6,0.6757,-0.21,-0.2171,outside workspace box,0
0.7,7,7,0.6757,-0.35,-0.2171,outside workspace box,0
0.7,7,8,0.6757,-0.49,-0.2171,outside workspace box,0
0.7,7,9,0.6757,-0.63,-0.2171,outside workspace box,0
0.7,8,0,0.6496,0.63,-0.2914,outside workspace box,0
0.7,8,1,0.6496,0.49,-0.2914,outside workspace box,0
0.7,8,2,0.6496,0.35,-0.2914,outside workspace box,0
0.7,8,3,0.6496,0.21,-0.2914,outside workspace box,0
0.7,8,4,0.6496,0.07,-0.2914,IK fails,0
0.7,8,5,0.6496,-0.07,-0.2914,IK fails,0
0.7,8,6,0.6496,-0.21,-0.2914,IK fails,0
0.7,8,7,0.6496,-0.35,-0.2914,IK fails,0
0.7,8,8,0.6496,-0.49,-0.2914,IK fails,0
0.7,8,9,0.6496,-0.63,-0.2914,IK fails,0
0.7,9,0,0.6236,0.63,-0.3657,outside workspace box,0
0.7,9,1,0.6236,0.49,-0.3657,outside workspace box,0
0.7,9,2,0.6236,0.35,-0.3657,outside workspace box,0
0.7,9,3,0.6236,0.21,-0.3657,outside workspace box,0
0.7,9,4,0.6236,0.07,-0.3657,outside workspace box,0
0.7,9,5,0.6236,-0.07,-0.3657,outside workspace box,0
0.7,9,6,0.6236,-0.21,-0.3657,outside workspace box,0
0.7,9,7,0.6236,-0.35,-0.3657,outside workspace box,0
0.7,9,8,0.6236,-0.49,-0.3657,outside workspace box,0
0.7,9,9,0.6236,-0.63,-0.3657,outside workspace box,0
