depth,row,col,tx,ty,tz,state,final_ok
0.5,1,8,0.3849,-0.1987,0.2117,reachable,1
0.5,1,9,0.3629,-0.2371,0.2109,reachable,1
0.5,2,0,0.3714,0.253,0.1818,outside workspace box,0
0.5,2,1,0.3965,0.2137,0.1802,outside workspace box,0
0.5,2,2,0.4204,0.1642,0.1787,model / self-contact,0
0.5,2,3,0.44,0.1042,0.1775,model / self-contact,0
0.5,2,4,0.4512,0.0358,0.1768,hits pocket,0
0.5,2,5,0.4512,-0.0358,0.1768,hits pocket,0
0.5,2,6,0.44,-0.1042,0.1775,reachable,1
0.5,2,7,0.4204,-0.1642,0.1787,reachable,1
0.5,2,8,0.3965,-0.2137,0.1802,reachable,1
0.5,2,9,0.3714,-0.253,0.1818,reachable,1
0.5,3,0,0.3787,0.269,0.1489,outside workspace box,0
0.5,3,1,0.4068,0.2288,0.1441,outside workspace box,0
0.5,3,2,0.4341,0.1771,0.1394,model / self-contact,0
0.5,3,3,0.4567,0.1131,0.1355,model / self-contact,0
0.5,3,4,0.4698,0.039,0.1333,model / self-contact,0
0.5,3,5,0.4698,-0.039,0.1333,hits pocket,0
0.5,3,6,0.4567,-0.1131,0.1355,reachable,1
0.5,3,7,0.4341,-0.1771,0.1394,reachable,1
0.5,3,8,0.4068,-0.2288,0.1441,reachable,1
0.5,3,9,0.3787,-0.269,0.1489,reachable,1
0.5,4,0,0.3842,0.2845,0.1124,outside workspace box,0
0.5,4,1,0.4149,0.2436,0.1035,outside workspace box,0
0.5,4,2,0.4452,0.1898,0.0948,model / self-contact,0
0.5,4,3,0.4707,0.1218,0.0874,model / self-contact,0
0.5,4,4,0.4857,0.0422,0.0831,model / self-contact,0
0.5,4,5,0.4857,-0.0422,0.0831,reachable,1
0.5,4,6,0.4707,-0.1218,0.0874,reachable,1
0.5,4,7,0.4452,-0.1898,0.0948,reachable,1
0.5,4,8,0.4149,-0.2436,0.1035,reachable,1
0.5,4,9,0.3842,-0.2845,0.1124,reachable,1
0.5,5,0,0.3874,0.299,0.0726,outside workspace box,0
0.5,5,1,0.4201,0.2573,0.0591,outside workspace box,0
0.5,5,2,0.4527,0.2014,0.0455,outside workspace box,0
0.5,5,3,0.4805,0.1298,0.034,model / self-contact,0
0.5,5,4,0.4968,0.045,0.0273,model / self-contact,0
0.5,5,5,0.4968,-0.045,0.0273,reachable,1
0.5,5,6,0.4805,-0.1298,0.034,reachable,1
0.5,5,7,0.4527,-0.2014,0.0455,reachable,1
0.5,5,8,0.4201,-0.2573,0.0591,reachable,1
0.5,5,9,0.3874,-0.299,0.0726,reachable,1
0.5,6,0,0.3877,0.3118,0.0304,outside workspace box,0
0.5,6,1,0.4216,0.2692,0.0117,outside workspace box,0
0.5,6,2,0.4555,0.2114,-0.007,outside workspace box,0
0.5,6,3,0.4845,0.1366,-0.023,IK fails,0
0.5,6,4,0.5016,0.0475,-0.0324,model / self-contact,0
0.5,6,5,0.5016,-0.0475,-0.0324,model / self-contact,0
0.5,6,6,0.4845,-0.1366,-0.023,reachable,1
0.5,6,7,0.4555,-0.2114,-0.007,reachable,1
0.5,6,8,0.4216,-0.2692,0.0117,reachable,1
0.5,6,9,0.3877,-0.3118,0.0304,reachable,1
0.5,7,0,0.3849,0.3224,-0.0135,outside workspace box,0
0.5,7,1,0.4189,0.2788,-0.0373,outside workspace box,0
0.5,7,2,0.453,0.2192,-0.0612,outside workspace box,0
0.5,7,3,0.482,0.1417,-0.0815,IK fails,0
0.5,7,4,0.4991,0.0492,-0.0934,IK fails,0
0.5,7,5,0.4991,-0.0492,-0.0934,model / self-contact,0
0.5,7,6,0.482,-0.1417,-0.0815,model / self-contact,0
0.5,7,7,0.453,-0.2192,-0.0612,model / self-contact,0
0.5,7,8,0.4189,-0.2788,-0.0373,reachable,1
0.5,7,9,0.3849,-0.3224,-0.0135,reachable,1
0.5,8,0,0.3789,0.3305,-0.0578,outside workspace box,0
0.5,8,1,0.4121,0.2857,-0.0865,outside workspace box,0
0.5,8,2,0.4451,0.2243,-0.115,outside workspace box,0
0.5,8,3,0.473,0.1449,-0.139,IK fails,0
0.5,8,4,0.4893,0.0503,-0.1531,IK fails,0
0.5,8,5,0.4893,-0.0503,-0.1531,IK fails,0
0.5,8,6,0.473,-0.1449,-0.139,model / self-contact,0
0.5,8,7,0.4451,-0.2243,-0.115,model / self-contact,0
0.5,8,8,0.4121,-0.2857,-0.0865,model / self-contact,0
0.5,8,9,0.3789,-0.3305,-0.0578,model / self-contact,0
0.5,9,0,0.3698,0.3359,-0.1016,outside workspace box,0
0.5,9,1,0.4014,0.2897,-0.1344,outside workspace box,0
0.5,9,2,0.4323,0.2268,-0.1666,outside workspace box,0
0.5,9,3,0.4582,0.1461,-0.1935,IK fails,0
0.5,9,4,0.4732,0.0506,-0.2092,IK fails,0
0.5,9,5,0.4732,-0.0506,-0.2092,IK fails,0
0.5,9,6,0.4582,-0.1461,-0.1935,IK fails,0
0.5,9,7,0.4323,-0.2268,-0.1666,model / self-contact,0
0.5,9,8,0.4014,-0.2897,-0.1344,model / self-contact,0
0.5,9,9,0.3698,-0.3359,-0.1016,model / self-contact,0
0.55,0,0,0.3972,0.2569,0.2421,outside workspace box,0
0.55,0,1,0.4199,0.2142,0.2451,outside workspace box,0
0.55,0,2,0.4409,0.1624,0.2479,model / self-contact,0
0.55,0,3,0.4574,0.1019,0.2501,model / self-contact,0
0.55,0,4,0.4666,0.0348,0.2513,model / self-contact,0
0.55,0,5,0.4666,-0.0348,0.2513,reachable,1
0.55,0,6,0.4574,-0.1019,0.2501,reachable,1
0.55,0,7,0.4409,-0.1624,0.2479,reachable,1
0.55,0,8,0.4199,-0.2142,0.2451,reachable,1
0.55,0,9,0.3972,-0.2569,0.2421,reachable,1
0.55,1,0,0.4063,0.2735,0.2125,outside workspace box,0
0.55,1,1,0.4323,0.2296,0.2135,outside workspace box,0
0.55,1,2,0.4567,0.1754,0.2145,model / self-contact,0
0.55,1,3,0.4762,0.1107,0.2152,model / self-contact,0
0.55,1,4,0.4873,0.0379,0.2157,model / self-contact,0
0.55,1,5,0.4873,-0.0379,0.2157,reachable,1
0.55,1,6,0.4762,-0.1107,0.2152,reachable,1
0.55,1,7,0.4567,-0.1754,0.2145,reachable,1
0.55,1,8,0.4323,-0.2296,0.2135,reachable,1
0.55,1,9,0.4063,-0.2735,0.2125,reachable,1
0.55,2,0,0.4144,0.2903,0.1791,outside workspace box,0
0.55,2,1,0.4436,0.2455,0.1772,outside workspace box,0
0.55,2,2,0.4716,0.1888,0.1755,model / self-contact,0
0.55,2,3,0.4944,0.1199,0.1741,model / self-contact,0
0.55,2,4,0.5076,0.0412,0.1732,model / self-contact,0
0.55,2,5,0.5076,-0.0412,0.1732,reachable,1
0.55,2,6,0.4944,-0.1199,0.1741,reachable,1
0.55,2,7,0.4716,-0.1888,0.1755,reachable,1
0.55,2,8,0.4436,-0.2455,0.1772,reachable,1
0.55,2,9,0.4144,-0.2903,0.1791,reachable,1
0.55,3,0,0.4209,0.3069,0.1417,outside workspace box,0
0.55,3,1,0.4531,0.2613,0.1361,outside workspace box,0
0.55,3,2,0.4846,0.2024,0.1308,outside workspace box,0
0.55,3,3,0.5107,0.1293,0.1263,model / self-contact,0
0.55,3,4,0.5259,0.0446,0.1237,model / self-contact,0
0.55,3,5,0.5259,-0.0446,0.1237,reachable,1
0.55,3,6,0.5107,-0.1293,0.1263,reachable,1
0.55,3,7,0.4846,-0.2024,0.1308,reachable,1
0.55,3,8,0.4531,-0.2613,0.1361,reachable,1
0.55,3,9,0.4209,-0.3069,0.1417,reachable,1
0.55,4,0,0.4252,0.3228,0.1006,outside workspace box,0
0.55,4,1,0.46,0.2764,0.0905,outside workspace box,0
0.55,4,2,0.4945,0.2153,0.0806,outside workspace box,0
0.55,4,3,0.5235,0.1382,0.0722,IK fails,0
0.55,4,4,0.5404,0.0478,0.0674,model / self-contact,0
0.55,4,5,0.5404,-0.0478,0.0674,model / self-contact,0
0.55,4,6,0.5235,-0.1382,0.0722,reachable,1
0.55,4,7,0.4945,-0.2153,0.0806,reachable,1
0.55,4,8,0.46,-0.2764,0.0905,reachable,1
0.55,4,9,0.4252,-0.3228,0.1006,reachable,1
0.55,5,0,0.4267,0.3372,0.0563,outside workspace box,0
0.55,5,1,0.4634,0.2901,0.0411,outside workspace box,0
0.55,5,2,0.5,0.227,0.0259,outside workspace box,0
0.55,5,3,0.5311,0.1463,0.0131,IK fails,0
0.55,5,4,0.5494,0.0507,0.0055,IK fails,0
0.55,5,5,0.5494,-0.0507,0.0055,model / self-contact,0
0.55,5,6,0.5311,-0.1463,0.0131,model / self-contact,0
0.55,5,7,0.5,-0.227,0.0259,reachable,1
0.55,5,8,0.4634,-0.2901,0.0411,reachable,1
0.55,5,9,0.4267,-0.3372,0.0563,reachable,1
0.55,6,0,0.4251,0.3497,0.0098,outside workspace box,0
0.55,6,1,0.4627,0.3016,-0.011,outside workspace box,0
0.55,6,2,0.5003,0.2366,-0.0317,outside workspace box,0
0.55,6,3,0.5323,0.1528,-0.0494,IK fails,0
0.55,6,4,0.5512,0.0531,-0.0598,IK fails,0
0.55,6,5,0.5512,-0.0531,-0.0598,IK fails,0
0.55,6,6,0.5323,-0.1528,-0.0494,model / self-contact,0
0.55,6,7,0.5003,-0.2366,-0.0317,model / self-contact,0
0.55,6,8,0.4627,-0.3016,-0.011,reachable,1
0.55,6,9,0.4251,-0.3497,0.0098,reachable,1
0.55,7,0,0.42,0.3596,-0.0381,outside workspace box,0
0.55,7,1,0.4575,0.3105,-0.0643,outside workspace box,0
0.55,7,2,0.4948,0.2437,-0.0904,outside workspace box,0
0.55,7,3,0.5265,0.1574,-0.1126,IK fails,0
0.55,7,4,0.5451,0.0547,-0.1257,IK fails,0
0.55,7,5,0.5451,-0.0547,-0.1257,IK fails,0
0.55,7,6,0.5265,-0.1574,-0.1126,IK fails,0
0.55,7,7,0.4948,-0.2437,-0.0904,model / self-contact,0
0.55,7,8,0.4575,-0.3105,-0.0643,model / self-contact,0
0.55,7,9,0.42,-0.3596,-0.0381,reachable,1
0.55,8,0,0.4116,0.3668,-0.0861,outside workspace box,0
0.55,8,1,0.4478,0.3164,-0.1173,outside workspace box,0
0.55,8,2,0.4837,0.248,-0.1482,outside workspace box,0
0.55,8,3,0.5138,0.1599,-0.1742,IK fails,0
0.55,8,4,0.5315,0.0555,-0.1895,IK fails,0
0.55,8,5,0.5315,-0.0555,-0.1895,IK fails,0
0.55,8,6,0.5138,-0.1599,-0.1742,IK fails,0
0.55,8,7,0.4837,-0.248,-0.1482,IK fails,0
0.55,8,8,0.4478,-0.3164,-0.1173,model / self-contact,0
0.55,8,9,0.4116,-0.3668,-0.0861,model / self-contact,0
0.55,9,0,0.4001,0.371,-0.1331,outside workspace box,0
0.55,9,1,0.4342,0.3192,-0.1686,outside workspace box,0
0.55,9,2,0.4675,0.2495,-0.2033,outside workspace box,0
0.55,9,3,0.4953,0.1604,-0.2321,IK fails,0
0.55,9,4,0.5113,0.0555,-0.2489,IK fails,0
0.55,9,5,0.5113,-0.0555,-0.2489,IK fails,0
0.55,9,6,0.4953,-0.1604,-0.2321,IK fails,0
0.55,9,7,0.4675,-0.2495,-0.2033,IK fails,0
0.55,9,8,0.4342,-0.3192,-0.1686,IK fails,0
0.55,9,9,0.4001,-0.371,-0.1331,model / self-contact,0
0.6,0,0,0.4398,0.2914,0.2478,outside workspace box,0
0.6,0,1,0.4662,0.2433,0.2513,outside workspace box,0
0.6,0,2,0.4905,0.1847,0.2545,IK fails,0
0.6,0,3,0.5098,0.1161,0.2571,model / self-contact,0
0.6,0,4,0.5206,0.0397,0.2585,model / self-contact,0
0.6,0,5,0.5206,-0.0397,0.2585,reachable,1
0.6,0,6,0.5098,-0.1161,0.2571,reachable,1
0.6,0,7,0.4905,-0.1847,0.2545,reachable,1
0.6,0,8,0.4662,-0.2433,0.2513,reachable,1
0.6,0,9,0.4398,-0.2914,0.2478,reachable,1
0.6,1,0,0.4488,0.309,0.2142,outside workspace box,0
0.6,1,1,0.4786,0.2598,0.2153,outside workspace box,0
0.6,1,2,0.5067,0.1987,0.2164,IK fails,0
0.6,1,3,0.5293,0.1255,0.2173,model / self-contact,0
0.6,1,4,0.5421,0.043,0.2178,model / self-contact,0
0.6,1,5,0.5421,-0.043,0.2178,reachable,1
0.6,1,6,0.5293,-0.1255,0.2173,reachable,1
0.6,1,7,0.5067,-0.1987,0.2164,reachable,1
0.6,1,8,0.4786,-0.2598,0.2153,reachable,1
0.6,1,9,0.4488,-0.309,0.2142,reachable,1
0.6,2,0,0.4564,0.3267,0.1764,outside workspace box,0
0.6,2,1,0.4896,0.2765,0.1744,outside workspace box,0
0.6,2,2,0.5215,0.2129,0.1724,outside workspace box,0
0.6,2,3,0.5476,0.1353,0.1707,model / self-contact,0
0.6,2,4,0.5626,0.0466,0.1698,model / self-contact,0
0.6,2,5,0.5626,-0.0466,0.1698,model / self-contact,0
0.6,2,6,0.5476,-0.1353,0.1707,reachable,1
0.6,2,7,0.5215,-0.2129,0.1724,reachable,1
0.6,2,8,0.4896,-0.2765,0.1744,reachable,1
0.6,2,9,0.4564,-0.3267,0.1764,reachable,1
0.6,3,0,0.462,0.3439,0.1346,outside workspace box,0
0.6,3,1,0.4984,0.293,0.1284,outside workspace box,0
0.6,3,2,0.5339,0.227,0.1223,outside workspace box,0
0.6,3,3,0.5634,0.1451,0.1173,IK fails,0
0.6,3,4,0.5805,0.0501,0.1143,IK fails,0
0.6,3,5,0.5805,-0.0501,0.1143,model / self-contact,0
0.6,3,6,0.5634,-0.1451,0.1173,model / self-contact,0
0.6,3,7,0.5339,-0.227,0.1223,reachable,1
0.6,3,8,0.4984,-0.293,0.1284,reachable,1
0.6,3,9,0.462,-0.3439,0.1346,reachable,1
0.6,4,0,0.4651,0.3601,0.0891,outside workspace box,0
0.6,4,1,0.504,0.3084,0.0779,outside workspace box,0
0.6,4,2,0.5425,0.2403,0.0668,outside workspace box,0
0.6,4,3,0.5749,0.1542,0.0574,IK fails,0
0.6,4,4,0.5938,0.0534,0.052,IK fails,0
0.6,4,5,0.5938,-0.0534,0.052,IK fails,0
0.6,4,6,0.5749,-0.1542,0.0574,model / self-contact,0
0.6,4,7,0.5425,-0.2403,0.0668,model / self-contact,0
0.6,4,8,0.504,-0.3084,0.0779,reachable,1
0.6,4,9,0.4651,-0.3601,0.0891,reachable,1
0.6,5,0,0.465,0.3745,0.0404,outside workspace box,0
0.6,5,1,0.5057,0.322,0.0236,outside workspace box,0
0.6,5,2,0.5461,0.2519,0.0068,outside workspace box,0
0.6,5,3,0.5804,0.1623,-0.0074,IK fails,0
0.6,5,4,0.6006,0.0563,-0.0158,IK fails,0
0.6,5,5,0.6006,-0.0563,-0.0158,IK fails,0
0.6,5,6,0.5804,-0.1623,-0.0074,IK fails,0
0.6,5,7,0.5461,-0.2519,0.0068,model / self-contact,0
0.6,5,8,0.5057,-0.322,0.0236,model / self-contact,0
0.6,5,9,0.465,-0.3745,0.0404,reachable,1
0.6,6,0,0.4615,0.3866,-0.0103,outside workspace box,0
0.6,6,1,0.5028,0.3332,-0.0331,outside workspace box,0
0.6,6,2,0.544,0.2612,-0.0558,outside workspace box,0
0.6,6,3,0.579,0.1685,-0.0751,IK fails,0
0.6,6,4,0.5996,0.0585,-0.0865,IK fails,0
0.6,6,5,0.5996,-0.0585,-0.0865,IK fails,0
0.6,6,6,0.579,-0.1685,-0.0751,IK fails,0
0.6,6,7,0.544,-0.2612,-0.0558,IK fails,0
0.6,6,8,0.5028,-0.3332,-0.0331,model / self-contact,0
0.6,6,9,0.4615,-0.3866,-0.0103,model / self-contact,0
0.6,7,0,0.4544,0.396,-0.0621,outside workspace box,0
0.6,7,1,0.4951,0.3415,-0.0906,outside workspace box,0
0.6,7,2,0.5356,0.2677,-0.119,outside workspace box,0
0.6,7,3,0.57,0.1727,-0.1431,IK fails,0
0.6,7,4,0.5901,0.0599,-0.1572,IK fails,0
0.6,7,5,0.5901,-0.0599,-0.1572,IK fails,0
0.6,7,6,0.57,-0.1727,-0.1431,IK fails,0
0.6,7,7,0.5356,-0.2677,-0.119,IK fails,0
0.6,7,8,0.4951,-0.3415,-0.0906,IK fails,0
0.6,7,9,0.4544,-0.396,-0.0621,model / self-contact,0
0.6,8,0,0.4437,0.4022,-0.1137,outside workspace box,0
0.6,8,1,0.4828,0.3465,-0.1474,outside workspace box,0
0.6,8,2,0.5214,0.2712,-0.1808,outside workspace box,0
0.6,8,3,0.5538,0.1747,-0.2087,IK fails,0
0.6,8,4,0.5728,0.0606,-0.2251,IK fails,0
0.6,8,5,0.5728,-0.0606,-0.2251,IK fails,0
0.6,8,6,0.5538,-0.1747,-0.2087,IK fails,0
0.6,8,7,0.5214,-0.2712,-0.1808,IK fails,0
0.6,8,8,0.4828,-0.3465,-0.1474,IK fails,0
0.6,8,9,0.4437,-0.4022,-0.1137,IK fails,0
0.6,9,0,0.4298,0.4053,-0.164,outside workspace box,0
0.6,9,1,0.4663,0.3482,-0.202,outside workspace box,0
0.6,9,2,0.502,0.2717,-0.2392,outside workspace box,0
0.6,9,3,0.5317,0.1745,-0.27,IK fails,0
0.6,9,4,0.5488,0.0604,-0.2879,IK fails,0
0.6,9,5,0.5488,-0.0604,-0.2879,IK fails,0
0.6,9,6,0.5317,-0.1745,-0.27,IK fails,0
0.6,9,7,0.502,-0.2717,-0.2392,IK fails,0
0.6,9,8,0.4663,-0.3482,-0.202,IK fails,0
0.6,9,9,0.4298,-0.4053,-0.164,IK fails,0
0.65,0,0,0.4817,0.3254,0.2533,outside workspace box,0
0.65,0,1,0.5117,0.272,0.2573,outside workspace box,0
0.65,0,2,0.5394,0.2068,0.261,outside workspace box,0
0.65,0,3,0.5615,0.13,0.2639,IK fails,0
0.65,0,4,0.5738,0.0444,0.2655,IK fails,0
0.65,0,5,0.5738,-0.0444,0.2655,model / self-contact,0
0.65,0,6,0.5615,-0.13,0.2639,reachable,1
0.65,0,7,0.5394,-0.2068,0.261,reachable,1
0.65,0,8,0.5117,-0.272,0.2573,reachable,1
0.65,0,9,0.4817,-0.3254,0.2533,reachable,1
0.65,1,0,0.4905,0.344,0.2158,outside workspace box,0
0.65,1,1,0.5241,0.2895,0.2171,outside workspace box,0
0.65,1,2,0.5559,0.2216,0.2183,outside workspace box,0
0.65,1,3,0.5815,0.1401,0.2193,IK fails,0
0.65,1,4,0.5961,0.0481,0.2198,IK fails,0
0.65,1,5,0.5961,-0.0481,0.2198,model / self-contact,0
0.65,1,6,0.5815,-0.1401,0.2193,model / self-contact,0
0.65,1,7,0.5559,-0.2216,0.2183,reachable,1
0.65,1,8,0.5241,-0.2895,0.2171,reachable,1
0.65,1,9,0.4905,-0.344,0.2158,reachable,1
0.65,2,0,0.4976,0.3625,0.1739,outside workspace box,0
0.65,2,1,0.5348,0.3071,0.1715,outside workspace box,0
0.65,2,2,0.5706,0.2366,0.1693,outside workspace box,0
0.65,2,3,0.5999,0.1504,0.1675,IK fails,0
0.65,2,4,0.6168,0.0518,0.1664,IK fails,0
0.65,2,5,0.6168,-0.0518,0.1664,IK fails,0
0.65,2,6,0.5999,-0.1504,0.1675,model / self-contact,0
0.65,2,7,0.5706,-0.2366,0.1693,model / self-contact,0
0.65,2,8,0.5348,-0.3071,0.1715,reachable,1
0.65,2,9,0.4976,-0.3625,0.1739,reachable,1
0.65,3,0,0.5024,0.3803,0.1277,outside workspace box,0
0.65,3,1,0.5428,0.3241,0.1208,outside workspace box,0
0.65,3,2,0.5822,0.2512,0.114,outside workspace box,0
0.65,3,3,0.6151,0.1606,0.1084,IK fails,0
0.65,3,4,0.6342,0.0554,0.1052,IK fails,0
0.65,3,5,0.6342,-0.0554,0.1052,IK fails,0
0.65,3,6,0.6151,-0.1606,0.1084,IK fails,0
0.65,3,7,0.5822,-0.2512,0.114,model / self-contact,0
0.65,3,8,0.5428,-0.3241,0.1208,model / self-contact,0
0.65,3,9,0.5024,-0.3803,0.1277,reachable,1
0.65,4,0,0.5042,0.3967,0.0778,outside workspace box,0
0.65,4,1,0.5472,0.3398,0.0654,outside workspace box,0
0.65,4,2,0.5896,0.2647,0.0532,outside workspace box,0
0.65,4,3,0.6253,0.17,0.0429,IK fails,0
0.65,4,4,0.6462,0.0588,0.0369,IK fails,0
0.65,4,5,0.6462,-0.0588,0.0369,IK fails,0
0.65,4,6,0.6253,-0.17,0.0429,IK fails,0
0.65,4,7,0.5896,-0.2647,0.0532,IK fails,0
0.65,4,8,0.5472,-0.3398,0.0654,model / self-contact,0
0.65,4,9,0.5042,-0.3967,0.0778,model / self-contact,0
0.65,5,0,0.5027,0.4111,0.0248,outside workspace box,0
0.65,5,1,0.5472,0.3534,0.0064,outside workspace box,0
0.65,5,2,0.5914,0.2764,-0.0119,outside workspace box,0
0.65,5,3,0.6289,0.178,-0.0275,IK fails,0
0.65,5,4,0.651,0.0617,-0.0366,outside workspace box,0
0.65,5,5,0.651,-0.0617,-0.0366,outside workspace box,0
0.65,5,6,0.6289,-0.178,-0.0275,IK fails,0
0.65,5,7,0.5914,-0.2764,-0.0119,IK fails,0
0.65,5,8,0.5472,-0.3534,0.0064,IK fails,0
0.65,5,9,0.5027,-0.4111,0.0248,model / self-contact,0
0.65,6,0,0.4973,0.4229,-0.0301,outside workspace box,0
0.65,6,1,0.5422,0.3643,-0.0548,outside workspace box,0
0.65,6,2,0.5869,0.2854,-0.0795,outside workspace box,0
0.65,6,3,0.6248,0.184,-0.1004,IK fails,0
0.65,6,4,0.6472,0.0639,-0.1127,IK fails,0
0.65,6,5,0.6472,-0.0639,-0.1127,IK fails,0
0.65,6,6,0.6248,-0.184,-0.1004,IK fails,0
0.65,6,7,0.5869,-0.2854,-0.0795,IK fails,0
0.65,6,8,0.5422,-0.3643,-0.0548,IK fails,0
0.65,6,9,0.4973,-0.4229,-0.0301,IK fails,0
0.65,7,0,0.4881,0.4317,-0.0858,outside workspace box,0
0.65,7,1,0.5321,0.3719,-0.1165,outside workspace box,0
0.65,7,2,0.5758,0.2913,-0.1471,outside workspace box,0
0.65,7,3,0.6127,0.1878,-0.173,IK fails,0
0.65,7,4,0.6344,0.0652,-0.1882,IK fails,0
0.65,7,5,0.6344,-0.0652,-0.1882,IK fails,0
0.65,7,6,0.6127,-0.1878,-0.173,IK fails,0
0.65,7,7,0.5758,-0.2913,-0.1471,IK fails,0
0.65,7,8,0.5321,-0.3719,-0.1165,IK fails,0
0.65,7,9,0.4881,-0.4317,-0.0858,IK fails,0
0.65,8,0,0.4752,0.4371,-0.1409,outside workspace box,0
0.65,8,1,0.5172,0.376,-0.1771,outside workspace box,0
0.65,8,2,0.5585,0.294,-0.2128,outside workspace box,0
0.65,8,3,0.5932,0.1892,-0.2427,IK fails,0
0.65,8,4,0.6134,0.0656,-0.2602,IK fails,0
0.65,8,5,0.6134,-0.0656,-0.2602,IK fails,0
0.65,8,6,0.5932,-0.1892,-0.2427,IK fails,0
0.65,8,7,0.5585,-0.294,-0.2128,IK fails,0
0.65,8,8,0.5172,-0.376,-0.1771,IK fails,0
0.65,8,9,0.4752,-0.4371,-0.1409,IK fails,0
0.65,9,0,0.459,0.4392,-0.1944,outside workspace box,0
0.65,9,1,0.498,0.3768,-0.235,outside workspace box,0
0.65,9,2,0.5361,0.2936,-0.2746,outside workspace box,0
0.65,9,3,0.5676,0.1883,-0.3074,IK fails,0
0.65,9,4,0.5858,0.0651,-0.3264,IK fails,0
0.65,9,5,0.5858,-0.0651,-0.3264,IK fails,0
0.65,9,6,0.5676,-0.1883,-0.3074,IK fails,0
0.65,9,7,0.5361,-0.2936,-0.2746,IK fails,0
0.65,9,8,0.498,-0.3768,-0.235,IK fails,0
0.65,9,9,0.459,-0.4392,-0.1944,IK fails,0
0.7,0,0,0.5231,0.3589,0.2588,outside workspace box,0
0.7,0,1,0.5566,0.3003,0.2633,outside workspace box,0
0.7,0,2,0.5878,0.2285,0.2674,outside workspace box,0
0.7,0,3,0.6125,0.1438,0.2707,IK fails,0
0.7,0,4,0.6264,0.0492,0.2725,IK fails,0
0.7,0,5,0.6264,-0.0492,0.2725,IK fails,0
0.7,0,6,0.6125,-0.1438,0.2707,model / self-contact,0
0.7,0,7,0.5878,-0.2285,0.2674,model / self-contact,0
0.7,0,8,0.5566,-0.3003,0.2633,model / self-contact,0
0.7,0,9,0.5231,-0.3589,0.2588,reachable,1
0.7,1,0,0.5316,0.3785,0.2174,outside workspace box,0
0.7,1,1,0.569,0.3188,0.2188,outside workspace box,0
0.7,1,2,0.6045,0.2442,0.2202,outside workspace box,0
0.7,1,3,0.6331,0.1545,0.2213,IK fails,0
0.7,1,4,0.6493,0.053,0.2219,IK fails,0
0.7,1,5,0.6493,-0.053,0.2219,IK fails,0
0.7,1,6,0.6331,-0.1545,0.2213,IK fails,0
0.7,1,7,0.6045,-0.2442,0.2202,model / self-contact,0
0.7,1,8,0.569,-0.3188,0.2188,model / self-contact,0
0.7,1,9,0.5316,-0.3785,0.2174,model / self-contact,0
0.7,2,0,0.5382,0.3978,0.1713,outside workspace box,0
0.7,2,1,0.5793,0.3371,0.1687,outside workspace box,0
0.7,2,2,0.619,0.2599,0.1663,outside workspace box,0
0.7,2,3,0.6515,0.1654,0.1642,outside workspace box,0
0.7,2,4,0.6702,0.0569,0.1631,outside workspace box,0
0.7,2,5,0.6702,-0.0569,0.1631,outside workspace box,0
0.7,2,6,0.6515,-0.1654,0.1642,outside workspace box,0
0.7,2,7,0.619,-0.2599,0.1663,IK fails,0
0.7,2,8,0.5793,-0.3371,0.1687,model / self-contact,0
0.7,2,9,0.5382,-0.3978,0.1713,model / self-contact,0
0.7,3,0,0.5422,0.4161,0.1209,outside workspace box,0
0.7,3,1,0.5866,0.3547,0.1133,outside workspace box,0
0.7,3,2,0.63,0.2751,0.1059,outside workspace box,0
0.7,3,3,0.6661,0.1759,0.0997,outside workspace box,0
0.7,3,4,0.6871,0.0607,0.0961,outside workspace box,0
0.7,3,5,0.6871,-0.0607,0.0961,outside workspace box,0
0.7,3,6,0.6661,-0.1759,0.0997,outside workspace box,0
0.7,3,7,0.63,-0.2751,0.1059,IK fails,0
0.7,3,8,0.5866,-0.3547,0.1133,IK fails,0
0.7,3,9,0.5422,-0.4161,0.1209,IK fails,0
0.7,4,0,0.5429,0.4328,0.0667,outside workspace box,0
0.7,4,1,0.5897,0.3707,0.0532,outside workspace box,0
0.7,4,2,0.636,0.2889,0.0398,outside workspace box,0
0.7,4,3,0.675,0.1855,0.0286,outside workspace box,0
0.7,4,4,0.6979,0.0642,0.022,outside workspace box,0
0.7,4,5,0.6979,-0.0642,0.022,outside workspace box,0
0.7,4,6,0.675,-0.1855,0.0286,outside workspace box,0
0.7,4,7,0.636,-0.2889,0.0398,IK fails,0
0.7,4,8,0.5897,-0.3707,0.0532,IK fails,0
0.7,4,9,0.5429,-0.4328,0.0667,IK fails,0
0.7,5,0,0.5398,0.4472,0.0095,outside workspace box,0
0.7,5,1,0.588,0.3844,-0.0105,outside workspace box,0
0.7,5,2,0.636,0.3005,-0.0304,outside workspace box,0
0.7,5,3,0.6767,0.1935,-0.0473,outside workspace box,0
0.7,5,4,0.7006,0.0671,-0.0572,outside workspace box,0
0.7,5,5,0.7006,-0.0671,-0.0572,outside workspace box,0
0.7,5,6,0.6767,-0.1935,-0.0473,outside workspace box,0
0.7,5,7,0.636,-0.3005,-0.0304,IK fails,0
0.7,5,8,0.588,-0.3844,-0.0105,IK fails,0
0.7,5,9,0.5398,-0.4472,0.0095,IK fails,0
0.7,6,0,0.5327,0.4587,-0.0496,outside workspace box,0
0.7,6,1,0.581,0.3949,-0.0762,outside workspace box,0
