depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.2,3,5,352.0,126.0,0.204,-0.0124,0.1788,1,1,1,6e-05,0.5078,0.6103,0.61028,-0.122624,0.422458,-0.539425,0.042414,-0.547228,0.440959
0.2,3,6,416.0,126.0,0.204,-0.0372,0.1788,1,1,1,8e-05,0.4789,0.6879,0.687872,-0.122549,0.370312,-0.568287,0.035038,-0.591292,0.394027
0.2,3,7,480.0,126.0,0.204,-0.062,0.1788,1,1,1,0.0001,0.4564,0.7562,0.756238,-0.113206,0.319563,-0.590787,0.022336,-0.629158,0.336561
0.2,3,8,544.0,126.0,0.204,-0.0868,0.1788,1,1,1,4e-05,0.4403,0.8122,0.812243,-0.095404,0.270285,-0.60694,0.004999,-0.659211,0.270124
0.2,3,9,608.0,126.0,0.204,-0.1116,0.1788,1,1,1,5e-05,0.4304,0.8518,0.851839,-0.070242,0.222114,-0.616824,-0.015882,-0.679072,0.196618
0.2,4,0,32.0,162.0,0.204,0.1159,0.1643,1,1,1,7e-05,0.7524,0.6884,0.203856,0.006048,0.6884,-0.294829,0.00175,-0.25981,0.50263
0.2,4,1,96.0,162.0,0.204,0.0902,0.1643,1,1,1,8e-05,0.6967,0.6377,0.292763,-0.03505,0.637675,-0.350472,0.023565,-0.315765,0.517202
0.2,4,2,160.0,162.0,0.204,0.0644,0.1643,1,1,1,9e-05,0.6449,0.5853,0.383211,-0.068976,0.585272,-0.402313,0.039529,-0.370801,0.519291
0.2,4,3,224.0,162.0,0.204,0.0386,0.1643,1,1,1,3e-05,0.5971,0.5316,0.474517,-0.09542,0.531614,-0.450114,0.049529,-0.424773,0.508477
0.2,4,4,288.0,162.0,0.204,0.0129,0.1643,1,1,1,4e-05,0.5543,0.5645,0.56453,-0.113151,0.477531,-0.49288,0.053274,-0.476527,0.484372
0.2,4,5,352.0,162.0,0.204,-0.0129,0.1643,1,1,1,6e-05,0.5172,0.6511,0.651056,-0.121652,0.423815,-0.529982,0.050723,-0.525106,0.447201
0.2,4,6,416.0,162.0,0.204,-0.0386,0.1643,1,1,1,8e-05,0.4865,0.7309,0.730899,-0.120447,0.371258,-0.560714,0.041911,-0.568974,0.397578
0.2,4,7,480.0,162.0,0.204,-0.0644,0.1643,1,1,1,9e-05,0.4626,0.8003,0.800303,-0.109604,0.320342,-0.584591,0.027178,-0.60627,0.336651
0.2,4,8,544.0,162.0,0.204,-0.0902,0.1643,1,1,1,4e-05,0.4457,0.8558,0.855808,-0.090102,0.270989,-0.601526,0.007388,-0.635269,0.266202
0.2,4,9,608.0,162.0,0.204,-0.1159,0.1643,1,1,1,5e-05,0.4357,0.8932,0.893216,-0.063287,0.222589,-0.611504,-0.016088,-0.653577,0.188413
0.2,5,0,32.0,198.0,0.204,0.1206,0.1486,1,1,1,7e-05,0.7788,0.6956,0.224915,0.012202,0.695614,-0.268389,0.006576,-0.232446,0.505158
0.2,5,1,96.0,198.0,0.204,0.0938,0.1486,1,1,1,8e-05,0.7198,0.6431,0.317708,-0.030811,0.643107,-0.327373,0.03057,-0.288617,0.522287
0.2,5,2,160.0,198.0,0.204,0.067,0.1486,1,1,1,9e-05,0.6648,0.5891,0.412072,-0.065905,0.589108,-0.382362,0.048071,-0.343758,0.525886
0.2,5,3,224.0,198.0,0.204,0.0402,0.1486,1,1,1,3e-05,0.614,0.5341,0.507166,-0.092806,0.534126,-0.433165,0.058888,-0.397727,0.515483
0.2,5,4,288.0,198.0,0.204,0.0134,0.1486,1,1,1,4e-05,0.5684,0.6006,0.600628,-0.110342,0.479052,-0.478753,0.062679,-0.449354,0.490669
0.2,5,5,352.0,198.0,0.204,-0.0134,0.1486,1,1,1,5e-05,0.5288,0.69,0.689952,-0.118071,0.424725,-0.518411,0.059374,-0.497613,0.451711
0.2,5,6,416.0,198.0,0.204,-0.0402,0.1486,1,1,1,7e-05,0.4959,0.7716,0.77158,-0.115645,0.37191,-0.551301,0.049048,-0.540887,0.399325
0.2,5,7,480.0,198.0,0.204,-0.067,0.1486,1,1,1,9e-05,0.4704,0.8414,0.8414,-0.103308,0.320972,-0.576781,0.032161,-0.577237,0.334834
0.2,5,8,544.0,198.0,0.204,-0.0938,0.1486,1,1,1,4e-05,0.4526,0.8956,0.895637,-0.082244,0.27162,-0.594611,0.009798,-0.604851,0.260268
0.2,5,9,608.0,198.0,0.204,-0.1206,0.1486,1,1,1,4e-05,0.4426,0.93,0.930009,-0.054065,0.222936,-0.604645,-0.01634,-0.62137,0.178131
0.2,6,0,32.0,234.0,0.204,0.1256,0.1317,1,1,1,7e-05,0.8096,0.7024,0.244162,0.021275,0.702386,-0.237559,0.010547,-0.201115,0.504238
0.2,6,1,96.0,234.0,0.204,0.0977,0.1317,1,1,1,8e-05,0.7469,0.6479,0.340805,-0.023822,0.647915,-0.300265,0.037101,-0.257206,0.524372
0.2,6,2,160.0,234.0,0.204,0.0698,0.1317,1,1,1,9e-05,0.6885,0.5922,0.438987,-0.06011,0.592192,-0.358734,0.056454,-0.312098,0.529819
0.2,6,3,224.0,234.0,0.204,0.0419,0.1317,1,1,1,3e-05,0.6343,0.5377,0.537683,-0.087384,0.535831,-0.412862,0.068317,-0.365664,0.520051
0.2,6,4,288.0,234.0,0.204,0.014,0.1317,1,1,1,4e-05,0.5856,0.6343,0.634294,-0.104585,0.479795,-0.461603,0.072286,-0.416734,0.494648
0.2,6,5,352.0,234.0,0.204,-0.014,0.1317,1,1,1,5e-05,0.5431,0.726,0.725964,-0.111404,0.424955,-0.504147,0.068267,-0.464227,0.453933
0.2,6,6,416.0,234.0,0.204,-0.0419,0.1317,1,1,1,6e-05,0.5077,0.8088,0.80876,-0.10769,0.372018,-0.539491,0.05639,-0.506468,0.398752
0.2,6,7,480.0,234.0,0.204,-0.0698,0.1317,1,1,1,8e-05,0.4804,0.8782,0.878223,-0.093921,0.321171,-0.566788,0.037275,-0.54147,0.330637
0.2,6,8,544.0,234.0,0.204,-0.0977,0.1317,1,1,1,0.0001,0.4617,0.9299,0.929946,-0.071386,0.271856,-0.585499,0.012254,-0.567148,0.251855
0.2,6,9,608.0,234.0,0.204,-0.1256,0.1317,1,1,1,4e-05,0.4516,0.9607,0.960686,-0.042383,0.222728,-0.59557,-0.016528,-0.581916,0.165437
0.2,7,0,32.0,270.0,0.204,0.1311,0.1132,1,1,1,7e-05,0.8458,0.7086,0.260955,0.033975,0.708615,-0.201401,0.013141,-0.165572,0.498779
0.2,7,1,96.0,270.0,0.204,0.102,0.1132,1,1,1,8e-05,0.7789,0.652,0.361333,-0.013476,0.651954,-0.268301,0.042712,-0.221274,0.522476
