depth,row,col,u,v,tx,ty,tz,reach_ok,in_ws_box,converged,err_m,joint_margin_rad,max_joint_rad,q0,q1,q2,q3,q4,q5,q6
0.4,6,9,608.0,234.0,0.4352,-0.36,0.0041,1,1,1,9e-05,1.2811,0.7419,-0.562761,-0.382594,-0.397681,0.741865,0.066491,0.333286,-0.020509
0.4,7,0,32.0,270.0,0.4204,0.36,-0.0383,0,0,0,,,,,,,,,,
0.4,7,1,96.0,270.0,0.4204,0.28,-0.0383,0,0,0,,,,,,,,,,
0.4,7,2,160.0,270.0,0.4204,0.2,-0.0383,0,1,0,0.05009,,1.4237,,,,,,,
0.4,7,3,224.0,270.0,0.4204,0.12,-0.0383,1,1,0,0.00781,0.6742,1.4202,-1.000628,0.353605,0.234799,1.42024,-0.111953,0.078573,0.001459
0.4,7,4,288.0,270.0,0.4204,0.04,-0.0383,1,1,1,0.0001,1.2994,0.6885,-0.536123,0.210862,0.211177,0.688521,-0.066498,0.31501,-0.011179
0.4,7,5,352.0,270.0,0.4204,-0.04,-0.0383,1,1,1,6e-05,1.3654,0.4729,-0.34154,0.105991,0.11757,0.472882,-0.030017,0.249023,-0.000508
0.4,7,6,416.0,270.0,0.4204,-0.12,-0.0383,1,1,1,8e-05,1.398,0.3982,-0.267485,0.011618,0.005371,0.398199,-0.007583,0.216461,-0.009551
0.4,7,7,480.0,270.0,0.4204,-0.2,-0.0383,1,1,1,0.0001,1.3902,0.418,-0.273996,-0.089096,-0.117953,0.418033,0.009335,0.224232,-0.025549
0.4,7,8,544.0,270.0,0.4204,-0.28,-0.0383,1,1,1,8e-05,1.3413,0.5445,-0.359949,-0.214092,-0.249249,0.544466,0.03232,0.273103,-0.026427
0.4,7,9,608.0,270.0,0.4204,-0.36,-0.0383,1,1,1,9e-05,1.1638,0.9306,-0.599843,-0.400117,-0.390769,0.930553,0.058621,0.325313,-0.014836
0.4,8,0,32.0,306.0,0.4055,0.36,-0.0808,0,0,0,,,,,,,,,,
0.4,8,1,96.0,306.0,0.4055,0.28,-0.0808,0,0,0,,,,,,,,,,
0.4,8,2,160.0,306.0,0.4055,0.2,-0.0808,0,1,0,0.0627,,1.4218,,,,,,,
0.4,8,3,224.0,306.0,0.4055,0.12,-0.0808,1,1,0,0.02109,0.6689,1.4255,-0.908862,0.368006,0.182914,1.425468,-0.116549,0.06996,-0.002144
0.4,8,4,288.0,306.0,0.4055,0.04,-0.0808,1,1,1,0.0001,1.1824,0.912,-0.615372,0.224683,0.201783,0.912002,-0.068506,0.321904,-0.010837
0.4,8,5,352.0,306.0,0.4055,-0.04,-0.0808,1,1,1,7e-05,1.3313,0.6055,-0.365171,0.113049,0.113906,0.605453,-0.033253,0.283164,-0.008348
0.4,8,6,416.0,306.0,0.4055,-0.12,-0.0808,1,1,1,8e-05,1.362,0.515,-0.280499,0.013517,0.004594,0.514974,-0.009146,0.252415,-0.011264
0.4,8,7,480.0,306.0,0.4055,-0.2,-0.0808,1,1,1,6e-05,1.3548,0.5396,-0.289495,-0.092762,-0.116135,0.539567,0.009291,0.259676,-0.019448
0.4,8,8,544.0,306.0,0.4055,-0.28,-0.0808,1,1,1,9e-05,1.3104,0.7007,-0.395329,-0.226131,-0.245719,0.700655,0.031936,0.30403,-0.015692
0.4,8,9,608.0,306.0,0.4055,-0.36,-0.0808,1,1,0,0.00411,0.7228,1.3716,-0.714266,-0.437231,-0.418883,1.371621,0.039205,0.098276,-0.008321
0.4,9,0,32.0,342.0,0.3906,0.36,-0.1233,0,0,0,,,,,,,,,,
0.4,9,1,96.0,342.0,0.3906,0.28,-0.1233,0,0,0,,,,,,,,,,
0.4,9,2,160.0,342.0,0.3906,0.2,-0.1233,0,1,0,0.07841,,1.4192,,,,,,,
0.4,9,3,224.0,342.0,0.3906,0.12,-0.1233,1,1,0,0.03763,0.6714,1.423,-0.817112,0.380254,0.102774,1.423016,-0.12025,0.065361,-0.006028
0.4,9,4,288.0,342.0,0.3906,0.04,-0.1233,1,1,0,0.00611,0.684,1.4104,-0.78914,0.247141,0.153661,1.410441,-0.077848,0.083898,-0.000286
0.4,9,5,352.0,342.0,0.3906,-0.04,-0.1233,1,1,1,0.0001,1.2546,0.8398,-0.463526,0.118088,0.101941,0.839774,-0.03772,0.314941,-0.013892
0.4,9,6,416.0,342.0,0.3906,-0.12,-0.1233,1,1,1,7e-05,1.3194,0.7027,-0.348833,0.010988,-0.002628,0.702662,-0.011665,0.295048,-0.014048
0.4,9,7,480.0,342.0,0.3906,-0.2,-0.1233,1,1,1,0.0001,1.3136,0.7388,-0.362506,-0.104135,-0.120788,0.738789,0.009269,0.300873,-0.013812
0.4,9,8,544.0,342.0,0.3906,-0.28,-0.1233,1,1,1,0.0001,1.0545,1.0399,-0.53552,-0.257772,-0.25493,1.039901,0.027917,0.295393,-0.010723
0.4,9,9,608.0,342.0,0.3906,-0.36,-0.1233,1,1,0,0.02075,0.692,1.4024,-0.655497,-0.408015,-0.490675,1.402406,0.025864,0.066046,-0.002802
0.5,0,0,32.0,18.0,0.6355,0.45,0.2737,0,0,0,,,,,,,,,,
0.5,0,1,96.0,18.0,0.6355,0.35,0.2737,0,0,0,,,,,,,,,,
0.5,0,2,160.0,18.0,0.6355,0.25,0.2737,0,0,0,,,,,,,,,,
0.5,0,3,224.0,18.0,0.6355,0.15,0.2737,0,1,0,0.12848,,1.645,,,,,,,
0.5,0,4,288.0,18.0,0.6355,0.05,0.2737,0,1,0,0.09222,,1.6006,,,,,,,
0.5,0,5,352.0,18.0,0.6355,-0.05,0.2737,0,1,0,0.07044,,1.5589,,,,,,,
0.5,0,6,416.0,18.0,0.6355,-0.15,0.2737,0,1,0,0.06443,,1.5192,,,,,,,
0.5,0,7,480.0,18.0,0.6355,-0.25,0.2737,0,1,0,0.07458,,1.4831,,,,,,,
0.5,0,8,544.0,18.0,0.6355,-0.35,0.2737,0,1,0,0.10027,,1.4508,,,,,,,
0.5,0,9,608.0,18.0,0.6355,-0.45,0.2737,0,1,0,0.14004,,1.4154,,,,,,,
0.5,1,0,32.0,54.0,0.617,0.45,0.2206,0,0,0,,,,,,,,,,
0.5,1,1,96.0,54.0,0.617,0.35,0.2206,0,0,0,,,,,,,,,,
0.5,1,2,160.0,54.0,0.617,0.25,0.2206,0,0,0,,,,,,,,,,
0.5,1,3,224.0,54.0,0.617,0.15,0.2206,0,1,0,0.11267,,1.5599,,,,,,,
0.5,1,4,288.0,54.0,0.617,0.05,0.2206,0,1,0,0.0755,,1.5154,,,,,,,
0.5,1,5,352.0,54.0,0.617,-0.05,0.2206,0,1,0,0.0531,,1.4728,,,,,,,
0.5,1,6,416.0,54.0,0.617,-0.15,0.2206,1,1,0,0.04688,0.693,1.4313,-1.431304,-0.217028,-0.512649,1.401356,-0.001996,0.071208,-0.004652
0.5,1,7,480.0,54.0,0.617,-0.25,0.2206,0,1,0,0.05724,,1.3954,,,,,,,
0.5,1,8,544.0,54.0,0.617,-0.35,0.2206,0,1,0,0.08353,,1.3888,,,,,,,
0.5,1,9,608.0,54.0,0.617,-0.45,0.2206,0,1,0,0.12417,,1.3842,,,,,,,
0.5,2,0,32.0,90.0,0.5984,0.45,0.1676,0,0,0,,,,,,,,,,
0.5,2,1,96.0,90.0,0.5984,0.35,0.1676,0,0,0,,,,,,,,,,
0.5,2,2,160.0,90.0,0.5984,0.25,0.1676,0,0,0,,,,,,,,,,
0.5,2,3,224.0,90.0,0.5984,0.15,0.1676,0,1,0,0.10131,,1.4708,,,,,,,
0.5,2,4,288.0,90.0,0.5984,0.05,0.1676,0,1,0,0.06341,,1.4269,,,,,,,
0.5,2,5,352.0,90.0,0.5984,-0.05,0.1676,1,1,0,0.04051,0.6862,1.4082,-1.383937,-0.045009,-0.312104,1.408161,-0.041398,0.071112,-0.00612
0.5,2,6,416.0,90.0,0.5984,-0.15,0.1676,1,1,0,0.0341,0.6897,1.4047,-1.341368,-0.200485,-0.41461,1.40474,-0.003744,0.070427,-0.005107
0.5,2,7,480.0,90.0,0.5984,-0.25,0.1676,1,1,0,0.04463,0.696,1.3984,-1.301447,-0.347237,-0.605856,1.398405,0.020836,0.069215,-0.002066
0.5,2,8,544.0,90.0,0.5984,-0.35,0.1676,0,1,0,0.07137,,1.3908,,,,,,,
0.5,2,9,608.0,90.0,0.5984,-0.45,0.1676,0,1,0,0.11268,,1.3851,,,,,,,
0.5,3,0,32.0,126.0,0.5798,0.45,0.1145,0,0,0,,,,,,,,,,
0.5,3,1,96.0,126.0,0.5798,0.35,0.1145,0,0,0,,,,,,,,,,
0.5,3,2,160.0,126.0,0.5798,0.25,0.1145,0,0,0,,,,,,,,,,
0.5,3,3,224.0,126.0,0.5798,0.15,0.1145,0,1,0,0.09462,,1.4076,,,,,,,
0.5,3,4,288.0,126.0,0.5798,0.05,0.1145,0,1,0,0.05621,,1.4108,,,,,,,
0.5,3,5,352.0,126.0,0.5798,-0.05,0.1145,1,1,0,0.03296,0.6838,1.4106,-1.292435,-0.023104,-0.24298,1.410586,-0.044385,0.070508,-0.005559
0.5,3,6,416.0,126.0,0.5798,-0.15,0.1145,1,1,0,0.02641,0.6873,1.4071,-1.249761,-0.18081,-0.345455,1.407129,-0.007903,0.070079,-0.005128
0.5,3,7,480.0,126.0,0.5798,-0.25,0.1145,1,1,0,0.03702,0.6938,1.4006,-1.20927,-0.329326,-0.539443,1.4006,0.015419,0.06854,-0.002765
0.5,3,8,544.0,126.0,0.5798,-0.35,0.1145,0,1,0,0.06404,,1.3924,,,,,,,
0.5,3,9,608.0,126.0,0.5798,-0.45,0.1145,0,1,0,0.10579,,1.386,,,,,,,
0.5,4,0,32.0,162.0,0.5612,0.45,0.0614,0,0,0,,,,,,,,,,
0.5,4,1,96.0,162.0,0.5612,0.35,0.0614,0,0,0,,,,,,,,,,
0.5,4,2,160.0,162.0,0.5612,0.25,0.0614,0,0,0,,,,,,,,,,
0.5,4,3,224.0,162.0,0.5612,0.15,0.0614,0,1,0,0.09276,,1.409,,,,,,,
0.5,4,4,288.0,162.0,0.5612,0.05,0.0614,0,1,0,0.05409,,1.4122,,,,,,,
0.5,4,5,352.0,162.0,0.5612,-0.05,0.0614,1,1,0,0.03064,0.6825,1.4119,-1.198864,0.000389,-0.205288,1.411901,-0.04915,0.0698,-0.005146
0.5,4,6,416.0,162.0,0.5612,-0.15,0.0614,1,1,0,0.02399,0.686,1.4084,-1.15712,-0.15834,-0.307373,1.408421,-0.014317,0.069659,-0.004834
0.5,4,7,480.0,162.0,0.5612,-0.25,0.0614,1,1,0,0.03461,0.6926,1.4018,-1.117294,-0.307721,-0.501766,1.401818,0.007282,0.067823,-0.002656
0.5,4,8,544.0,162.0,0.5612,-0.35,0.0614,0,1,0,0.06174,,1.3934,,,,,,,
0.5,4,9,608.0,162.0,0.5612,-0.45,0.0614,0,1,0,0.10366,,1.3866,,,,,,,
0.5,5,0,32.0,198.0,0.5426,0.45,0.0083,0,0,0,,,,,,,,,,
0.5,5,1,96.0,198.0,0.5426,0.35,0.0083,0,0,0,,,,,,,,,,
0.5,5,2,160.0,198.0,0.5426,0.25,0.0083,0,0,0,,,,,,,,,,
0.5,5,3,224.0,198.0,0.5426,0.15,0.0083,0,1,0,0.09579,,1.4093,,,,,,,
0.5,5,4,288.0,198.0,0.5426,0.05,0.0083,0,1,0,0.05712,,1.4124,,,,,,,
0.5,5,5,352.0,198.0,0.5426,-0.05,0.0083,1,1,0,0.03365,0.6823,1.4121,-1.104261,0.024792,-0.199788,1.412092,-0.055708,0.068475,-0.004971
0.5,5,6,416.0,198.0,0.5426,-0.15,0.0083,1,1,0,0.02696,0.6858,1.4086,-1.064457,-0.133639,-0.301221,1.40859,-0.022868,0.068626,-0.004299
0.5,5,7,480.0,198.0,0.5426,-0.25,0.0083,1,1,0,0.0375,0.6924,1.402,-1.026532,-0.282786,-0.494383,1.401983,-0.003343,0.066535,-0.001783
0.5,5,8,544.0,198.0,0.5426,-0.35,0.0083,0,1,0,0.06454,,1.3936,,,,,,,
0.5,5,9,608.0,198.0,0.5426,-0.45,0.0083,0,1,0,0.10636,,1.3868,,,,,,,
0.5,6,0,32.0,234.0,0.5241,0.45,-0.0448,0,0,0,,,,,,,,,,
0.5,6,1,96.0,234.0,0.5241,0.35,-0.0448,0,0,0,,,,,,,,,,
0.5,6,2,160.0,234.0,0.5241,0.25,-0.0448,0,0,0,,,,,,,,,,
0.5,6,3,224.0,234.0,0.5241,0.15,-0.0448,0,1,0,0.10368,,1.4086,,,,,,,
0.5,6,4,288.0,234.0,0.5241,0.05,-0.0448,0,1,0,0.06527,,1.4115,,,,,,,
0.5,6,5,352.0,234.0,0.5241,-0.05,-0.0448,1,1,0,0.04196,0.6833,1.4111,-1.01005,0.049552,-0.227048,1.411139,-0.06421,0.066038,-0.005036
0.5,6,6,416.0,234.0,0.5241,-0.15,-0.0448,1,1,0,0.03527,0.6868,1.4076,-0.973101,-0.107284,-0.327421,1.407621,-0.03365,0.066467,-0.003527
0.5,6,7,480.0,234.0,0.5241,-0.25,-0.0448,1,1,0,0.04567,0.6933,1.4011,-0.938182,-0.255149,-0.517117,1.401102,-0.016687,0.06418,-0.000142
0.5,6,8,544.0,234.0,0.5241,-0.35,-0.0448,0,1,0,0.07242,,1.3931,,,,,,,
0.5,6,9,608.0,234.0,0.5241,-0.45,-0.0448,0,1,0,0.11387,,1.3868,,,,,,,
0.5,7,0,32.0,270.0,0.5055,0.45,-0.0979,0,0,0,,,,,,,,,,
0.5,7,1,96.0,270.0,0.5055,0.35,-0.0979,0,0,0,,,,,,,,,,
0.5,7,2,160.0,270.0,0.5055,0.25,-0.0979,0,0,0,,,,,,,,,,
0.5,7,3,224.0,270.0,0.5055,0.15,-0.0979,0,1,0,0.11632,,1.4069,,,,,,,
0.5,7,4,288.0,270.0,0.5055,0.05,-0.0979,0,1,0,0.07843,,1.4095,,,,,,,
0.5,7,5,352.0,270.0,0.5055,-0.05,-0.0979,0,1,0,0.05543,,1.409,,,,,,,
0.5,7,6,416.0,270.0,0.5055,-0.15,-0.0979,1,1,0,0.04879,0.6889,1.4055,-0.884575,-0.079864,-0.385093,1.405544,-0.047409,0.062752,-0.002422
0.5,7,7,480.0,270.0,0.5055,-0.25,-0.0979,0,1,0,0.05897,,1.3993,,,,,,,
0.5,7,8,544.0,270.0,0.5055,-0.35,-0.0979,0,1,0,0.08528,,1.392,,,,,,,
0.5,7,9,608.0,270.0,0.5055,-0.45,-0.0979,0,1,0,0.12611,,1.3866,,,,,,,
0.5,8,0,32.0,306.0,0.4869,0.45,-0.151,0,0,0,,,,,,,,,,
0.5,8,1,96.0,306.0,0.4869,0.35,-0.151,0,0,0,,,,,,,,,,
0.5,8,2,160.0,306.0,0.4869,0.25,-0.151,0,0,0,,,,,,,,,,
0.5,8,3,224.0,306.0,0.4869,0.15,-0.151,0,1,0,0.13353,,1.4046,,,,,,,
0.5,8,4,288.0,306.0,0.4869,0.05,-0.151,0,1,0,0.09635,,1.4065,,,,,,,
0.5,8,5,352.0,306.0,0.4869,-0.05,-0.151,0,1,0,0.07381,,1.4059,,,,,,,
0.5,8,6,416.0,306.0,0.4869,-0.15,-0.151,0,1,0,0.06728,,1.4025,,,,,,,
0.5,8,7,480.0,306.0,0.4869,-0.25,-0.151,0,1,0,0.07719,,1.3968,,,,,,,
0.5,8,8,544.0,306.0,0.4869,-0.35,-0.151,0,1,0,0.1029,,1.3906,,,,,,,
0.5,8,9,608.0,306.0,0.4869,-0.45,-0.151,0,1,0,0.14456,,1.3339,,,,,,,
0.5,9,0,32.0,342.0,0.4683,0.45,-0.2041,0,0,0,,,,,,,,,,
0.5,9,1,96.0,342.0,0.4683,0.35,-0.2041,0,0,0,,,,,,,,,,
0.5,9,2,160.0,342.0,0.4683,0.25,-0.2041,0,0,0,,,,,,,,,,
0.5,9,3,224.0,342.0,0.4683,0.15,-0.2041,0,1,0,0.15756,,1.4191,,,,,,,
0.5,9,4,288.0,342.0,0.4683,0.05,-0.2041,0,1,0,0.11877,,1.4031,,,,,,,
0.5,9,5,352.0,342.0,0.4683,-0.05,-0.2041,0,1,0,0.0968,,1.4022,,,,,,,
0.5,9,6,416.0,342.0,0.4683,-0.15,-0.2041,0,1,0,0.09042,,1.399,,,,,,,
0.5,9,7,480.0,342.0,0.4683,-0.25,-0.2041,0,1,0,0.10002,,1.3941,,,,,,,
0.5,9,8,544.0,342.0,0.4683,-0.35,-0.2041,0,1,0,0.12501,,1.3893,,,,,,,
0.5,9,9,608.0,342.0,0.4683,-0.45,-0.2041,0,1,0,0.17329,,1.2695,,,,,,,
0.6,0,0,32.0,18.0,0.7467,0.54,0.2885,0,0,0,,,,,,,,,,
0.6,0,1,96.0,18.0,0.7467,0.42,0.2885,0,0,0,,,,,,,,,,
0.6,0,2,160.0,18.0,0.7467,0.3,0.2885,0,0,0,,,,,,,,,,
0.6,0,3,224.0,18.0,0.7467,0.18,0.2885,0,0,0,,,,,,,,,,
0.6,0,4,288.0,18.0,0.7467,0.06,0.2885,0,0,0,,,,,,,,,,
0.6,0,5,352.0,18.0,0.7467,-0.06,0.2885,0,0,0,,,,,,,,,,
0.6,0,6,416.0,18.0,0.7467,-0.18,0.2885,0,0,0,,,,,,,,,,
0.6,0,7,480.0,18.0,0.7467,-0.3,0.2885,0,0,0,,,,,,,,,,
0.6,0,8,544.0,18.0,0.7467,-0.42,0.2885,0,0,0,,,,,,,,,,
0.6,0,9,608.0,18.0,0.7467,-0.54,0.2885,0,0,0,,,,,,,,,,
0.6,1,0,32.0,54.0,0.7244,0.54,0.2248,0,0,0,,,,,,,,,,
0.6,1,1,96.0,54.0,0.7244,0.42,0.2248,0,0,0,,,,,,,,,,
0.6,1,2,160.0,54.0,0.7244,0.3,0.2248,0,0,0,,,,,,,,,,
0.6,1,3,224.0,54.0,0.7244,0.18,0.2248,0,0,0,,,,,,,,,,
0.6,1,4,288.0,54.0,0.7244,0.06,0.2248,0,0,0,,,,,,,,,,
0.6,1,5,352.0,54.0,0.7244,-0.06,0.2248,0,0,0,,,,,,,,,,
0.6,1,6,416.0,54.0,0.7244,-0.18,0.2248,0,0,0,,,,,,,,,,
0.6,1,7,480.0,54.0,0.7244,-0.3,0.2248,0,0,0,,,,,,,,,,
0.6,1,8,544.0,54.0,0.7244,-0.42,0.2248,0,0,0,,,,,,,,,,
0.6,1,9,608.0,54.0,0.7244,-0.54,0.2248,0,0,0,,,,,,,,,,
0.6,2,0,32.0,90.0,0.7021,0.54,0.1611,0,0,0,,,,,,,,,,
0.6,2,1,96.0,90.0,0.7021,0.42,0.1611,0,0,0,,,,,,,,,,
0.6,2,2,160.0,90.0,0.7021,0.3,0.1611,0,0,0,,,,,,,,,,
0.6,2,3,224.0,90.0,0.7021,0.18,0.1611,0,0,0,,,,,,,,,,
0.6,2,4,288.0,90.0,0.7021,0.06,0.1611,0,0,0,,,,,,,,,,
0.6,2,5,352.0,90.0,0.7021,-0.06,0.1611,0,0,0,,,,,,,,,,
0.6,2,6,416.0,90.0,0.7021,-0.18,0.1611,0,0,0,,,,,,,,,,
0.6,2,7,480.0,90.0,0.7021,-0.3,0.1611,0,0,0,,,,,,,,,,
0.6,2,8,544.0,90.0,0.7021,-0.42,0.1611,0,0,0,,,,,,,,,,
0.6,2,9,608.0,90.0,0.7021,-0.54,0.1611,0,0,0,,,,,,,,,,
0.6,3,0,32.0,126.0,0.6798,0.54,0.0974,0,0,0,,,,,,,,,,
0.6,3,1,96.0,126.0,0.6798,0.42,0.0974,0,0,0,,,,,,,,,,
0.6,3,2,160.0,126.0,0.6798,0.3,0.0974,0,0,0,,,,,,,,,,
0.6,3,3,224.0,126.0,0.6798,0.18,0.0974,0,0,0,,,,,,,,,,
0.6,3,4,288.0,126.0,0.6798,0.06,0.0974,0,0,0,,,,,,,,,,
0.6,3,5,352.0,126.0,0.6798,-0.06,0.0974,0,0,0,,,,,,,,,,
0.6,3,6,416.0,126.0,0.6798,-0.18,0.0974,0,0,0,,,,,,,,,,
0.6,3,7,480.0,126.0,0.6798,-0.3,0.0974,0,0,0,,,,,,,,,,
0.6,3,8,544.0,126.0,0.6798,-0.42,0.0974,0,0,0,,,,,,,,,,
0.6,3,9,608.0,126.0,0.6798,-0.54,0.0974,0,0,0,,,,,,,,,,
0.6,4,0,32.0,162.0,0.6575,0.54,0.0336,0,0,0,,,,,,,,,,
0.6,4,1,96.0,162.0,0.6575,0.42,0.0336,0,0,0,,,,,,,,,,
0.6,4,2,160.0,162.0,0.6575,0.3,0.0336,0,0,0,,,,,,,,,,
0.6,4,3,224.0,162.0,0.6575,0.18,0.0336,0,0,0,,,,,,,,,,
0.6,4,4,288.0,162.0,0.6575,0.06,0.0336,0,0,0,,,,,,,,,,
0.6,4,5,352.0,162.0,0.6575,-0.06,0.0336,0,0,0,,,,,,,,,,
0.6,4,6,416.0,162.0,0.6575,-0.18,0.0336,0,0,0,,,,,,,,,,
0.6,4,7,480.0,162.0,0.6575,-0.3,0.0336,0,0,0,,,,,,,,,,
0.6,4,8,544.0,162.0,0.6575,-0.42,0.0336,0,0,0,,,,,,,,,,
0.6,4,9,608.0,162.0,0.6575,-0.54,0.0336,0,0,0,,,,,,,,,,
0.6,5,0,32.0,198.0,0.6352,0.54,-0.0301,0,0,0,,,,,,,,,,
0.6,5,1,96.0,198.0,0.6352,0.42,-0.0301,0,0,0,,,,,,,,,,
0.6,5,2,160.0,198.0,0.6352,0.3,-0.0301,0,0,0,,,,,,,,,,
0.6,5,3,224.0,198.0,0.6352,0.18,-0.0301,0,1,0,0.22086,,1.359,,,,,,,
0.6,5,4,288.0,198.0,0.6352,0.06,-0.0301,0,1,0,0.16107,,1.3274,,,,,,,
0.6,5,5,352.0,198.0,0.6352,-0.06,-0.0301,0,1,0,0.13203,,1.3934,,,,,,,
0.6,5,6,416.0,198.0,0.6352,-0.18,-0.0301,0,1,0,0.12868,,1.3901,,,,,,,
0.6,5,7,480.0,198.0,0.6352,-0.3,-0.0301,0,1,0,0.14911,,1.323,,,,,,,
0.6,5,8,544.0,198.0,0.6352,-0.42,-0.0301,0,1,0,0.2006,,1.3092,,,,,,,
0.6,5,9,608.0,198.0,0.6352,-0.54,-0.0301,0,1,0,0.27876,,1.2543,,,,,,,
0.6,6,0,32.0,234.0,0.6129,0.54,-0.0938,0,0,0,,,,,,,,,,
0.6,6,1,96.0,234.0,0.6129,0.42,-0.0938,0,0,0,,,,,,,,,,
0.6,6,2,160.0,234.0,0.6129,0.3,-0.0938,0,0,0,,,,,,,,,,
0.6,6,3,224.0,234.0,0.6129,0.18,-0.0938,0,1,0,0.23398,,1.449,,,,,,,
0.6,6,4,288.0,234.0,0.6129,0.06,-0.0938,0,1,0,0.17517,,1.3214,,,,,,,
0.6,6,5,352.0,234.0,0.6129,-0.06,-0.0938,0,1,0,0.14275,,1.3618,,,,,,,
0.6,6,6,416.0,234.0,0.6129,-0.18,-0.0938,0,1,0,0.13893,,1.3696,,,,,,,
0.6,6,7,480.0,234.0,0.6129,-0.3,-0.0938,0,1,0,0.16227,,1.2909,,,,,,,
0.6,6,8,544.0,234.0,0.6129,-0.42,-0.0938,0,1,0,0.21376,,1.3295,,,,,,,
0.6,6,9,608.0,234.0,0.6129,-0.54,-0.0938,0,1,0,0.29614,,1.5521,,,,,,,
0.6,7,0,32.0,270.0,0.5906,0.54,-0.1575,0,0,0,,,,,,,,,,
0.6,7,1,96.0,270.0,0.5906,0.42,-0.1575,0,0,0,,,,,,,,,,
0.6,7,2,160.0,270.0,0.5906,0.3,-0.1575,0,0,0,,,,,,,,,,
0.6,7,3,224.0,270.0,0.5906,0.18,-0.1575,0,1,0,0.25543,,1.4945,,,,,,,
0.6,7,4,288.0,270.0,0.5906,0.06,-0.1575,0,1,0,0.20124,,1.3158,,,,,,,
0.6,7,5,352.0,270.0,0.5906,-0.06,-0.1575,0,1,0,0.16531,,1.3068,,,,,,,
0.6,7,6,416.0,270.0,0.5906,-0.18,-0.1575,0,1,0,0.16084,,1.2979,,,,,,,
0.6,7,7,480.0,270.0,0.5906,-0.3,-0.1575,0,1,0,0.18411,,1.2575,,,,,,,
0.6,7,8,544.0,270.0,0.5906,-0.42,-0.1575,0,1,0,0.23589,,1.3459,,,,,,,
0.6,7,9,608.0,270.0,0.5906,-0.54,-0.1575,0,1,0,0.31764,,1.3245,,,,,,,
0.6,8,0,32.0,306.0,0.5683,0.54,-0.2212,0,0,0,,,,,,,,,,
0.6,8,1,96.0,306.0,0.5683,0.42,-0.2212,0,0,0,,,,,,,,,,
0.6,8,2,160.0,306.0,0.5683,0.3,-0.2212,0,0,0,,,,,,,,,,
0.6,8,3,224.0,306.0,0.5683,0.18,-0.2212,0,1,0,0.30015,,1.4865,,,,,,,
0.6,8,4,288.0,306.0,0.5683,0.06,-0.2212,0,1,0,0.23779,,1.8443,,,,,,,
0.6,8,5,352.0,306.0,0.5683,-0.06,-0.2212,0,1,0,0.19527,,1.2661,,,,,,,
0.6,8,6,416.0,306.0,0.5683,-0.18,-0.2212,0,1,0,0.19133,,1.2525,,,,,,,
0.6,8,7,480.0,306.0,0.5683,-0.3,-0.2212,0,1,0,0.21485,,1.3003,,,,,,,
0.6,8,8,544.0,306.0,0.5683,-0.42,-0.2212,0,1,0,0.26754,,1.3403,,,,,,,
0.6,8,9,608.0,306.0,0.5683,-0.54,-0.2212,0,1,0,0.34296,,1.2882,,,,,,,
0.6,9,0,32.0,342.0,0.546,0.54,-0.2849,0,0,0,,,,,,,,,,
0.6,9,1,96.0,342.0,0.546,0.42,-0.2849,0,0,0,,,,,,,,,,
0.6,9,2,160.0,342.0,0.546,0.3,-0.2849,0,0,0,,,,,,,,,,
0.6,9,3,224.0,342.0,0.546,0.18,-0.2849,0,1,0,0.34804,,1.4941,,,,,,,
0.6,9,4,288.0,342.0,0.546,0.06,-0.2849,0,1,0,0.27528,,2.2339,,,,,,,
0.6,9,5,352.0,342.0,0.546,-0.06,-0.2849,0,1,0,0.23749,,1.2647,,,,,,,
0.6,9,6,416.0,342.0,0.546,-0.18,-0.2849,0,1,0,0.23176,,1.2276,,,,,,,
0.6,9,7,480.0,342.0,0.546,-0.3,-0.2849,0,1,0,0.2554,,1.2145,,,,,,,
0.6,9,8,544.0,342.0,0.546,-0.42,-0.2849,0,1,0,0.30897,,1.3396,,,,,,,
0.6,9,9,608.0,342.0,0.546,-0.54,-0.2849,0,1,0,0.36321,,1.5899,,,,,,,
0.7,0,0,32.0,18.0,0.8578,0.63,0.3032,0,0,0,,,,,,,,,,
0.7,0,1,96.0,18.0,0.8578,0.49,0.3032,0,0,0,,,,,,,,,,
0.7,0,2,160.0,18.0,0.8578,0.35,0.3032,0,0,0,,,,,,,,,,
0.7,0,3,224.0,18.0,0.8578,0.21,0.3032,0,0,0,,,,,,,,,,
0.7,0,4,288.0,18.0,0.8578,0.07,0.3032,0,0,0,,,,,,,,,,
0.7,0,5,352.0,18.0,0.8578,-0.07,0.3032,0,0,0,,,,,,,,,,
0.7,0,6,416.0,18.0,0.8578,-0.21,0.3032,0,0,0,,,,,,,,,,
0.7,0,7,480.0,18.0,0.8578,-0.35,0.3032,0,0,0,,,,,,,,,,
0.7,0,8,544.0,18.0,0.8578,-0.49,0.3032,0,0,0,,,,,,,,,,
0.7,0,9,608.0,18.0,0.8578,-0.63,0.3032,0,0,0,,,,,,,,,,
0.7,1,0,32.0,54.0,0.8318,0.63,0.2289,0,0,0,,,,,,,,,,
0.7,1,1,96.0,54.0,0.8318,0.49,0.2289,0,0,0,,,,,,,,,,
0.7,1,2,160.0,54.0,0.8318,0.35,0.2289,0,0,0,,,,,,,,,,
0.7,1,3,224.0,54.0,0.8318,0.21,0.2289,0,0,0,,,,,,,,,,
